xy,address,ward,scientific_name,common_name,disease,pests,condition,fam_name,genus_name
POINT (-77.098802690200003 38.931471524),OPP 4905 KLINGLE ST NW,3,Metasequoia glyptostroboides,Dawn redwood,,,Excellent,Cupressaceae,Metasequoia
POINT (-77.1009518077 38.931584523399998),5023 KLINGLE ST NW,3,Morus alba,Mulberry,,,Good,Moraceae,Morus
POINT (-76.983769458400005 38.931869238499999),1505 LAWRENCE ST NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.025815223799995 38.949077827),909 DELAFIELD PL NW,4,Ulmus parvifolia,Chinese elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.009232034799993 38.871503170099999),1500 BLK SOUTH CAPITOL ST SW,6,Ulmus americana 'New Harmony',New Harmony elm,,,Good,Ulmaceae,Ulmus
POINT (-76.984353074300003 38.9100577683),1228 MOUNT OLIVET RD NE,5,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.031792595499994 38.942750817399997),4306 ARKANSAS AVE NW,4,Other (See Notes),Other (See Notes),,,Excellent,,
POINT (-77.0120724 38.923981977099999),2525 1ST ST NW,5,,,,,,,
POINT (-77.023863336299996 38.908166877799999),1331 9TH ST NW,2,Quercus bicolor,Swamp white oak,,Scale,Fair,Fagaceae,Quercus
POINT (-77.066149239699996 38.908900533500002),1502 33RD ST NW,2,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.0067193979 38.966478951),48 SHERIDAN ST NE,4,Amelanchier arborea,Downy serviceberry,,,Excellent,Rosaceae,Amelanchier
POINT (-76.998155905299996 38.958010658799999),513 MADISON ST NE,4,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-76.966604339499995 38.9231753854),2500 BLK 30TH ST NE,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.017623077500005 38.912665502099998),400 BLOCK R ST NW,2,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-76.994529508100001 38.891469797900001),805 MASSACHUSETTS AVE NE,6,Tilia americana,American linden,,,Good,Tiliaceae,Tilia
POINT (-76.981212901700005 38.848355961599999),1525 TUBMAN RD SE,8,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.013735237500001 38.901966269299997),800 BLOCK 2ND ST NW,6,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.068752036299998 38.9727965505),3350 TENNYSON ST NW,4,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.0258695956 38.895383259600003),400 BLK 10TH ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.062694100800002 38.943214195400003),2995 VAN NESS ST NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.930699682799997 38.902356814599997),OPP 4950 JUST ST NE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.032511420700004 38.942985170299998),4306 ARKANSAS AVE NW,4,Other (See Notes),Other (See Notes),,,Excellent,,
POINT (-77.034290558799995 38.981308322499999),1436 HEMLOCK ST NW,4,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-77.055721639500007 38.906131037900003),OPP 1228 27TH ST NW,2,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.038617374500006 38.927873161900003),1636 HOBART ST NW,1,Quercus palustris,Pin oak,Trunk Root,,Good,Fagaceae,Quercus
POINT (-77.023982797299993 38.961270937899997),736 OGLETHORPE ST NW,4,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.056553389599998 38.976768677199999),6630 31ST PL NW,4,Betula nigra,River birch,,,Excellent,Betulaceae,Betula
POINT (-77.0635512729 38.977848777799998),OPP 3298 ABERFOYLE PL NW,4,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.063382293700002 38.977842522499998),OPP 3292 ABERFOYLE PL NW,4,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.063087250699994 38.977842522499998),OPP 3290 ABERFOYLE PL NW,4,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.062526669099995 38.977855033200001),OPP 3280 ABERFOYLE PL NW,4,Betula nigra,River birch,,,Fair,Betulaceae,Betula
POINT (-77.062427427299994 38.9778466928),OPP 3278 ABERFOYLE PL NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.074518237899994 38.921757468199999),3800 BEECHER ST NW/Tunlaw,3,Prunus virginiana,Chokecherry,,,Excellent,Rosaceae,Prunus
POINT (-77.084411660399994 38.931181335799998),opp 3032 NEW MEXICO AVE NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.019827604900001 38.879508668900002),OPP 831 6th ST SW,6,Platanus x acerifolia,London plane tree,,,Excellent,Platanaceae,Platanus
POINT (-77.002483873200006 38.881043405699998),,6,Taxodium distichum,Bald cypress,,,Good,Cupressaceae,Taxodium
POINT (-77.002900308899996 38.8810731469),,6,Taxodium distichum,Bald cypress,,,Good,Cupressaceae,Taxodium
POINT (-76.959685509600007 38.891344172),3316 ALDEN PL NE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.003095668 38.881104698599998),,6,Thuja occidentalis,Abrovitae,,,Good,Cupressaceae,Thuja
POINT (-76.998634776100005 38.877090476500001),,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.075846705800004 38.921258676100003),2442 HUIDEKOPER PL NW,3,Pyrus calleryana 'Bradford',Bradford callery pear,,,Good,Rosaceae,Pyrus
POINT (-77.029753710400001 38.984317635),7700 BLK 13TH ST NW,4,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-76.941849543800004 38.882427528699999),525 HILLTOP TER SE,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.075652419600004 38.921103780099997),2413 HUIDEKOPER PL NW,3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Excellent,Rosaceae,Prunus
POINT (-77.061654292300005 38.929065193500001),3101 CATHEDRAL AVE NW,3,Acer saccharum,Sugar maple,,,Excellent,Aceraceae,Acer
POINT (-77.021143132899994 38.899732490600002),618 H ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.072709594 38.937382817100001),3701 PORTER ST NW,3,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-76.932296689 38.898744864500003),4800 BLK NANNIE HELEN BURROUGHS AVE ,7,Koelreuteria paniculata,Goldenrain tree,,,Fair,Sapindaceae,Koelreuteria
POINT (-76.968505278899997 38.852957864799997),2705 JAMES M MCGEE JR ST SE,8,Ulmus americana 'Jefferson',Jefferson Elm,,,Good,Ulmaceae,Ulmus
POINT (-76.968032146799999 38.851756501499999),3100 BLK 28TH ST SE / KNOX,8,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.0287821589 38.9861628604),7912 EASTERN AVE NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.03707104 38.95924053),1608 MONTAGUE ST NW,4,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.075620029 38.948918451300003),0 GRANT RD NW,3,Juniperus virginiana,Eastern redcedar,,,Good,Cupressaceae,Juniperus
POINT (-77.0586865418 38.964167745300003),5523 29TH ST NW,4,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.057536843700007 38.967918907700003),3007 OLIVER ST NW,4,Cercis species,Redbud,,,Excellent,Fabaceae,Cercis
POINT (-76.982284188500003 38.881056863399998),0 16TH ST SE,6,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.013642260799998 38.953482446),,4,Nyssa sylvatica,Tupelo,,,Excellent,Nyssaceae,Nyssa
POINT (-77.013714134 38.953443384499998),,4,Magnolia virginiana,Sweetbay magnolia,,,Excellent,Magnoliaceae,Magnolia
POINT (-76.988107142 38.8324784693),OPP 4302 WHEELER RD SE,8,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-76.982822123700004 38.9350446921),3700 blk 16th St NE,5,Nyssa sylvatica,Tupelo,,,Excellent,Nyssaceae,Nyssa
POINT (-76.953295301799997 38.884688126900002),,7,Ulmus species,Elm,,,Excellent,Ulmaceae,Ulmus
POINT (-76.953199496500005 38.884772071599997),,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.076969936899999 38.946747829300001),4413 39TH ST NW,3,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.023352841 38.9450047212),,4,Thuja occidentalis,Abrovitae,,,Excellent,Cupressaceae,Thuja
POINT (-77.023359546500004 38.945007403399998),,4,Thuja occidentalis,Abrovitae,,,Excellent,Cupressaceae,Thuja
POINT (-77.016349425599998 38.968569100899998),,4,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-76.993821104399998 38.896406333599998),500 blk 9TH ST NE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Other
POINT (-76.980889441599999 38.9302401291),opp 3200 17th ST NE,5,,,,,,,
POINT (-77.019958868200007 38.876264957),1200 blk 6TH ST SW,6,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.057291359100006 38.928789555199998),2813 CATHEDRAL AVE NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.981390908199998 38.936617104699998),3809 17TH ST NE/Otis Pl,5,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.975133256700005 38.900538067),809 20TH ST NE,5,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.978103057499993 38.930211348500002),1838 JACKSON ST NE/18th St,5,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.010245925199996 38.9094465457),,5,Amelanchier canadensis,Shadblow serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-77.017897116499995 38.900919818799998),455 MASSACHUSETTS AVE NW,6,Tilia americana,American linden,,,Good,Tiliaceae,Tilia
POINT (-77.028549382600005 38.983820905899996),OPP 7712 12TH ST NW,4,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.922793110100002 38.885499583700003),OPP 5414 B ST SE,7,Quercus nuttallii,Nuttall oak,,,Good,Fagaceae,Quercus
POINT (-77.026992347199993 38.966090614),924 Sheridan st nw,4,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.9207982211 38.885358401300003),5531 B ST SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.923419426500004 38.8861341534),192 54TH ST SE,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.085298139 38.960197072200003),5335 WISCONSIN AVE NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.057605845599994 38.980361715100003),3229 CHESTNUT ST NW,4,Cornus florida,Flowering Dogwood,,,Fair,Cornaceae,Cornus
POINT (-76.979818481199999 38.893963361300003),321 17TH PL NE,6,,,,,,,
POINT (-76.983719615200002 38.893746728799997),332 15TH ST NE,6,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.057501239399997 38.980382565600003),3229 CHESTNUT ST NW,4,Cornus florida,Flowering Dogwood,,,Good,Cornaceae,Cornus
POINT (-77.034653095199999 38.941823581599998),1506 UPSHUR ST NW,4,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.940130147 38.879502849600001),830 HILLTOP TER SE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.920493071099997 38.885419076600002),5542 B ST SE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.067929704199997 38.971325578200002),3339 STEPHENSON PL NW,4,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.0545824039 38.925733795200003),opp 2657 WOODLEY RD NW,3,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.989116528300002 38.923269910800002),1200 BLK RHODE ISLAND AVE NE,5,Liriodendron tulipifera,Tulip poplar,,,Good,Magnoliaceae,Liriodendron
POINT (-77.0382858336 38.928825750400001),1631 IRVING ST NW,1,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.023142066600002 38.914041218599998),800 BLK S ST NW,6,Quercus bicolor,Swamp white oak,,,Fair,Fagaceae,Quercus
POINT (-77.010709686499993 38.874277990700001),1300 BLK HALF ST SW,6,Robinia pseudoacacia,Black locust,,,Good,Fabaceae,Robinia
POINT (-77.016146764699997 38.878952226599999),900 BLK WESLEY PL SW,6,Acer buergeranum,Trident maple,,,Fair,Aceraceae,Acer
POINT (-77.042095243700004 38.916950493599998),1804 VERNON ST NW,1,Zelkova serrata 'Green Vase',Green Vase Japanese zelkova,,,Excellent,Ulmaceae,Zelkova
POINT (-77.044607332400005 38.911999058),1627 CONNECTICUT AVE NW,2,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.987955553399999 38.952224162500002),1249 GALLATIN ST NE,5,Prunus cerasifera,Purple leaf plum,,,Good,Rosaceae,Prunus
POINT (-77.062756611799998 38.97535294),6512 BARNABY ST NW,4,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.068695778099993 38.938266180100001),OPP 3703 35TH ST NW,3,Ulmus parvifolia,Chinese elm,,,Excellent,Ulmaceae,Ulmus
POINT (-76.985200619899999 38.887930093199998),1404 MASSACHUSETTS AVE SE,6,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.011441799300002 38.9587986258),45 MADISON ST NW,4,Amelanchier species,Serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-76.995243057699994 38.829155873200001),OPP 738 CHESAPEAKE ST SE,8,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-76.971501294 38.897350085699998),552 25TH PL NE,7,Cercidiphyllum japonicum,Katsuratree,,,Good,Cercidiphyllaceae,Cercidiphyllum
POINT (-76.978601440899993 38.926952658300003),,5,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.977914041 38.9267958748),,5,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-76.978039099 38.9266830543),,5,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.050004012599999 38.9014297302),900 BLOCK 23RD ST NW,2,Ulmus americana 'Princeton',Princeton elm,,,Good,Ulmaceae,Ulmus
POINT (-76.9840358477 38.934928458199998),1504 OTIS ST NE,5,Quercus macrocarpa,Bur oak,,,Good,Fagaceae,Quercus
POINT (-77.025815260599998 38.958728489800002),5707 9TH ST NW,4,Cercis species,Redbud,,,Fair,Fabaceae,Cercis
POINT (-77.031292361 38.979731598299999),7406 ALASKA AVE NW,4,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-76.9733364991 38.932892689200003),3432 S. DAKOTA AVE NE/Lawrence,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.009855259099993 38.921262074399998),14 BRYANT ST NW,5,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.003374365599996 38.930059203799999),0 MICHIGAN AVE NE,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.0102427108 38.909506991199997),,5,Halesia carolina,Carolina silverbell,,,Good,Styracaceae,Halesia
POINT (-76.9461338001 38.864217038900001),opp 4018 SOUTHERN AVE SE,7,,,,,,,
POINT (-77.013641109399998 38.9534614863),,4,Nyssa sylvatica,Tupelo,,,Excellent,Nyssaceae,Nyssa
POINT (-77.0142233559 38.953494876599997),,4,Amelanchier species,Serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-77.014159569599997 38.953447393200001),,4,Amelanchier species,Serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-77.013740558199999 38.953522117799999),,4,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.038916291800007 38.930703821599998),3160 17TH ST NW,1,Zelkova serrata,Japanese zelkova,,,Excellent,Ulmaceae,Zelkova
POINT (-77.013758495499999 38.953534858399998),,4,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.058506602600005 38.981934520499998),7000 blk WESTERN AVE NW,4,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-77.064233256199998 38.969819925800003),3205 RITTENHOUSE ST NW,4,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-77.040649261599995 38.909712957799997),1743 P ST NW,2,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.994044951099994 38.830141554400001),748 BRANDYWINE ST SE,8,Amelanchier laevis,Alleghany serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-76.937439594799997 38.908910676200001),1400 KENILWORTH AVE NE,7,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.019010263400006 38.896815756800002),500 BLOCK 5TH ST NW,6,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-76.989018191200003 38.947126325699998),4707 Sargent Rd NE,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.988972653199994 38.946938238500003),4703 Sargent Rd NE,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.0285443792 38.983564273799999),7711 12TH ST NW,4,Acer platanoides,Norway maple,,,Excellent,Aceraceae,Acer
POINT (-77.042345596199993 38.9905495609),1789 SYCAMORE ST NW,4,Platanus x acerifolia,London plane tree,,,Excellent,Platanaceae,Platanus
POINT (-77.017451785 38.874057942100002),opp 1315 4TH ST SW,6,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.050010029500001 38.901342830700003),900 BLOCK 23RD ST NW,2,Ulmus americana 'Princeton',Princeton elm,,,Good,Ulmaceae,Ulmus
POINT (-77.024148630799999 38.963319522500001),6019 8TH ST NW,4,Quercus species,Oak,,,Good,Fagaceae,Quercus
POINT (-77.044820400700004 38.913235915900003),1717 20TH ST NW,2,Acer saccharum,Sugar maple,,,Poor,Aceraceae,Acer
POINT (-77.029016857900004 38.957337269),OPP 1220 LONGFELLOW ST NW,4,Quercus prinus,Chestnut oak,,,Good,Fagaceae,Quercus
POINT (-77.061385476799998 38.9104449413),3064 Q ST NW,2,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.992350974900006 38.884964781599997),1002 SOUTH CAROLINA AVE SE,6,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.046920671199999 38.941314272900001),2031 TRUMBULL TER NW,4,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-76.982836725799999 38.935235370299999),3700 blk 16th St NE,5,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.982841589200007 38.935315455100003),3700 blk 16th St NE,5,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.025270350699998 38.936906345200001),3729 9TH ST NW,5,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-76.976152751699999 38.870852119299997),2100 MINNESOTA AVE SE,8,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.994012240399996 38.828586498299998),4200 BLK 8TH ST SE,8,Ulmus pumila,Siberian elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.062018447200003 38.949634860099998),3020 BRANDYWINE ST NW,3,Pyrus calleryana 'Bradford',Bradford callery pear,,,Good,Rosaceae,Pyrus
POINT (-76.987705201099999 38.877586654200002),1312 L ST SE,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.997918145400007 38.962508383699998),0 6TH ST NE,,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.9875043702 38.901534136199999),1300 BLK FLORIDA AVE NE,6,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.061252889100004 38.964398038600002),5521 30TH ST NW,4,Prunus Okame,Okame cherry,,,Good,Rosaceae,Prunus
POINT (-77.081957025500003 38.96183204),5419 42ND ST NW,3,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-77.002884723400001 38.842281155800002),3333 MARTIN LUTHER KING JR AVE SE,8,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.023688033100001 38.9574683863),741 LONGFELLOW ST NW,4,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.069418379799998 38.913932309099998),1704 35th Street NW,2,Other (See Notes),Other (See Notes),,,Fair,Null,Other
POINT (-76.973398877400001 38.927481933499998),,5,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-76.978550646499997 38.927008900799997),,5,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.978658354 38.927055169),,5,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.978707723400007 38.926986940299997),,5,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.978029166699997 38.925987833299999),,5,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.978088 38.925937166700002),,5,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-77.019480144900001 38.886117275399997),400 BLK C ST SW  (MEDIAN),6,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.978079833400002 38.925951333299999),,5,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-77.009180023799999 38.91007619),1512 NORTH CAPITOL ST,5,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.112276203600004 38.936987867399999),0 MACARTHUR BLVD NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.088457679800001 38.947855050699999),4400 blk ALBEMARLE ST NW,3,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.982939271600003 38.932996361500003),1500 blk Monroe St NE,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.993505262599996 38.832970646900002),827 XENIA ST SE,8,Metasequoia glyptostroboides,Dawn redwood,,,Good,Cupressaceae,Metasequoia
POINT (-76.990446274799993 38.885466014199999),1126 SOUTH CAROLINA AVE SE,6,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.988371377199996 38.923499635600002),OPP 1287 BRENTWOOD RD NE,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.988934623800006 38.9232454084),1200 BLK DOUGLAS ST NE,5,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.020999918900003 38.974853635199999),529 CEDAR ST NW,4,Lagerstroemia indica,Crape myrtle,,,Excellent,Lythraceae,Lagerstroemia
POINT (-76.993826505200005 38.890606674),22 9TH ST NE,6,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.972581259799995 38.926584196599997),2841 MILLS AVE NE/Girard Pl,5,Carpinus species,Hornbeam,,,Good,,
POINT (-76.988780831699998 38.882907766),OPP 1239 E ST SE,6,Quercus nuttallii,Nuttall oak,,,Good,Fagaceae,Quercus
POINT (-76.9533159633 38.858726322099997),3644 SOUTHERN AVE SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.984565900700005 38.924466342300001),1400 blk EVARTS ST NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.040162722600002 38.928868536899998),1727 IRVING ST NW,1,Cladrastis lutea,Yellowwood,,,Excellent,Fabaceae,Cladrastis
POINT (-76.947310927900006 38.892261176600002),200 BLK CLAY PL NE,7,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.012394418499994 38.907146284600003),,5,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.983243569300001 38.843932223700001),OPP 3407 BLK 15TH ST SE,8,,,,,,,
POINT (-77.010240417800006 38.916408533),31 RHODE ISLAND AVEW(median),5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.016321513899996 38.968342035100001),,4,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-77.037152790799993 38.928006650199997),3056 MOUNT PLEASANT ST NW,1,Tilia americana,American linden,,,Excellent,Platanaceae,Platanus
POINT (-77.037062189699995 38.926338767399997),1600  HARVARD ST NW,1,Tilia americana,American linden,,,Excellent,Fagaceae,Quercus
POINT (-77.066452919499994 38.934902255099999),3400 blk 34TH ST NW,3,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-76.998880396 38.886371409399999),500 BLK NORTH CAROLINA AVE SE,6,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.028150212900002 38.919563279400002),2206 12TH ST NW,1,,,,,,Hippocastanaceae,Aescululs
POINT (-77.038066379900002 38.9491564092),4817 BLAGDEN AVE NW,4,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.09561725099999 38.949929662199999),4600 ASBURY PL NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.028885064799994 38.908635010799998),1215 O ST NW,2,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-77.047032125399994 38.941363411099999),2010 TRUMBULL TER NW,4,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.036329771400005 38.988020397900002),7912 16TH ST NW/MEDIAN,4,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.066173016299999 38.929067614600001),3311 CATHEDRAL AVE NW,3,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-76.931810093300001 38.899832611400001),4840 HAYES ST NE,7,Acer rubrum,Red maple,Trunk Rot,,Poor,Aceraceae,Acer
POINT (-76.966332358399995 38.869532921599998),2828 R ST SE,7,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-76.927215069799999 38.893792384199998),307 DIVISION AVE NE,7,,,,,,,
POINT (-77.086147637799996 38.945749039900001),4319 44TH ST NW,3,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-76.985048816399996 38.842659682799997),1381 SAVANNAH PL SE,8,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-76.970894407100005 38.934057756800001),2431 Newton St NE,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.036443380500003 38.985042560300002),7750 16TH ST NW,4,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.978747847799994 38.93643439),1800 BLK PERRY ST NE,5,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.929706476099994 38.905078155699997),1100 blk 50TH PL NE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.986722653499996 38.953499995500003),opp 5024 EASTERN AVE NE,5,Metasequoia glyptostroboides,Dawn redwood,,,Excellent,Cupressaceae,Metasequoia
POINT (-77.008785287699993 38.912655529399998),unit blk R ST NE,5,Metasequoia glyptostroboides,Dawn redwood,,,Good,Cupressaceae,Metasequoia
