POINT (-77.037555256800005 38.941928513),1611 UPSHUR ST NW,4,Tilia cordata,Littleleaf linden,,,Fair,Tiliaceae,Tilia
POINT (-77.075267651900006 38.942275067099999),3813 UPTON ST NW,3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.0173690994 38.944303429),401 WEBSTER ST NW,4,Quercus macrocarpa,Bur oak,,,Excellent,Fagaceae,Quercus
POINT (-77.029628337 38.943501445499997),4301 13TH ST NW,4,Gymnocladus dioicus,Kentucky coffeetree,,,Good,Fabaceae,Gymnocladus
POINT (-77.013781135599999 38.8775924264),200 block L ST SW,6,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.018229324100005 38.944650872),4416 NEW HAMPSHIRE AVE NW,4,Ulmus americana 'New Harmony',New Harmony elm,,,Good,Ulmaceae,Ulmus
POINT (-77.038167915599999 38.957181838099999),4989 KENNEDY PL NW,4,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.022740543799998 38.969983429599999),707 VAN BUREN ST NW,4,Malus 'Radiant',Radiant crabapple,,,Good,Rosaceae,Malus
POINT (-77.018692886799997 38.942698388399997),4 GRANT CIR NW,4,Ulmus americana 'Jefferson',Jefferson Elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.073356753 38.915328203500003),3712 T ST NW,2,Tilia americana,American linden,,,Good,Tiliaceae,Tilia
POINT (-76.994889696599998 38.926736807300003),opp 2912 8TH ST NE/Edgewood St,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.067984219 38.913919453799998),1700 blk 34TH ST NW,2,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.97531509 38.913313709400001),2107 RAND PL NE,5,Metasequoia glyptostroboides,Dawn redwood,,,Fair,Cupressaceae,Metasequoia
POINT (-77.067429206699998 38.912775367400002),3341 RESERVOIR RD NW,2,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.973432606200006 38.914135366499998),2216 S ST NE,5,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-77.068837654299998 38.913738161399998),3435 R ST NW,2,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.012233831399996 38.875710446799999),1200 blk 1ST ST SW,6,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.936433642500006 38.889956247100002),4600 BLK EAST CAPITOL ST NE,7,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.032717999499994 38.983161055700002),1358 JUNIPER ST NW,4,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.980605276899993 38.925535912199997),1700 BLK FRANKLIN ST NE,5,,,,,,,
POINT (-76.998625344900006 38.9037875199),520 L ST NE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.068947381 38.910660188199998),3424 Q ST NW,2,Tilia americana,American linden,,,Good,Tiliaceae,Tilia
POINT (-77.058125285299994 38.903316484500003),1028 29TH ST NW,2,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.066955111300004 38.937386599299998),3415 PORTER ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.974393433200007 38.938265144500001),2100 blk RANDOLPH ST NE,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.991465274899994 38.936236908399998),1026 PERRY ST NE,5,Taxodium distichum,Bald cypress,,,Poor,Cupressaceae,Taxodium
POINT (-77.064006403500002 38.938355659899997),3206 ROWLAND PL NW,3,Zelkova serrata,Japanese zelkova,,,Excellent,Ulmaceae,Zelkova
POINT (-76.925801304700002 38.886590281099998),121 53RD ST SE,7,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.015280996 38.8843586403),400 BLK 3RD ST SW,2,Quercus species,Oak,,,Good,Fagaceae,Quercus
POINT (-76.983529778900007 38.9318786356),1509 LAWRENCE ST NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.986169100200001 38.942920926399999),1300 blk VARNUM ST NE/13th Pl,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.032569481300001 38.980333646699997),1330 HOLLY ST NW,4,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.023853024900006 38.969982504),717 VAN BUREN ST NW,4,Zelkova serrata,Japanese zelkova,,,Poor,Ulmaceae,Zelkova
POINT (-77.030416065899999 38.911821720699997),1318 CORCORAN ST NW,2,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-76.956620014600006 38.922356791200002),3200 BLK FORT LINCOLN DR NE,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.0723656917 38.936342725199999),3635 ORDWAY ST NW,3,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-76.974241046399996 38.9365041386),3806 22nd St NE/Perry St,5,Pyrus calleryana 'Bradford',Bradford callery pear,,,Poor,Rosaceae,Pyrus
POINT (-77.010714267699996 38.874484143899998),1300 BLOCK HALF ST SW,6,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.967336237500007 38.933446900200003),2810 RHODE ISLAND AVE NE,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.088707999899995 38.932212137900002),3118 45TH ST NW,3,Prunus virginiana,Chokecherry,,,Excellent,Rosaceae,Prunus
POINT (-77.024045123099995 38.935411958300001),3641 GEORGIA AVE NW,1,Quercus palustris,Pin oak,,,Poor,Fagaceae,Quercus
POINT (-77.0567229344 38.949729958500001),2819 BRANDYWINE ST NW,3,Pyrus calleryana 'Bradford',Bradford callery pear,,,Good,Rosaceae,Pyrus
POINT (-77.096702253700002 38.944776789800002),4307 49TH ST NW,3,Prunus yedoensis,Yoshino cherry,,,Excellent,Rosaceae,Prunus
POINT (-77.0607406325 38.970813464599999),6136 30TH ST NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.043378467500006 38.902216874799997),900 blk 19TH ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.985832887800001 38.942922277299999),1300 blk VARNUM ST NE/13th Pl,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.006294577600002 38.901105339700003),OPP 840 1ST ST NE,6,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.974142156100001 38.927784066),2050 HAMLIN ST NE,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.951527102599997 38.900362924200003),631 BARNES ST NE,7,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.054914690199993 38.944087744800001),4160 LINNEAN AVE NW,3,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.952815935900006 38.900002441799998),3700 BLK FOOTE ST NE,7,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.063327376700002 38.937323641699997),3028 PORTER ST NW,3,Prunus virginiana,Chokecherry,,,Excellent,Rosaceae,Prunus
POINT (-77.021455098399997 38.9452600726),633 ALLISON ST NW,4,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.936451231199996 38.877117801799997),1143 44TH PL SE,7,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-77.0238835225 38.9544595857),5303 8TH ST NW,4,Koelreuteria paniculata,Goldenrain tree,,,Fair,Sapindaceae,Koelreuteria
POINT (-77.016090938299996 38.957389449099999),5515 3RD ST NW,4,,,,,Excellent,Fagaceae,Quercus
POINT (-77.013532068299995 38.901450495299997),800 BLOCK 2ND ST NW,6,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.013685208400005 38.955249216399999),5324 2ND ST NW,4,Prunus virginiana,Chokecherry,,,Excellent,Rosaceae,Prunus
POINT (-77.018343708 38.952272477199998),5102 KANSAS AVE NW,4,Ulmus americana 'Princeton',Princeton elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.027580545199996 38.935777726700003),OPP 1010 SPRING RD NW,4,,,,,,,
POINT (-77.031086545500003 38.955210082599997),1335 JEFFERSON ST NW,4,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-76.971004264200005 38.869636206499997),1629 25TH ST SE,8,,,,,,Ulmaceae,Ulmus
POINT (-77.002097362399994 38.916190628400003),1916 3RD ST NE,5,Acer saccharinum,Silver maple,,,Good,Aceraceae,Acer
POINT (-77.003668748799996 38.836061499499998),145 WILMINGTON PL SE,8,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-76.992009684500005 38.9295732255),1004 JACKSON ST NE,5,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.033563498600003 38.980432888700001),OPP 1400 HOLLY ST NW,4,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-77.0275807039 38.908631819100002),1109 O ST NW,2,Acer platanoides,Norway maple,,,Poor,Aceraceae,Acer
POINT (-77.028882995499998 38.910736121299998),1519 VERMONT AVE NW,2,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.927384536700004 38.898841775699999),700 BLK 51ST ST NE,7,,,,,,,
POINT (-77.061430244700006 38.976258376399997),6617 BARNABY ST NW,4,Acer species,Maple,,,Good,Aceraceae,Acer
POINT (-77.073037270200004 38.947049748799998),3712 ALTON PL NW,3,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.929996301599999 38.891144136800001),109 50TH ST NE,7,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-76.980265789599997 38.942197164299998),4311 18TH ST NE,5,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.096326566100004 38.9323323192),4900 LOUGHBORO RD NW,3,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-76.998043108199994 38.8611446536),opp 1139 SUMNER RD SE,8,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.032436194699997 38.954046040500003),1348 INGRAHAM ST NW,4,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-77.041212835799996 38.927245352900002),1700 blk HARVARD ST NW,1,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.031078345899999 38.919139753400003),1336 W ST NW,1,Aesculus carnea,Red horsechestnut,,,Good,Hippocastanaceae,Aescululs
POINT (-76.935492010700003 38.884781549300001),4657 BENNING RD SE,7,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-76.942065020599998 38.8842181698),427 CHAPLIN ST SE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.029613303600001 38.961922886899998),5911 13TH ST NW,4,Amelanchier arborea,Downy serviceberry,,,Fair,Rosaceae,Amelanchier
POINT (-76.913733678599996 38.893543020599999),314 61ST ST NE,7,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.036492114599994 38.959562889899999),5716 16TH ST NW,4,Quercus bicolor,Swamp white oak,,,Poor,Fagaceae,Quercus
POINT (-77.024291381 38.962432532400001),5900 BLK 8TH ST NW,4,Taxodium distichum,Bald cypress,,,Excellent,Cupressaceae,Taxodium
POINT (-77.042892135399995 38.911080631799997),OPP 1815 Q ST NW,2,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.061210891299993 38.908829750700001),1407 31ST ST NW,2,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.925884164500005 38.882540353400003),OPP 5312 DRAKE PL SE,7,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-76.970560867900005 38.865285372800003),2534 NAYLOR RD SE,7,Aesculus pavia,Red Buckeye,,,Good,Sapindaceae,Aesculus
POINT (-77.008800486699997 38.821408942600002),137 IVANHOE ST SW,8,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.021245015399998 38.9736884581),519 BUTTERNUT ST NW,4,Catalpa bignonioides,Southern catalpa,,,Good,Bignoniaceae,Catalpa
POINT (-77.051666420800004 38.898281189),2400 BLK G ST NW,2,,,,,,,
POINT (-77.0608571227 38.909253233599998),3044 P ST NW,2,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Good,Platanaceae,Platanus
POINT (-77.055721766199994 38.921815622300002),2819 MCGILL TER NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.021796446699994 38.962664461599999),550 PEABODY ST NW,4,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-76.999620250899994 38.848094928),460 LEBAUM ST SE,8,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.067178938500007 38.912681339400002),3330 RESERVOIR RD NW,2,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-77.021585511 38.905701848299998),600 BLK M ST NW,2,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Poor,Hamamelidaceae,Liquidambar
POINT (-77.057682151700007 38.9069092489),2817 N ST NW,2,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.949398366599993 38.905958491900002),3675 JAY ST NE/ MIRACLE COURT,7,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-76.996228218 38.904524110099999),1122 7TH ST NE,6,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.060805307500004 38.907696740200002),3000 BLK  DUMBARTON ST NW,2,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Fair,Platanaceae,Platanus
POINT (-77.060475562400001 38.9076078131),3036 DUMBARTON ST NW,2,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-77.027129967799993 38.970194187200001),6609 GEORGIA AVE NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.978613163299997 38.847776222500002),1811 ALABAMA AVE SE,8,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-76.981753433400002 38.946033163),4600 blk 17th St NE/Allison St,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.000643346900006 38.904234448700002),1114 4TH ST NE,6,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Fair,Hamamelidaceae,Liquidambar
POINT (-76.976026917200002 38.930111166800003),2000 BLK JACKSON ST NE,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.092251384899996 38.946340326700003),4635 YUMA ST NW,3,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.028971366299999 38.923723820600003),1226 EUCLID ST NW,1,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-76.933932853100004 38.882773073800003),4736 BENNING RD SE,7,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.983840982700002 38.888635083200001),1437 A ST SE,6,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.031966847299998 38.927600557399998),1331 COLUMBIA RD NW,1,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.073092935 38.944030530299997),3715 VEAZEY ST NW,3,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.005274966299993 38.940975716899999),108 FORT DR NE,5,Taxodium distichum,Bald cypress,,,Good,Cupressaceae,Taxodium
POINT (-77.040133471499999 38.922585612100001),2435 ONTARIO RD NW,1,Ulmus americana 'New Harmony',New Harmony elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.003516945499996 38.942920487499997),218 VARNUM ST NE,5,Prunus species,Cherry,,,Fair,Rosaceae,Prunus
POINT (-77.07131258299999 38.935504283),3602 NORTON PL NW,3,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-77.000556108500007 38.960285303500001),515 NICHOLSON ST NE,4,,,,,,,
POINT (-77.043807132500007 38.9012761571),1900 blk I ST NW,2,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.988248011899998 38.901187250900001),825 13TH ST NE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.072480974699999 38.9384881362),3950 37TH ST NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.063318441800007 38.974791550500001),6447 BARNABY ST NW,4,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-77.047978355500007 38.921599735),2023 ALLEN PL NW,1,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.989834008900004 38.955060682599999),1211 HAMILTON ST NE,5,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.0545944279 38.903697514500003),2590 L ST NW,2,Gleditsia species,Honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.992583424599999 38.894076488300001),317 10TH ST NE,6,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.054250634300004 38.902368261200003),2514 K ST NW,2,Quercus species,Oak,,,Good,Fagaceae,Quercus
POINT (-77.027790162900004 38.956973126699999),5537 ILLINOIS AVE NW,4,Zelkova serrata 'Green Vase',Green Vase Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.930298177 38.9017903238),4920 JAY ST NE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.068388837699999 38.960969757800001),3344 MILITARY RD NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.913745034800002 38.895586048799998),424 61ST ST NE,7,Other (See Notes),Other (See Notes),DED,,Poor,Null,Other
POINT (-77.002363890200002 38.942917189100001),234 VARNUM ST NE,5,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-76.988896294300005 38.941756446200003),1217 UPSHUR ST NE,5,,,,,,,
POINT (-77.0849549295 38.947161264499996),4327 ALTON PL NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.995392663800004 38.901270790799998),OPP 718 I ST NE,6,Acer saccharum,Sugar maple,,,Excellent,Aceraceae,Other
POINT (-77.013491627400001 38.919590135100002),2213 FLAGLER PL NW/W St,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.989578053599999 38.886770004100001),1209 WALTER ST SE,6,Prunus cerasifera,Purple leaf plum,,,Good,Rosaceae,Prunus
POINT (-77.035959109800004 38.905600261300002),1500 blk  M ST NW,2,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.042070880799997 38.905582536899999),1800 M ST NW,2,Ulmus species,Elm,,,Good,Ulmaceae,Ulmus
POINT (-77.014910880499997 38.878464999599998),237 K ST SW,6,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.041770057400001 38.906221630700003),1212 18TH ST NW/M ST,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.04472977499999 38.919313885900003),1800 COLUMBIA RD NW,1,Ulmus americana 'New Harmony',New Harmony elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.044814542099999 38.903424601600001),1000 BLK 20TH ST NW/K ST,2,Celtis occidentalis,Hackberry,,,Fair,Ulmaceae,Celtis
POINT (-76.996820407100003 38.889738696400002),643 EAST CAPITOL ST ,6,Quercus lyrata,Overcup oak,,,Excellent,Fagaceae,Quercus
POINT (-77.041603203199998 38.912327844499998),OPP 1622 18TH ST NW,2,Tilia cordata,Littleleaf linden,,,Fair,Tiliaceae,Tilia
POINT (-76.996106926 38.891711684199997),123 7TH ST NE,6,Platanus occidentalis,American sycamore,,,Fair,Platanaceae,Platanus
POINT (-77.059887901400003 38.924116402),2600 blk 30TH ST NW,3,Platanus species,Plane tree,,,Excellent,Platanaceae,Platanus
POINT (-77.000671181399994 38.927832951),3000 blk 4TH ST NE,5,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.063797732300003 38.910739151),1600 blk 32ND ST NW,2,Quercus phellos,Willow oak,,,Dead,Fagaceae,Quercus
POINT (-77.002102254899995 38.903584224699998),1000 BLK 3RD ST NE,6,Quercus phellos,Willow oak,,,Excellent,Fagaceae,Quercus
POINT (-77.094852458 38.953376165800002),opp 4808 ELLICOTT ST NW,3,Zelkova serrata,Japanese zelkova,,,Excellent,Ulmaceae,Zelkova
POINT (-77.019837437 38.958913099299998),5701 5TH ST NW,4,Quercus stellata,Post Oak,,,Excellent,Fagaceae,Quercus
POINT (-77.081096078200005 38.951455054599997),4708 WISCONSIN AVE NW,3,,,,,,,
POINT (-77.088673899400007 38.919569964399997),2225 FOXHALL RD NW,3,,,,,,,
POINT (-77.019843884899998 38.962128023299996),5900 5TH ST NW,4,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.938620189800005 38.894805478599999),4404 DIX ST NE,7,Gymnocladus dioicus,Kentucky coffeetree,,,Good,Fabaceae,Gymnocladus
POINT (-76.99808949299999 38.960994971),637 OGLETHORPE ST NE,4,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-77.019960455 38.959245530099999),5712 5TH ST NW,4,Malus 'Snowdrift',Snowdrift crabapple,,,Good,Rosaceae,Malus
POINT (-77.027192861100005 38.926974027699998),2904 11TH ST NW,1,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.023484209299994 38.962067387399998),719 ONEIDA PL NW,4,Quercus coccinea,Scarlet oak,,,Fair,Fagaceae,Quercus
POINT (-77.029928270499994 38.958306565800001),1300 MADISON ST NW,4,Cercis canadensis,Eastern redbud,,,Fair,Fabaceae,Cercis
POINT (-76.980954854700002 38.945313273499998),1712 ALLISON ST NE,5,Acer saccharum,Sugar maple,,,Dead,Aceraceae,Acer
POINT (-77.023074307900004 38.9483280695),720 DECATUR ST NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.026352452699996 38.966191889400001),915 SHERIDAN ST NW,4,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-76.960324796199998 38.930804001399999),3100 blk Elm St NE/Walnut St,5,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.937416929799994 38.880148449399996),4431 G ST SE,7,Crataegus phaenopyrum,Washington hawthorn,,,Dead,Rosaceae,Crataegus
POINT (-77.024062482800005 38.935528924800003),3641 GEORGIA AVE NW,1,Quercus palustris,Pin oak,,,Poor,Fagaceae,Quercus
POINT (-77.055889676899994 38.934204509799997),2714 ORDWAY ST NW,3,Aesculus carnea,Red horsechestnut,,,Good,Hippocastanaceae,Aescululs
POINT (-77.056659169200003 38.934791036100002),2730 ORDWAY ST NW,3,Prunus virginiana,Chokecherry,,,Excellent,Rosaceae,Prunus
POINT (-76.973123751299994 38.872091927900001),1504 23RD ST SE,8,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.989294578200003 38.930606178300003),1247 KEARNY ST NE,5,Amelanchier laevis,Alleghany serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-76.937150092300001 38.880263409500003),OPP 4439 G ST SE,7,Quercus shumardi,Shumard oak,,,Dead,Fagaceae,Quercus
POINT (-77.021635554499994 38.943485726),4315 7TH ST NW,4,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.076076572700003 38.939147097599999),3802 RODMAN ST NW,3,Cercidiphyllum japonicum,Katsuratree,,,Excellent,Cercidiphyllaceae,Cercidiphyllum
POINT (-76.964737378199999 38.8610330164),OPP 2245 30TH ST SE,7,Quercus macrocarpa,Bur oak,,,Excellent,Fagaceae,Quercus
POINT (-77.028920436299998 38.979451507699999),1215 GERANIUM ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.035803325200007 38.950759421299999),1520 FARRAGUT ST NW,4,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.025923936799998 38.9172524755),2000 BLK 10TH ST NW,1,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.0237524458 38.896050485799996),840 E ST NW,6,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-77.054487967 38.902537285199998),2500 BLOCK K ST NW,2,Zelkova serrata 'Green Vase',Green Vase Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.047558964700002 38.902690016400001),2131 K ST NW,2,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.976410628500005 38.901947933800002),1800 blk I ST NE,5,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.976289206499999 38.900440225899999),opp 805 19TH ST NE/h st,5,Gleditsia triacanthos var. inermis 'Shademaster',Shademaster honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.950537101799995 38.901997275100001),723 ANACOSTIA AVE NE,7,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-77.021669471500005 38.946332436200002),600 BUCHANAN ST NW,4,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.966464369899995 38.922865681499999),2515 30TH ST NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.062017021900004 38.972488278),6162 31ST PL NW,4,Nyssa sylvatica,Tupelo,,,Excellent,Nyssaceae,Nyssa
POINT (-76.992853742500003 38.888669778199997),925 block NORTH CAROLINA AVE SE,6,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.028035997900005 38.962391141700003),5948 GEORGIA AVE NW,4,Gymnocladus dioicus,Kentucky coffeetree,,,Excellent,Fabaceae,Gymnocladus
POINT (-77.041254869300005 38.921834152499997),2357 CHAMPLAIN ST NW,1,Zelkova serrata,Japanese zelkova,,,Excellent,Ulmaceae,Zelkova
POINT (-77.001596431400003 38.8843304882),300 BLK D ST SE,6,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.010726185600006 38.872251597599998),1421 HALF ST SW,6,Ulmus parvifolia,Chinese elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.017151652699994 38.87471063),400 blk N ST SW,6,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-76.975253025900003 38.903353620600001),1911 MARYLAND AVE NE,5,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.049496747800006 38.910118427599997),1500 blk of 23RD ST NW,2,Amelanchier species,Serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-77.019840896800005 38.961584188300002),5900 BLK 5TH ST NW,4,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.030802650400005 38.919143451),1326 W ST NW,1,Metasequoia glyptostroboides,Dawn redwood,,,Good,Cupressaceae,Metasequoia
POINT (-77.02725924799999 38.890541275099999),1001 MADISON DR NW,2,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.091864188599999 38.943225119),4625 VAN NESS ST NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.976129147400002 38.868909770099997),2002 RIDGE PL SE,8,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-77.062232533900001 38.941057209599997),3001 BLK TILDEN ST NW,3,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.076196803 38.944841827899999),3833 WARREN ST NW,3,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
