xy,address,ward,scientific_name,common_name,disease,pests,condition,fam_name,genus_name
POINT (-76.973623226499996 38.935142189799997),2210 OTIS ST NE,5,Quercus coccinea,Scarlet oak,,,Fair,Fagaceae,Quercus
POINT (-76.992316115899996 38.934413833),1005 OTIS ST NE,5,Nyssa sylvatica,Tupelo,,,Fair,Nyssaceae,Nyssa
POINT (-77.058522134300006 38.937006247299998),2850 QUEBEC ST NW,3,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.0603367322 38.923543860499997),2618 30TH ST NW,2,Platanus x acerifolia,London plane tree,,,Excellent,Platanaceae,Platanus
POINT (-76.982905158500003 38.942264450499998),opp 4312 S. DAKOTA AVE NE/Taylor St,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.076140905200006 38.938070301300002),opp 3621 38TH ST NW,3,,,,,,,
POINT (-77.029608927500007 38.967879593299998),6409 13TH ST NW,4,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-76.969910862299997 38.847775974699999),3410 24TH ST SE,8,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.0223837777 38.960408714499998),opp 5802 7TH ST NW,4,Gymnocladus dioicus,Kentucky coffeetree,,,Excellent,Fabaceae,Gymnocladus
POINT (-77.017041410800005 38.960708858300002),5817 3RD PL NW,4,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.016252841500005 38.962210815799999),5926 3RD ST NW,4,Quercus coccinea,Scarlet oak,,,Poor,Fagaceae,Quercus
POINT (-77.029794482900002 38.943429086599998),4204 13TH ST NW,4,Gymnocladus dioicus,Kentucky coffeetree,,,Good,Fabaceae,Gymnocladus
POINT (-77.030515653899997 38.934615884700001),1323 OTIS PL NW,1,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.075593245199997 38.944842012499997),3813 WARREN ST NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.025317103700004 38.981925656500003),7535 9TH ST NW,4,,Sugar maple,,,Dead,Aceraceae,Acer
POINT (-77.101945038 38.933732334200002),5054 MILLWOOD LN NW,3,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-76.992414617799994 38.889736384199999),1003 EAST CAPITOL ST ,6,Ulmus americana 'New Harmony',New Harmony elm,,,Excellent,Ulmaceae,Ulmus
POINT (-76.974239444800006 38.9009924888),826 21ST ST NE,5,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.010941688100004 38.879359628499998),OPP 60 I ST SW,6,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.019991122199997 38.877626729699998),1101 6TH ST SW,6,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Cladrastis
POINT (-77.071714731100002 38.943937188699998),3638 VEAZEY ST NW,3,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.987977052399998 38.843441389500001),1306 SAVANNAH ST SE,8,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.018555617499999 38.920271589400002),400 BLK BRYANT ST NW,1,,,,,,,
POINT (-77.072102522600005 38.967734433700002),OPP 5901 NEVADA AVE NW,3,Gleditsia triacanthos var. inermis 'Skyline',Skyline honeylocust,,,Excellent,Magnoliaceae,Magnolia
POINT (-77.067769443700001 38.972029876800001),3334 STUYVESANT PL NW,4,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-77.019456907 38.901443204700001),555 MASSACHUSETTS AVE NW,6,Tilia tomentosa,Silver linden,,,Poor,Tiliaceae,Tilia
POINT (-77.08238317599999 38.958988508099999),OPP 4205 JENIFER ST NW,3,Prunus Okame,Other (See Notes),,,Excellent,Null,Other
POINT (-76.980899431300003 38.9159333112),2000 blk 16TH ST NE/0kie,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.994440549700002 38.901283142),815 I ST NE,6,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.015991411599998 38.9557122362),0 3RD ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.086671928100003 38.955400462299998),4409 FARADAY PL NW,3,Aesculus carnea,Red horsechestnut,,,Good,Hippocastanaceae,Aescululs
POINT (-77.037292118600007 38.900284577599997),1615 H ST NW,2,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.998388438399999 38.881158151900003),724 6TH ST SE,6,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.93934605299999 38.881275740500001),4700 BLK ALABAMA AVE SE,7,Ulmus species,Elm,,,Good,Ulmaceae,Ulmus
POINT (-77.043268275399996 38.985651510399997),1810 PLYMOUTH ST NW,4,,,Ganoderma Root Rot,,,Fagaceae,Quercus
POINT (-77.035317997299998 38.914051709699997),OPP 1519 S ST NW,2,Acer rubrum,Red maple,,,Dead,Aceraceae,Acer
POINT (-77.012807047300001 38.913315794399999),124 RANDOLPH PL NW/1st St,5,Pistacia chinensis,Chinese pistachio,,,Dead,Anacardiaceae,Pistacia
POINT (-77.016908636500006 38.9638290372),311 QUACKENBOS ST NW,4,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-77.020385897500006 38.966677979),512 SOMERSET PL NW,4,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-77.058923698800001 38.910570382099998),2917 Q ST NW,2,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.064412214200004 38.910481201899998),3200 blk Q ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.001977987499998 38.889173477299998),16 3RD ST SE,6,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-77.010633001499997 38.911551042100001),51 FLORIDA AVE NW,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.050450847700006 38.903093860299997),3 WASHINGTON CIR NW,2,Quercus species,Oak,,,Good,Fagaceae,Quercus
POINT (-77.028150788399998 38.915952641),opp 1909 12TH ST NW,1,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Excellent,Hamamelidaceae,Liquidambar
POINT (-76.9989122546 38.845666029900002),546 NEWCOMB ST SE,8,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.938677067699999 38.882277985100004),4407 FALLS TER SE,7,Prunus species,Cherry,,,Fair,Rosaceae,Prunus
POINT (-77.019920218899998 38.936463746800001),618 QUEBEC PL NW,1,Platanus x acerifolia,London plane tree,,,Excellent,Platanaceae,Platanus
POINT (-77.068697803500001 38.933749097800003),3304 35TH ST NW,3,Prunus Okame,Okame cherry,,,Excellent,Rosaceae,Prunus
POINT (-76.977599481599995 38.934151824499999),1910 NEWTON ST NE,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.044939855899997 38.914248579400002),1800  20TH ST NW,2,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-76.991644306799998 38.878765207900003),911 11TH ST SE,6,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.001981901199997 38.887432889499998),200 BLK 3RD ST SE,6,Koelreuteria paniculata,Goldenrain tree,BLS,,Good,Sapindaceae,Koelreuteria
POINT (-76.961418555199998 38.883343958899999),418 32ND ST SE,7,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-76.997553183199997 38.829158750200001),OPP 622 CHESAPEAKE ST SE,8,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.978003154700005 38.845375411200003),3420 18TH ST SE,8,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.092262207800005 38.945496161599998),4634 WINDOM PL NW,3,Nyssa sylvatica,Tupelo,,,Excellent,Nyssaceae,Nyssa
POINT (-77.007764629899995 38.829671967700001),4161 SOUTH CAPITOL ST SW,8,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.066320702 38.9662032162),5709 33RD ST NW,4,Platanus occidentalis,American sycamore,,,Fair,Platanaceae,Platanus
POINT (-76.989263290400004 38.942922491),1200 blk VARNUM ST NE,5,Quercus bicolor,Swamp white oak,,,Excellent,Fagaceae,Quercus
POINT (-77.031982644400003 38.941928118500002),OPP 1350 UPSHUR ST NW,4,Zelkova serrata,Japanese zelkova,,,Fair,Ulmaceae,Zelkova
POINT (-76.976305858399996 38.944053139899999),4428 20TH ST NE/Varnum St,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.934652769899998 38.904470285400002),1038 47TH PL NE,7,Ulmus americana 'Princeton',Princeton elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.076485889899999 38.9431168355),3830 VAN NESS ST NW,3,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.074676367 38.943542096599998),4204 38TH ST NW,3,Quercus coccinea,Scarlet oak,Hypoxylon,,Fair,Fagaceae,Quercus
POINT (-77.057299762 38.933265879700002),3220 CONNECTICUT AVE NW,3,Quercus lyrata,Overcup oak,,,Excellent,Fagaceae,Quercus
POINT (-76.989444193599994 38.9429268612),1200 blk VARNUM ST NE,5,Quercus bicolor,Swamp white oak,,,Excellent,Fagaceae,Quercus
POINT (-76.997982412699997 38.8349312219),opp 497 VALLEY AVE SE,8,,,,,,,
POINT (-77.071994253100002 38.919458230300002),2227 HALL PL NW,3,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.023075193899999 38.9287671437),3019 GEORGIA AVE NW,1,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-76.997785474099999 38.9012743782),OPP 614 I ST NE,6,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.094073010499997 38.942279180299998),4747 UPTON ST NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.926011980300004 38.885697119100001),200 BLK 53RD ST SE,7,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.018816838500001 38.898663615799997),opp to 700 5TH ST NW,2,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-76.998821019800005 38.9321923758),300 blk MICHIGAN AVE NE/Harewood Rd,5,,,,,,,
POINT (-76.921065260199995 38.889774200799998),5500 BLK EAST CAPITOL ST NE (MEDIAN),7,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.965212294799997 38.865600058),2909 PARK DR SE,7,Cercis species,Redbud,,,Fair,Fabaceae,Cercis
POINT (-77.03238576299999 38.911085064300003),1408 Q ST NW,2,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.965322024499997 38.865612173899997),2909 PARK DR SE,7,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-76.92125671399999 38.889780697399999),5500 BLK EAST CAPITOL ST NE (MEDIAN),7,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.974035202600007 38.935141156100002),2200 blk OTIS ST NE,5,,,,,,,
POINT (-76.921468546400007 38.889777656299998),5500 BLK EAST CAPITOL ST NE (MEDIAN),7,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.023871705800005 38.934245113599999),3555 GEORGIA AVE NW,1,,,,,,,
POINT (-77.028561632399999 38.934922954100003),3644 11TH ST NW,1,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.0553364174 38.920616643199999),2620 ROCK CREEK DR NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.001518239099994 38.874835114299998),300 TINGEY ST SE,6,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-76.945842316 38.865072789899997),1671 FORT DUPONT ST SE,7,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.023259704500006 38.962995001199999),6015 7TH PL NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.017971032899993 38.963928747799997),6101 4TH ST NW,4,Magnolia Liliflora x sprengeri,Magnolia (Galaxy),,,Excellent,Magnoliaceae,Magnolia
POINT (-77.026250346 38.963843894299998),901 QUACKENBOS ST NW,4,Malus 'Arnold',Arnold crabapple,,,Good,Rosaceae,Malus
POINT (-77.0182207828 38.965013912300002),411 RITTENHOUSE ST NW,4,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-77.033125535 38.9616709879),1300 BLK MISSOURI AVE NW- Triangle,4,Cornus species,Dogwood,,,Excellent,Cornaceae,Cornus
POINT (-77.0007274174 38.964442611899997),opp 6116 EASTERN AVE NE,4,Quercus coccinea,Scarlet oak,,,Excellent,Fagaceae,Quercus
POINT (-77.067777177899998 38.933545517299997),3459 MACOMB ST NW,3,,,,,,,
POINT (-77.030728442400004 38.964449215400002),1311 FORT STEVENS DR NW,4,Amelanchier species,Serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-77.021019736100001 38.962644760499998),526 PEABODY ST NW,4,Cercis canadensis,Eastern redbud,,,Fair,Fabaceae,Cercis
POINT (-77.022879579900007 38.934670412300001),717 OTIS PL NW,1,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.032511650499998 38.942918774799999),4306 ARKANSAS AVE NW,4,Other (See Notes),Other (See Notes),,,Excellent,,
POINT (-77.034456835499995 38.909507940799998),1400 BLK 15TH ST NW,2,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-76.9741139395 38.902214440599998),opp 854 21ST ST NE,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.034037540900002 38.977122334100002),7164 ALASKA AVE NW,4,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-76.957699018499994 38.869215041399997),1700 33RD PL SE,7,Prunus yedoensis,Yoshino cherry,,,Dead,Rosaceae,Prunus
POINT (-77.075985447899996 38.919371813200001),2203 38TH ST NW,3,Ginkgo biloba (female),Ginkgo (female),,,Fair,Ginkgoaceae,Ginkgo
POINT (-77.003456881100007 38.887243679100003),202 2ND ST SE,6,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.043488389299995 38.915145349399999),1860 19TH ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.0122261251 38.9188674846),2124 1ST ST NW,5,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-77.012228082199996 38.917673176900003),2022 1ST ST NW,5,Acer platanoides,Norway maple,,,Poor,Aceraceae,Acer
POINT (-76.991653786499995 38.880146721),OPP 732 11TH ST SE,6,Ulmus species,Elm,,,Good,Ulmaceae,Ulmus
POINT (-76.990597082400001 38.8784553602),1124 K ST SE,6,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Fair,Hamamelidaceae,Liquidambar
POINT (-77.017966078800001 38.963337817099998),6019 4TH ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.072011038200003 38.958562537500001),OPP 5229 CONNECTICUT AVE NW,3,Quercus shumardi,Shumard oak,,,Good,Fagaceae,Quercus
POINT (-77.050323987799999 38.910756346500001),1500 bLK oF 23RD ST NW,2,Metasequoia glyptostroboides,Dawn redwood,,,Good,Cupressaceae,Metasequoia
POINT (-77.071762805600002 38.942276989699998),3677 UPTON ST NW,3,Quercus coccinea,Scarlet oak,Hypoxylon,,Poor,Fagaceae,Quercus
POINT (-77.038881083899994 38.945223552500003),4500 17th ST NW,4,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.038751779600005 38.9463984032),4601 17TH ST NW,4,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.974242621399995 38.935669876600002),3712 22ND ST NE,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.060824869100003 38.9357044618),2942 ORDWAY ST NW,3,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-76.988205008199998 38.925815517899998),2800 13TH ST NE,5,Platanus occidentalis,American sycamore,,,Fair,Platanaceae,Platanus
POINT (-77.053589427800006 38.927325482199997),2807 CONNECTICUT AVE NW,1,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.071194902 38.9347142592),3601 NEWARK ST NW,3,Platanus x acerifolia,London plane tree,,,Excellent,Platanaceae,Platanus
POINT (-77.007640855600002 38.964465025700001),6120 1ST PL NE,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.061814534800007 38.9372601269),3018 PORTER ST NW,3,Acer buergeranum,Trident maple,,,Fair,Aceraceae,Acer
POINT (-77.067571194799996 38.934981457200003),opp 3403 34TH PL NW,3,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.982467596299998 38.8986446539),1522 GALES ST NE,6,Ginkgo biloba,Ginkgo,,,Excellent,Ginkgoaceae,Carpinus
POINT (-77.0198292 38.947449794699999),500 BLK CRITTENDEN ST NW,4,Cornus species,Dogwood,,,Good,Cornaceae,Cornus
POINT (-77.023377834100003 38.9141447497),800 BLK S ST NW,1,Nyssa sylvatica,Tupelo,,,Excellent,Nyssaceae,Nyssa
POINT (-77.027648966 38.933095957100001),3500 10TH ST NW,1,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-77.068158546899994 38.934707175500002),3455 NEWARK ST NW,3,,,,,,,
POINT (-77.016846678899995 38.954293368099997),5220 KANSAS AVE NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.0255141345 38.9573128173),OPP 841 LONGFELLOW ST NW,4,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-76.984129940800003 38.861226994900001),1621 BUTLER ST SE,8,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-77.0651055931 38.914647695200003),3200 BLOCK S ST NW,2,Quercus shumardi,Shumard oak,,,Excellent,,
POINT (-77.011305946299998 38.916955633100002),66 U st NW,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.090919483299999 38.9412910916),4601 TILDEN ST NW/UNIVERSITY AVE,3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Excellent,Rosaceae,Prunus
POINT (-77.010977790300004 38.921260263800001),46 BRYANT ST NW/N. Capitol St,5,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.054367298299994 38.980018984499999),3054 CHESTNUT ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.074636311600003 38.936959731899996),3811 PORTER ST NW,3,No Tree,No Tree,,,Excellent,Null,No
POINT (-77.0264157732 38.937656047),931 QUINCY ST NW,4,Pistacia chinensis,Chinese pistachio,,,Excellent,Anacardiaceae,Pistacia
POINT (-76.980143219499993 38.946690176700002),4731 QUEENS CHAPEL TER NE,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.029020995799996 38.920570190799999),1250 FLORIDA AVE NW,1,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.02298946099999 38.960222942400002),709 NICHOLSON ST NW,4,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Excellent,Rosaceae,Prunus
POINT (-77.036326234 38.945367733600001),4500 BLK 16TH ST NW,4,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.004287214599998 38.9438913336),opp 138 WEBSTER ST NE,5,Acer rubrum,Red maple,,,Poor,Aceraceae,Acer
POINT (-77.021713146899998 38.945068425199999),4419 7TH ST NW,4,Acer platanoides,Norway maple,,,Dead,Aceraceae,Acer
POINT (-77.031486005600001 38.945387295099998),4505 ARKANSAS AVE NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.969528397900007 38.927775824100003),2610 HAMLIN ST NE,5,Acer saccharinum,Silver maple,,,Fair,Aceraceae,Acer
POINT (-77.022890204099994 38.909934280199998),1505 8TH ST NW,2,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.977344664399993 38.943208913399999),4400 blk 19TH PL NE/Varnum,5,,,,,,,
POINT (-77.0927329875 38.932823665800001),3220 NEBRASKA AVE NW,3,Quercus phellos,Willow oak,,,Excellent,Fagaceae,Quercus
POINT (-77.020492158600007 38.952116329799999),607 GALLATIN ST NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.036321582 38.947557451800002),4707 16TH ST NW,4,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-77.018408034 38.915766619099998),420 T ST NW,1,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Excellent,Hamamelidaceae,Liquidambar
POINT (-77.030694521800001 38.985738557200001),OPP 1317 FERNWAY RD NW,4,Acer saccharum,Sugar maple,,,Dead,Aceraceae,Acer
POINT (-77.063371617399994 38.951816122899999),3048 DAVENPORT ST NW,3,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.040001003399993 38.9898958024),1800 BLK BIRCH DR NW,4,Zelkova serrata,Japanese zelkova,,,Fair,Ulmaceae,Zelkova
POINT (-77.037234985799998 38.983263894899999),1615 JUNIPER ST NW,4,Halesia carolina,Carolina silverbell,,,Good,Styracaceae,Halesia
POINT (-77.014255239799994 38.916962918199999),160 U ST NW,5,Zelkova serrata 'Green Vase',Green Vase Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.035040889800001 38.988199525),1463 PRIMROSE RD NW,4,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.040032029 38.9288704975),1725 IRVING ST NW,1,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.016114725899996 38.906961741300002),opp to 1238 4TH ST NW,6,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-77.010485904399999 38.913397624399998),39 RANDOLPH PL NW,5,Pistacia chinensis,,,,Good,,
POINT (-77.040699176900006 38.911087686199998),1748 BLK Q ST NW,2,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Good,Hamamelidaceae,Liquidambar
POINT (-77.04972240399999 38.911177535),2217 Q ST NW,2,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.055164712600003 38.968959201200001),5736 26TH ST NW,4,Ulmus pumila,Siberian elm,,,Fair,Ulmaceae,Ulmus
POINT (-76.964991283299995 38.865589117),2909 PARK DR SE,7,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-77.056137448800001 38.979935556199997),6827 32ND ST NW,4,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-76.965097924800006 38.865595190500002),2909 PARK DR SE,7,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-76.919626431599994 38.889763248400001),5700 BLK EAST CAPITOL ST NE (MEDIAN),7,Ulmus americana 'Princeton',Princeton elm,Trunk Root,Scale,Fair,Ulmaceae,Ulmus
POINT (-76.975842915499996 38.944545334799997),4400 EASTERN AVE NE/20th St,5,,,,,,,
POINT (-76.983559247800002 38.899420483699998),700 BLK 15TH ST NE,6,Ulmus americana 'New Harmony',New Harmony elm,,,Good,Ulmaceae,Ulmus
POINT (-77.011142092900002 38.91595382),66 RHODE ISLAND AVE NW,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.920254225400001 38.889765308699999),OPP 5715 EAST CAPITOL ST SE (MEDIAN),7,Ulmus americana 'Princeton',Princeton elm,,Scale,Fair,Ulmaceae,Ulmus
POINT (-77.033902703799995 38.959796195),1406 MANCHESTER LN NW,4,Morus alba,Mulberry,,,Good,Moraceae,Morus
POINT (-76.983188945799995 38.8492846754),1437 SHIPPEN LN SE,8,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.055111535400002 38.9447769282),4200 LENORE LN NW,3,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.991856815099993 38.947335165399998),1012 CRITTENDEN ST NE,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.995027803300005 38.931937962799999),0 8TH ST NE,5,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.046515402500006 38.9106376318),OPP 2027 MASSACHUSETTS AVE NW,2,Tilia tomentosa,Silver linden,,,Fair,Tiliaceae,Tilia
POINT (-77.026837494500001 38.925735073200002),1000 GIRARD ST NW,1,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.006003640200007 38.9040899126),1100 1ST ST NE,6,Amelanchier species,Serviceberry,,,Dead,Rosaceae,Amelanchier
POINT (-76.984464135699994 38.879718392900003),1400 BLK PENNSYLVANIA AVE SE,6,Quercus lyrata,Overcup oak,,,Good,Fagaceae,Quercus
POINT (-77.067544016699998 38.906727617599998),3336 N ST NW,2,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.027790983200006 38.899743090299999),1100 BLK H ST NW,2,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.024928388800006 38.940189085900002),4009 GEORGIA AVE NW,4,Quercus nuttallii,Nuttall oak,,,Good,Fagaceae,Quercus
POINT (-77.020215900300002 38.944514013400003),4402 ILLINOIS AVE NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.029499752 38.9053696239),1133 13TH ST NW,2,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-77.002234475199998 38.878459123399999),200 blk K ST SE,6,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-77.046696783300007 38.911959393),1618 21ST ST NW,2,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-77.004636297800005 38.878459897399999),100 blk K ST SE,6,,,,,,Null,Other
POINT (-77.0703799546 38.9071346769),1310 36TH ST NW,2,Nyssa sylvatica,Tupelo,,,Excellent,Nyssaceae,Acer
POINT (-77.019278419399996 38.944996115),4425 5TH ST NW,4,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.979626967499996 38.923502798299999),1724 DOUGLAS ST NE,5,Cercis species,Redbud,,,Fair,Fabaceae,Cercis
POINT (-77.008972904100006 38.885904955800001),0 SOUTH CAPITOL ST BN,6,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.982948309899996 38.856950037499999),1500 BLK MORRIS RD SE,8,Quercus coccinea,Scarlet oak,,,Fair,Fagaceae,Quercus
POINT (-77.061653199800006 38.975634567500002),3231 WORTHINGTON ST NW,4,Quercus nuttallii,Nuttall oak,,,Good,Fagaceae,Quercus
POINT (-77.065482795199998 38.938428658200003),3710 33RD PL NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.978245417500005 38.869647765899998),OPP 1810 MINNESOTA AVE SE,8,Quercus lyrata,Overcup oak,,,Good,Fagaceae,Quercus
POINT (-76.988550947299998 38.937388097499998),3900 13th St NE,5,Acer species,Maple,,,Poor,Aceraceae,Acer
POINT (-76.970884616800006 38.941111985600003),4200 blk EASTERN AVE NE/MD Russell Ave,5,,,,,,,
POINT (-76.966588032199994 38.934050405299999),opp 2900 NEWTON ST NE,5,Ulmus americana 'Jefferson',Jefferson Elm,,,Good,Ulmaceae,Ulmus
POINT (-77.077983690799996 38.938197379099996),3700 39TH ST NW,3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.0664575845 38.936663171900001),3506 34TH ST NW,3,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
