xy,address,ward,scientific_name,common_name,disease,pests,condition,fam_name,genus_name
POINT (-76.9923548955 38.9383412201),,5,Nyssa sylvatica,Tupelo,,,Excellent,Nyssaceae,Nyssa
POINT (-76.990458671 38.863676212599998),2200 BLK MARTIN LUTHER KING JR AVE SE,8,,,,,,Rosaceae,Pyrus
POINT (-77.026532642 38.949803827899999),921 EMERSON ST NW,4,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-76.973253328400006 38.871971864599999),OPP 1506 23RD ST SE,8,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.086141729299996 38.956116384700003),5101 44TH ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.072073951500002 38.924584712799998),2610 36TH PL NW,3,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.019687607199998 38.971240914299997),424 WHITTIER ST NW,4,Ulmus parvifolia,Chinese elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.0197323708 38.954482599099997),5307 5TH ST NW,4,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.920812115700002 38.887497173600003),5600 BLK AYERS PL SE,7,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-77.05463260499999 38.969819553599997),2700 BLK RITTENHOUSE ST NW,4,No Tree,No Tree,,,Excellent,Null,No
POINT (-77.019477158499996 38.877590258600002),1000 6TH ST SW,6,,,,,,,
POINT (-76.991128475599993 38.925476332400002),,5,Betula nigra,River birch,,,Excellent,Betulaceae,Betula
POINT (-76.991050691500007 38.925447119099999),,5,Taxodium distichum,Bald cypress,,,Excellent,Cupressaceae,Taxodium
POINT (-76.991573722200002 38.925476332300001),,5,Magnolia virginiana,Sweetbay magnolia,,,Excellent,Magnoliaceae,Magnolia
POINT (-76.991573722200002 38.925367825800002),,5,Magnolia virginiana,Sweetbay magnolia,,,Excellent,Magnoliaceae,Magnolia
POINT (-77.003227503700003 38.8330894132),158 XENIA ST SE,8,,,,,,,
POINT (-77.004074022 38.833079916199999),142 XENIA ST SE,8,,,,,,,
POINT (-76.989396522199996 38.928619108600003),1235 IRVING ST NE,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.956284916 38.86166844),OPP 2223 36TH ST SE,7,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.9917427014 38.925495112299998),,5,Nyssa sylvatica,Tupelo,,,Excellent,Nyssaceae,Nyssa
POINT (-76.991839260899994 38.925488852299999),,5,Nyssa sylvatica,Tupelo,,,Excellent,Nyssaceae,Nyssa
POINT (-77.0344194993 38.9234345092),1460 EUCLID ST NW,1,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.992072613100007 38.925499285599997),,5,Nyssa sylvatica,Tupelo,,,Excellent,Nyssaceae,Nyssa
POINT (-76.960988501700001 38.9218318522),,5,Quercus phellos,Willow oak,,,Excellent,Fagaceae,Quercus
POINT (-77.039884022 38.9335934307),opp 3348 MOUNT PLEASANT ST NW,1,,,,,,,
POINT (-76.960905353300006 38.921894455199997),,5,Quercus phellos,Willow oak,,,Excellent,Fagaceae,Quercus
POINT (-77.016377161400001 38.9670133654),300 Van Buren Street NW,4,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-77.016374479199996 38.966932033100001),300 Van Buren Street NW,4,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.036560968700002 38.932830364899999),3346 16TH ST NW,1,,,,,,,
POINT (-77.016371797 38.9676848736),300 Van Buren Street NW,4,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-77.036557657700001 38.983173314799998),1600 JUNIPER ST NW,4,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.0500370014 38.907456652500002),1300 BLK 23RD ST NW/PI N ST,2,Ulmus parvifolia,Chinese elm,,,Excellent,Ulmaceae,Ulmus
POINT (-76.982784065199994 38.898700194699998),1512 GALES ST NE,6,Ginkgo biloba,Ginkgo,,,Fair,Ginkgoaceae,Ginkgo
POINT (-77.06601948799999 38.932597859399998),3313 LOWELL ST NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.016366432599995 38.967574346299998),300 Van Buren Street NW,4,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-77.016385208100004 38.967071757600003),300 Van Buren Street NW,4,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-77.075875915899999 38.923576034600003),3806 DAVIS PL NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.987537235100007 38.895288319599999),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.020159531199994 38.902644862),601 K ST NW,2,Platanus x acerifolia,London plane tree,None present,None present,Good,Platanaceae,Platanus
POINT (-77.020347285900002 38.9026302507),601 K ST NW,2,Platanus x acerifolia,London plane tree,None present,None present,Good,Platanaceae,Platanus
POINT (-77.0206316 38.902663648),600 BLOCK K ST NW,2,Platanus x acerifolia,London plane tree,None present,None present,Good,Platanaceae,Platanus
POINT (-77.020792532499996 38.902636512599997),600 BLOCK K ST NW,2,Platanus x acerifolia,London plane tree,None present,None present,Good,Platanaceae,Platanus
POINT (-76.967382680699998 38.857235761600002),OPP 2775 NAYLOR RD SE,7,Pistacia chinensis,Chinese pistachio,,,Excellent,Anacardiaceae,Pistacia
POINT (-76.9591506995 38.924171818799998),across from 3233 FORT LINCOLN DR NE,5,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.986855346300004 38.931721985499998),1355 LAWRENCE ST NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.012740198100005 38.906188754200002),100 BLOCK NEW YORK AVE NW,5,Quercus coccinea,Scarlet oak,,,Fair,Fagaceae,Quercus
POINT (-76.973905293100003 38.895178909800002),OPP 404 23RD PL NE,7,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.982173616799997 38.933036109299998),1612 MONROE ST NE,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.939124237100003 38.898082254499997),OPP 616 44TH ST NE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.001485755700003 38.925860158100001),"Lincoln Rd.,4th St.,Franklin St.,NE",5,,,,,,,
POINT (-77.012225664100001 38.919700860299997),2214 1ST ST NW,5,,,,,,,
POINT (-77.027072024600002 38.932523253900001),"New Hampshire Ave.,Sherman Ave.,Park Place,NW",1,,,,,,,
POINT (-76.976590894699996 38.870799940300003),1914 Q ST SE,8,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.063660194099995 38.965766295500003),3122 NORTHAMPTON ST NW,4,,,,,,,
POINT (-76.982883749600006 38.872100350899998),1800 Anacostia Drive SE,8,,,,,,,
POINT (-77.067414068100007 38.972029647399999),3330 STUYVESANT PL NW,4,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.028670620499994 38.983653280299997),7708 12TH ST NW,4,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.011445487 38.920286134199998),71 ADAMS ST NW,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.99067698099999 38.906257146800002),opp 1323 WEST VIRGINIA AVE NE,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.089758081599996 38.953271257099999),4528 ELLICOTT ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.068437534599994 38.906814350499999),3413 N ST NW,2,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-77.011738883299998 38.8310311396),4036 1ST ST SW,8,Nyssa sylvatica,Tupelo,,,Excellent,,
POINT (-77.002759002100007 38.835856955),3806 2ND ST SE,8,Prunus Okame,Okame cherry,,,Excellent,Aceraceae,Prunus
POINT (-77.047569036900001 38.918198913200001),2100 CONNECTICUT AVE NW,2,Quercus nuttallii,Nuttall oak,,,Good,Fagaceae,Quercus
POINT (-76.972691893100006 38.925636799300001),2200 BLK FRANKLIN ST NE,5,Cornus species,Dogwood,,,Excellent,Cornaceae,Cornus
POINT (-76.97283154199999 38.925641477200003),OPP 2217 FRANKLIN ST NE,5,Cornus species,Dogwood,,,Excellent,Cornaceae,Cornus
POINT (-76.9730460201 38.925637888399997),OPP 2211 FRANKLIN ST NE,5,Cornus species,Dogwood,,,Excellent,Cornaceae,Cornus
POINT (-77.003023271 38.846205306),426 ORANGE ST SE,8,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.004582350800007 38.847871534699998),212 OAKWOOD ST SE,8,Quercus nuttallii,Nuttall oak,,,Good,Fagaceae,Quercus
POINT (-77.002105673100004 38.8828761933),507 3RD ST SE,6,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.090993331099995 38.9565849249),5107 WESTERN AVE NW,3,Cercis species,Redbud,,,Excellent,Fabaceae,Cercis
POINT (-76.998383118700005 38.890406539799997),15 6TH ST NE,6,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.032831949499993 38.934830689499996),3500 14TH ST NW,1,Celtis occidentalis,Hackberry,,,Excellent,Ulmaceae,Celtis
POINT (-77.042377397300001 38.929659690500003),1826 KENYON ST NW,1,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-77.08654852399999 38.950997678100002),4404 CHESAPEAKE ST NW,3,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-76.967028313 38.877452834499998),2900 BLK FAIRLAWN AVE SE,7,Gleditsia species,Honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.96697529 38.877504899900003),2900 BLK FAIRLAWN AVE SE,7,Gleditsia species,Honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.966616260099997 38.877829117),2900 BLK FAIRLAWN AVE SE,7,Gleditsia species,Honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.9666617078 38.877786518699999),2900 BLK FAIRLAWN AVE SE,7,Gleditsia species,Honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.966760176600005 38.877696589599999),2900 BLK FAIRLAWN AVE SE,7,Gleditsia species,Honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.9868494551 38.859780452700001),2220 BRYAN PL SE,8,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.033621289099997 38.939792951),1417 SHEPHERD ST NW ,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.026972059499997 38.915238030499999),1810 11TH ST NW,1,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.979920293099994 38.905459418100001),1200 BLADENSBURG RD NE,5,Ulmus species,Elm,,,Good,Ulmaceae,Ulmus
POINT (-76.970072303899997 38.9355281315),3709  26th St NE/Otis St,5,Prunus virginiana,Chokecherry,,,Excellent,Rosaceae,Prunus
POINT (-77.025592246200006 38.969981854899999),853 VAN BUREN ST NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.0484126522 38.917328508399997),2134 WYOMING AVE NW,2,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.988246410800002 38.8802902133),738 13TH ST SE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.047192564499994 38.988715617899999),2120 YORKTOWN RD NW,4,Acer buergeranum,Trident maple,,,Good,Aceraceae,Acer
POINT (-76.930388223899996 38.898518762400002),4922 NANNIE HELEN BURROUGHS AVE NE,7,,,,,,Fabaceae,Cercis
POINT (-77.025555609500003 38.973404008099997),6800 blk 9TH ST NW,4,Acer saccharum,Sugar maple,,,Excellent,Aceraceae,Acer
POINT (-76.930327450199997 38.898510952099997),4922 NANNIE HELEN BURROUGHS AVE NE,7,,New Harmony elm,,,,Lythraceae,Lagerstroemia
POINT (-76.999445390199995 38.887004839900001),218 5TH ST SE,6,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-77.038155021700007 38.958583000799997), opp 1633 MADISON ST NW,4,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-77.026359992799996 38.979752097499997),7401 GEORGIA AVE NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.956095937599997 38.875833312300003),3400 BLK MASSACHUSETTS AVE SE,7,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-77.063813292899994 38.974413231699998),6431 BARNABY ST NW,4,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.038611915700002 38.904912387899998),1130 17TH ST NW,2,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.037503439899993 38.929343287499997),3125 MOUNT PLEASANT ST NW,1,Gleditsia triacanthos var. inermis 'Skyline',Skyline honeylocust,,,Excellent,Fabaceae,Gleditsia
POINT (-76.992346848899999 38.938495604899998),,5,Liquidambar styraciflua,Sweetgum,,,Excellent,Hamamelidaceae,Liquidambar
POINT (-76.992918159499993 38.938687542300002),,5,Cornus species,Dogwood,,,Excellent,Cornaceae,Cornus
POINT (-76.993068363199995 38.938574883500003),,5,Quercus rubra,Red oak,,,Excellent,Fagaceae,Quercus
POINT (-76.993009354600005 38.9386875422),,5,Quercus nuttallii,Nuttall oak,,,Excellent,Fagaceae,Quercus
POINT (-76.992947663799995 38.938833581200001),,5,Quercus rubra,Red oak,,,Excellent,Fagaceae,Quercus
POINT (-76.997559300500001 38.826213664500003),622 DARRINGTON ST SE,8,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-77.030527625600001 38.919141423900001),1318 W ST NW,1,Acer platanoides,Norway maple,,,Dead,Aceraceae,Acer
POINT (-76.996724469599997 38.8887380902),638 A ST SE,6,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.993832935399993 38.880425385199999),OPP 728 9TH ST SE,6,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.074334436599997 38.916384714199999),1934 38TH ST NW,2,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.931226512400002 38.883252179),4899 F St SE,7,Lagerstroemia indica,Crape myrtle,,,Fair,Lythraceae,Lagerstroemia
POINT (-77.032837810299995 38.932911123),OPP3437 14TH ST NW,1,Zelkova serrata,Japanese zelkova,,,Good,Fagaceae,Quercus
POINT (-77.0328328465 38.933032437100003),OPP 3443 14TH ST NW,1,Zelkova serrata,Japanese zelkova,,,Good,Fagaceae,Quercus
POINT (-77.033240186 38.932100421800001),1401 NEWTON ST NW,1,Ulmus species,Elm,,,Good,Ulmaceae,Ulmus
POINT (-77.039248589300001 38.914249655299997),1804 NEW HAMPSHIRE AVE NW,2,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.033528974800006 38.960924024299999),5820 14TH ST NW,4,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Cladrastis
POINT (-77.066303706100001 38.974678182700004),6417 33RD ST NW,4,Liriodendron tulipifera,Tulip poplar,,,Fair,Magnoliaceae,Liriodendron
POINT (-77.076817649500001 38.950623749099996),3950 CHESAPEAKE STREET NW,3,,,,,,,
POINT (-76.995920073700006 38.902583503),700 K ST NE,6,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.9969654545 38.877587824700001),500 BLOCK L ST SE,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.032786683200001 38.904064752499998),1101 VERMONT AVE NW,2,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.998904944800003 38.876388193899999),500 BLOCK M ST SE,6,Quercus rubra,Red oak,,,Poor,Fagaceae,Quercus
POINT (-77.073882848599993 38.962224768),5425 CONNECTICUT AVE NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.021858102 38.958493140500003),618 Madison st nw,4,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.036876034599999 38.980857847300001),1600 BLK HOLLY ST NW,4,Quercus rubra,Red oak,,,Dead,Fagaceae,Quercus
POINT (-76.974939675200005 38.872165603699997),1500 blk 22ND ST SE,8,,,,,Excellent,Rosaceae,Prunus
POINT (-77.03352491299999 38.960865229900001),5820 14TH ST NW,4,Halesia carolina,Carolina silverbell,,,Good,Styracaceae,Halesia
POINT (-77.033526726700003 38.960743718800003),5816 14TH ST NW,4,Halesia carolina,Carolina silverbell,,,Good,Styracaceae,Halesia
POINT (-77.032831541700006 38.9314083063),3400 14TH ST NW,1,Gleditsia triacanthos var. inermis,Thornless honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-77.011559410700002 38.958321129),5623 1ST ST NW,4,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-77.024322945099996 38.9006177726),0 9TH ST NW,2,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.090296232300005 38.950995001700001),4540 CHESAPEAKE ST NW,3,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.018714855699997 38.963730308899997),416 QUACKENBOS ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.020711882900002 38.953063345799997),614 HAMILTON ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.028499851700005 38.901402131200001),1200 BLK I ST NW,2,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.974992134700003 38.900253785700002),opp 1939 H ST NE,5,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.920256033100003 38.900841692),929 55TH ST NE,7,Cercis species,Redbud,,,Fair,Fabaceae,Cercis
POINT (-77.069909342700001 38.953011200699997),4810 36TH ST NW,3,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.084278703500004 38.9366289528),4298 MASSACHUSETTS AVE NW,3,Quercus lyrata,Overcup oak,,,Good,Fagaceae,Quercus
POINT (-76.977571627700001 38.9244668129),1835 EVARTS ST NE,5,Pistacia chinensis,Chinese pistachio,,,Excellent,Anacardiaceae,Pistacia
POINT (-77.022523640200006 38.960375972800001),5802 7TH ST NW,4,Gymnocladus dioicus,Kentucky coffeetree,,,Excellent,Fabaceae,Gymnocladus
POINT (-76.9773678082 38.924460099900003),1835 EVARTS ST NE,5,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-77.022389746399995 38.959436322400002),5700 BLK 7TH ST NW,4,Gymnocladus dioicus,Kentucky coffeetree,,,Excellent,Fabaceae,Gymnocladus
POINT (-77.015489485499998 38.905699826199999),303 M ST NW,6,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-77.086033029600003 38.9417261619),Opp 4454 TINDALL ST NW,3,,,,,,Null,Other
POINT (-77.026033772600002 38.965429074799999),6216 9TH ST NW,4,Gymnocladus dioicus,Kentucky coffeetree,,,Excellent,Fabaceae,Gymnocladus
POINT (-76.940279091299999 38.899028588100002),4200 BLK GAULT PL NE,7,Quercus rubra,Red oak,,,Fair,Fagaceae,Quercus
POINT (-76.992758347 38.950858399099999),5021 10TH ST NE/Emerson St,5,Pistacia chinensis,Chinese pistachio,,,Excellent,Anacardiaceae,Pistacia
POINT (-77.048409765499997 38.914137625899997),2200 S ST NW,2,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.026247164400004 38.951855010899997),912 GALLATIN ST NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.001977755699997 38.893807018700002),Opp to 300 3rd street ne,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.018742143300003 38.939971412299997),opp 434 SHEPHERD ST NW,4,Quercus species,Oak,,,Excellent,Fagaceae,Quercus
POINT (-77.022452009199995 38.940935146599998),721 TAYLOR ST NW,4,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-77.018119751699999 38.974070767599997),6908 4th st nw,4,Prunus virginiana,Chokecherry,,,Excellent,Rosaceae,Prunus
POINT (-77.018114930400003 38.974322776699999),6922 4th st nw,4,Prunus virginiana,Chokecherry,,,Excellent,Rosaceae,Prunus
POINT (-77.050379676399999 38.944708037200002),Broad Branch and Beach Drive,3,Other (See Notes),Other (See Notes),,,Dead,Null,Other
POINT (-77.056684681799993 38.919661185499997),2900 EDGEVALE TER NW,3,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.062415498199996 38.911436511600002),opp to 1633 31st Street NW,2,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.931146299900007 38.899770720799999),5002 HAYES ST NE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.078800425799997 38.912631853),4000 RESERVOIR RD NW,2,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-77.055112090500003 38.936819820499998),2800 QUEBEC ST NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.010317190199999 38.826116442100002),103 ELMIRA ST SW,8,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.025562031800007 38.974222716200003),6925 9TH ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.100798879500005 38.924461259),5059 MACARTHUR BLVD NW,3,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.044474252300006 38.901401347300002),1919 I ST NW,2,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Poor,Hamamelidaceae,Liquidambar
POINT (-77.031294314099995 38.952866033799999),OPP 1337 HAMILTON ST NW,4,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Fair,Platanaceae,Platanus
POINT (-77.082837450499994 38.941621574800003),opp 4121 NEBRASKA AVE NW,3,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.082119783500005 38.942240192),4121 NEBRASKA AVE NW,3,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.084207622700006 38.9397978804),3801 NEBRASKA AVE NW,3,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.008882503400002 38.906063053),1200 BLK NORTH CAPITOL ST NE,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.043737965899993 38.912666122499999),1901 R ST NW,2,Tilia tomentosa,,,,Fair,Tiliaceae,Tilia
POINT (-77.036563183799998 38.931546108799999),3224 16TH ST NW,1,,,,,,,
POINT (-77.008880682200001 38.905975353099997),1200 BLK NORTH CAPITOL ST NE,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.998378801699999 38.891519854099997),117 6TH ST NE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.933174566899993 38.874835682300002),OPP 4620 REED TER SE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.003918356300005 38.877584842399997),100 blk L ST SE,6,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Cladrastis
POINT (-76.997546306900006 38.879100385599997),500 BLK VIRGINIA AVE SE,6,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.996807345199997 38.878847676299998),500 BLK VIRGINIA AVE SE,6,Gleditsia species,Honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-77.020228038900001 38.954361009899998),500 blk Ingraham St NW,4,Prunus species,Cherry,,,Dead,Rosaceae,Prunus
POINT (-76.993041332100006 38.863090804),1100 BLK TALBERT ST SE,8,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.992908812600007 38.863161664899998),1100 BLK TALBERT ST SE,8,Quercus rubra,Red oak,,,Poor,Fagaceae,Quercus
POINT (-76.993000275699998 38.863111140599997),1100 BLK TALBERT ST SE,8,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.972553089 38.915658730899999),2200 blk T St NE,5,Taxodium distichum,Bald cypress,,,Good,Cupressaceae,Taxodium
POINT (-76.944995708799993 38.881035543300001),4100 BLK TEXAS AVE SE / ADRIAN,7,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.006216464299996 38.958377327199997),5611 1ST ST NE,4,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-77.036352342800001 38.9364796375),3555 16TH ST NW,1,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-77.015494535599998 38.966182187400001),221 SHERIDAN ST NW,4,Magnolia Liliflora x sprengeri,Magnolia (Galaxy),,,Good,Magnoliaceae,Magnolia
POINT (-76.992709857099996 38.887090501199999),215 10TH ST SE,6,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.017378423799997 38.9460055403),4518 4TH ST NW,4,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.0281071048 38.922600352800004),25006 12TH ST NW,1,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.017669942300003 38.885578978799998),301 4TH ST SW,6,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.004907655899999 38.917054889),142 U ST NE,5,,,,,,,
POINT (-77.1003008311 38.926061011800002),OPP 5026 DANA PL NW,3,Amelanchier arborea,Downy serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-77.065079177399994 38.9519784051),4801 32ND ST NW/ DAVENPORT,3,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-77.002760861799999 38.837845426199998),3700 BLK 2ND ST SE,8,Styphnolobium japonicum,Japanese pagodatree,,,Good,Fabaceae,Styphnolobium
POINT (-77.062202111100007 38.976828830400002),3250 ARCADIA PL NW,4,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.061944987 38.976929731200002),3245 ARCADIA PL NW,4,Acer rubrum,Red maple,,,Excellent,Aceraceae,Acer
POINT (-76.920583343900006 38.897497163499999),616 56TH ST NE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.018289658100002 38.971239234400002),404 WHITTIER ST NW,4,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.001470841699998 38.959824466699999),5725 5TH ST NE,4,Acer saccharinum,Silver maple,,,Good,Aceraceae,Acer
POINT (-76.974356613400005 38.941747200800002),2100 BLK UPSHUR ST NE,5,Amelanchier laevis,Alleghany serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-76.992165129300005 38.924266382100001),1003 EVARTS ST NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.065717432100001 38.954861453900001),3226 BROAD BRANCH TER NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.96399997899999 38.860953618400004),OPP 3008 ALABAMA AVE SE,7,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.033323511600003 38.977947384799997),OPP 7216 14TH ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.101558959100004 38.938656983800001),5166 TILDEN ST NW,3,Lagerstroemia indica,Crape myrtle,,,Excellent,Lythraceae,Lagerstroemia
POINT (-77.098803074700001 38.942109843700003),4020 FORDHAM ST NW,3,Aesculus carnea,Red horsechestnut,,,Excellent,Hippocastanaceae,Aescululs
POINT (-77.003132349400005 38.8462719515),422 ORANGE ST SE,8,Acer rubrum,Red maple,,,Dead,Aceraceae,Acer
