xy,address,ward,scientific_name,common_name,disease,pests,condition,fam_name,genus_name
POINT (-76.981878864600006 38.850072817799997),1502 TOBIAS DR SE,8,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.993056420499997 38.958456009499997),opp 5710 EASTERN AVE NE,4,Quercus species,Oak,,,Dead,Fagaceae,Quercus
POINT (-76.965663262700005 38.850427168400003),3145 BUENA VISTA TER SE,8,Quercus lyrata,Overcup oak,,,Good,Fagaceae,Quercus
POINT (-76.971010443599994 38.872336471600001),1515 25TH ST SE,8,,,,,,,
POINT (-77.001644868599996 38.924476818499997),300 blk EVARTS ST NE,5,Koelreuteria paniculata,Goldenrain tree,,,Poor,Sapindaceae,Koelreuteria
POINT (-76.988221732900001 38.911402996100001),1000 blk MOUNT OLIVET RD NE,5,Cercis species,Redbud,,,Fair,Fabaceae,Cercis
POINT (-77.017510316699997 38.9086271782),,6,,,,,,Ulmaceae,Ulmus
POINT (-76.993670926799993 38.877716661699999),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.993670926799993 38.877716661699999),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.007129656 38.909698404399997),unit blk P ST NE,5,,,,,,,
POINT (-76.993609235899996 38.877747982700001),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.993609235899996 38.877747982700001),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.985919987499997 38.9337477646),1405 Newton St NE,5,Cornus species,Dogwood,,,Poor,Cornaceae,Cornus
POINT (-76.992933319299993 38.877340808900001),,6,Acer rubrum 'October Glory',October Glory red maple,,,Excellent,Aceraceae,Acer
POINT (-76.980837145799995 38.894162911599999),324 17TH ST NE,6,Ulmus 'Accolade',Elm (Accolade),,,Good,Ulmaceae,Ulmus
POINT (-76.925158457199998 38.895067411500001),OPP 5232 DIX ST NE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.980125659199999 38.903129858500002),1018 17TH PL NE,5,Acer saccharinum,Silver maple,,,Good,Aceraceae,Acer
POINT (-77.042736508199994 38.912562412299998),1824 R ST NW,2,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-77.094642183800005 38.925725617700003),OPP 2715 49TH ST NW,3,,,,,,,
POINT (-76.942791624400002 38.892941460700001),4100 BLK BENNING RD NE,7,Ulmus parvifolia,Chinese elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.057884337100006 38.922245213799997),2875 WOODLAND DR W,3,Cercis canadensis,Eastern redbud,,,Fair,Fabaceae,Cercis
POINT (-76.9708802918 38.869144478499997),1706 25TH ST SE,7,,,,,,,
POINT (-76.993982220700005 38.896194789900001),816 E Street NE,6,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Cladrastis
POINT (-77.036376905 38.964388181399997),OPP 6045 16TH ST NW(MEDIAN),4,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.000278100900005 38.9640883772),6107 EASTERN AVE NE,4,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.9934539578 38.896205248800001),902 E Street NE,6,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.067798014499999 38.934713512),3463 NEWARK ST NW,3,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.002289189699994 38.877585308),200 BLK L ST SE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.926149615 38.880198404300003),600 BLK 53RD ST SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.005505988799996 38.944638819700003),4500 blk 1ST ST NE/webster,5,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.979414985800005 38.892381721600003),1830 Constitution Ave NE,6,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-76.978840993099993 38.8923065667),1830 Constitution Ave NE,6,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-76.97868542499999 38.892308654399997),1830 Constitution Ave NE,6,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-76.978813500499996 38.892251106499998),1830 Constitution Ave NE,6,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-76.978739069200003 38.892252288100003),1830 Constitution Ave NE,6,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Cladrastis
POINT (-76.990759331099994 38.954563425800004),1115 HAMILTON ST NE,5,Ulmus americana 'New Harmony',New Harmony elm,,,Good,Ulmaceae,Ulmus
POINT (-77.038454312699997 38.919720754899998),1600 blk BELMONT ST NW,1,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.067256030199999 38.963361547399998),5503 BROAD BRANCH RD NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.013466263599994 38.9140401481),136  S ST NW/FIRST ST NW,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.010213179900006 38.828715623199997),141 CHESAPEAKE ST SW,8,Quercus montana,Rock chestnut oak,,,Good,Fagaceae,Quercus
POINT (-77.039005347499995 38.9110837598),1706 Q ST NW,2,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-77.0532427431 38.899859929800002),803 25TH ST NW,2,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.0273792224 38.9638316371),909 quackenbos st nw,4,Prunus virginiana,Chokecherry,,,Fair,Rosaceae,Prunus
POINT (-76.959854932100001 38.884783539799997),300 blk 33RD ST SE,7,Morus alba,Mulberry,,,Dead,Moraceae,Morus
POINT (-77.0275152185 38.963827226799999),909 quackenbos st nw,4,Prunus virginiana,Chokecherry,,,Fair,Rosaceae,Prunus
POINT (-77.008568409299997 38.833031934399997),OPP 3923 MARTIN LUTHER KING JR AVE SW,8,Cedrus deodora,Deodar cedar,,,Dead,Pinaceae,Cedrus
POINT (-76.976291813700001 38.943986964700002),4426 20th St NE,5,Amelanchier species,Serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-77.002624637699995 38.846953599599999),424 OAKWOOD ST SE,8,Fagus grandifolia,American beech,,,Good,Fagaceae,Fagus
POINT (-77.001755393099998 38.836064431600001),200 BLK WILMINGTON PL SE,8,Cercis canadensis,Eastern redbud,,,Excellent,,
POINT (-76.947389376900006 38.889788512700001),OPP 3984 EAST CAPITAL ST NE (MEDIAN),7,Ulmus americana 'New Harmony',New Harmony elm,,,Good,Ulmaceae,Ulmus
POINT (-76.951657374 38.892996935),225 36TH ST NE,7,,Sweetbay magnolia,,,,Sapindaceae,Koelreuteria
POINT (-76.917480301500007 38.889875821499999),5800 BLK EAST CAPITOL ST,7,Ulmus species,Elm,,,Good,Ulmaceae,Ulmus
POINT (-76.9386900521 38.883194353299999),4410 E ST SE,7,Acer ginnala,Amur maple,,,Fair,Aceraceae,Acer
POINT (-76.965566603100001 38.869429191),2900 BLK R ST SE,7,Ulmus americana 'Princeton',Princeton elm,,,Good,Ulmaceae,Ulmus
POINT (-77.067347380699999 38.969718097799998),3306 RITTENHOUSE ST NW,4,,,,,Excellent,Platanaceae,Platanus
POINT (-76.943695287 38.8798015339),4000 BLK G ST SE,7,Quercus nuttallii,Nuttall oak,,,Good,Fagaceae,Quercus
POINT (-76.990048503699995 38.834946808200002),4000 BLK COLE BLVD SE,8,,,,,,,
POINT (-76.943524376599996 38.879989746),4014 G ST SE,7,Ulmus carpinifolia,Smooth-leaf Elm,,,Good,Ulmaceae,Ulmus
POINT (-76.965867405300003 38.869873307100001),OPP 1620 29TH ST SE,7,,,,,,Rosaceae,Amelanchier
POINT (-76.941272537700002 38.882469408200002),OPP 4321 CHAPLIN ST SE,7,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Cladrastis
POINT (-76.941129230499996 38.882450268299998),OPP 4327 CHAPLIN ST SE,7,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Cladrastis
POINT (-77.038786099500001 38.9425577652),4220 17TH ST NW,4,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-76.988237746799996 38.886968664),0 13TH ST SE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.021105817700004 38.949966881599998),623 EMERSON ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.954494084199993 38.8705165525),3512 CARPENTER ST SE,7,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.022817336599999 38.926981297),2833 GEORGIA AVE NW,1,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.028241679900006 38.951927014),1209 GALLATIN ST NW,4,,,,,Excellent,Null,Other
POINT (-77.03364018 38.934509320399997),1445 OGDEN ST NW,1,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.023479172699993 38.978356444399999),721 FERN PL NW,4,Carpinus betulus,Hornbeam (European) (Common),,,Good,Betulaceae,Carpinus
POINT (-77.021474795499998 38.924488612200001),2440 6TH ST NW,1,Acer rubrum,Red maple,,,Poor,Aceraceae,Acer
POINT (-77.029116188900005 38.9780461605),1215 FERN ST NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.9701618629 38.9013262848),700 blk 26th St NE/Benning Rd,5,Zelkova serrata,Japanese zelkova,,,Fair,Ulmaceae,Zelkova
POINT (-77.024942339899994 38.940614488900003),4015 9TH ST NW,4,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.013145376500006 38.962803060500001),,4,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.0696753629 38.973238616800003),6300 BLK WESTERN AVE NW,4,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-77.001637950100005 38.8488065783),407 LEBAUM ST SE,8,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-76.996364710899996 38.9573401894),726 KENNEDY ST NE,4,Cornus species,Dogwood,,,Excellent,Cornaceae,Cornus
POINT (-77.024277382099996 38.925979151600004),744 GIRARD ST NW,1,Ulmus 'Accolade',Elm (Accolade),,,Excellent,Ulmaceae,Ulmus
POINT (-77.039701460299995 38.8966010384),1700 BLOCK NEW YORK AVE NW,2,Quercus imbricaria,Shingle oak,,,Excellent,Fagaceae,Quercus
POINT (-76.999364452199998 38.8601343208),1139 EATON RD SE,8,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.025461290500004 38.924298096500003),2613 Sherman Ave NW,1,Amelanchier arborea,Downy serviceberry,,,Excellent,Rosaceae,Amelanchier
POINT (-77.080730950800003 38.912748296799997),3900 BLK RESERVOIR RD NW,3,Quercus bicolor,Swamp white oak,,,Excellent,Fagaceae,Quercus
POINT (-76.979084353299996 38.9418464524),1820 UPSHUR ST NE,5,Tilia cordata,Littleleaf linden,,,Poor,Tiliaceae,Tilia
POINT (-77.002727709699997 38.822223174599998),4635 SOUTH CAPITOL ST BN,8,,,,,,,
POINT (-77.003159549100005 38.822402176300002),4635 SOUTH CAPITOL ST BN,8,,,,,,,
POINT (-76.988160617800006 38.925257143800003),2700 BLK 13TH ST NE,5,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.007999127299996 38.832129221899997),3920 SOUTH CAPITOL ST BN,8,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.059727565100005 38.970951576),2916 STEPHENSON PL NW,4,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-76.991519782799998 38.843738006499997),3206 11TH PL SE,8,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.043077081099995 38.928821944100001),1852 IRVING ST NW,1,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.079369042 38.954487487500003),4900 blk BELT RD NW,3,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-76.940337659799994 38.909147253599997),1416 44TH ST NE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.105553650100006 38.936536997300003),4100 DALECARLIA PKWY NW,3,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.992212348500004 38.940684164399997),1000 blk TAYLOR ST NE,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.065297901899996 38.953362129399999),3201 ELLICOTT ST NW,3,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.997152753899996 38.833326248299997),625 CONDON TER SE,8,,,,,,,
POINT (-77.059715380300005 38.965774292399999),2928 NORTHAMPTON ST NW,4,Acer buergeranum,Trident maple,,,Good,Aceraceae,Acer
POINT (-76.937689805199994 38.897201696800003),559 45TH ST NE,7,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Acer
POINT (-76.997963737299997 38.824016336),4400 BARNABY RD SE,8,,,,,,,
POINT (-77.075352216300004 38.939501385699998),3801 RODMAN ST NW,3,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-76.9360807292 38.897440612899999),4614 FOOTE ST NE,7,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Cladrastis
POINT (-77.100558804200006 38.923950670700002),5046 MACARTHUR BLVD NW,3,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.028256379 38.985513395399998),7833 12TH ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.004837099900001 38.833673904400001),125 MISSISSIPPI AVE SE,8,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.070325227599994 38.972108406700002),3391  STUYVESANT PL NW,4,Nyssa sylvatica,Tupelo,,,Excellent,Nyssaceae,Nyssa
POINT (-77.071560293499999 38.936236421499999),3608 ORDWAY ST NW,3,Acer saccharinum,Silver maple,,,Fair,Aceraceae,Acer
POINT (-76.9992231377 38.846700218300001),511 MELLON ST SE,8,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-77.028330462599996 38.955197053799999),opp 1208 JEFFERSON ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.000355992500005 38.959401228),403 MADISON ST NE,4,Acer saccharum,Sugar maple,,,Poor,Aceraceae,Acer
POINT (-76.992292280900003 38.949064766699998),4900 blk S. DAKOTA AVE NE/11th St,5,,,,,,,
POINT (-76.975850326599996 38.903120795500001),1905 MARYLAND AVE NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.993786787700003 38.937204241700002),930 PERRY PL NE,5,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-77.043992940799995 38.924546614699999),1857 ONTARIO PL NW,1,Cornus species,Dogwood,,,Excellent,Cornaceae,Cornus
POINT (-77.061718148300002 38.910088718700003),1525 31ST ST NW,2,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.959584083300001 38.861821645699997),3319 ALABAMA AVE SE,7,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.001111853799998 38.903788972500003),OPP 327 L ST NE,6,Acer campestre,Hedge maple,,,Fair,Aceraceae,Acer
POINT (-77.049749775199999 38.915802482),2232 CALIFORNIA ST NW,2,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.103086580300001 38.937089185200001),5057 OVERLOOK RD NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.030145628699998 38.969037719200003),1300 BLK UNDERWOOD ST NW,4,Liriodendron tulipifera,,,,Good,Aceraceae,Acer
POINT (-77.034517270199999 38.969090841499998),1411 UNDERWOOD ST NW,4,Nyssa sylvatica,,,,Good,Aceraceae,Acer
POINT (-77.031781626599994 38.966096234799998),1352 SHERIDAN ST NW,4,Cercis canadensis,,,,Excellent,,
POINT (-77.025773730300003 38.967259749599997),800 blk TUCKERMAN ST NW,4,Lagerstroemia indica,,,,Excellent,,
POINT (-77.022020990499996 38.9046217681),1100 BLK 7TH ST NW,2,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.002353314499999 38.902463767500002),237 K ST NE,6,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.109980109600002 38.935684450300002),5264 LOUGHBORO RD NW,3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.038894446200004 38.944364231800002),OPP 4407 17TH ST NW,4,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.00233344 38.8871509489),229 PENNSYLVANIA AVE SE,6,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-76.978084560499994 38.856505993399999),2423 18TH PL SE,8,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-77.062928139299999 38.910524800499999),OPP 3124 Q ST NW,2,Ulmus americana 'Princeton',Princeton elm,,,Good,Ulmaceae,Ulmus
POINT (-76.998301155500002 38.962535883199997),opp 5928 EASTERN AVE NE,4,Quercus rubra,Red oak,,,Poor,Fagaceae,Quercus
POINT (-77.071854362600007 38.964053997299999),3701 MORRISON ST NW,3,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.077297494500002 38.958403446799998),3901 INGOMAR ST NW,3,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-77.003440103800003 38.877703925699997),0 2ND ST SE,6,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.010854782899997 38.926349878300002),UNIT BLK MICHIGAN AVE NW,5,Quercus macrocarpa,Bur oak,,,Good,Fagaceae,Quercus
POINT (-76.940236519099997 38.887391929400003),4601 TEXAS AVENUE SE,7,,,,,,,
POINT (-77.025422731099994 38.928954476500003),755 IRVING ST NW,1,Quercus palustris,Pin oak,Hypoxylon,,Dead,Fagaceae,Quercus
POINT (-76.976362523800006 38.933568165200001),1820 MONROE STREET NE,5,,,,,,,
POINT (-77.00941475899999 38.8320189429),3964 MARTIN LUTHER KING JR AVE SW,8,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.013598858099996 38.957467461699999),5527 2ND ST NW,4,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-76.937348428199996 38.901539119600002),4508 JAY ST NE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.035989796600006 38.966808464099998),1400 BLK SOMERSET PL NW,4,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-77.068272843200006 38.958425794500002),5251 NEBRASKA AVE NW,3,Zelkova serrata 'Green Vase',Green Vase Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.921040185500004 38.886507799900002),100 BLK 56TH ST SE,7,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-76.936604812 38.881639753400002),641 46TH ST SE,7,Quercus lyrata,Overcup oak,,,Good,,
POINT (-76.971060114599993 38.934062198600003),2425 NEWTON ST NE,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.063386283699998 38.9335510521),3207 MACOMB ST NW,3,Tilia cordata,Silver linden,,,Excellent,Fagaceae,Quercus
POINT (-77.008882115399999 38.911548520399997),1600 LINCOLN RD NE,5,Ulmus parvifolia,Elm,,,Good,Ulmaceae,Ulmus
POINT (-76.986805411299997 38.926784715099998),1328 GIRARD ST NE,5,Taxodium distichum,Bald cypress,,,Good,Cupressaceae,Taxodium
POINT (-77.079509636099999 38.924763496799997),OPP 4004 EDMUNDS ST NW,3,Quercus lyrata,Overcup oak,,,Excellent,Fagaceae,Quercus
POINT (-76.972519266500001 38.871492819799997),2307 PARK PL SE,8,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-77.081305199200003 38.911017361600003),1606 44TH ST NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.96004685 38.867071613900002),0 BRANCH AVE SE,7,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.043545830599996 38.8990023765),700 19TH ST NW,2,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.976864237800001 38.945343308699996),opp 4538 EASTERN AVE NE/20th St,5,Quercus coccinea,Scarlet oak,,,Dead,Fagaceae,Quercus
POINT (-77.025341733499999 38.980433991600002),7417 9TH ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.03786813799999 38.909589162),1622 P ST NW,2,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.035279531 38.978739422799997),1435 FLORAL ST NW,4,Ostrya virginiana,American hop hornbeam,,,Good,Betulaceae,Ostrya
POINT (-77.036117998199998 38.935125588299996),3542 HERTFORD PL NW,1,Acer ginnala,Amur maple,,,Excellent,Aceraceae,Acer
POINT (-77.072503953600005 38.936779762599997),3507 IDAHO AVE NW,3,Magnolia Species,Magnolia,,,Good,Magnoliaceae,Magnolia
POINT (-77.073931443600003 38.956973301),3728 HARRISON ST NW,3,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.035622927099993 38.987386174),1467 LEEGATE RD NW,4,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-77.019513142299999 38.9001722259),513 H ST NW,2,,,,,,Aceraceae,Acer
POINT (-76.996924491599998 38.926460539899999),643 GIRARD ST NE,5,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Fair,Rosaceae,Prunus
POINT (-77.006147635800005 38.9473012049),4610 FORT TOTTEN DR NE/Allison St,5,,,,,,,
POINT (-77.076724939499996 38.963960131299999),3834 MORRISON ST NW,3,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.044133305200006 38.932007647100001),3215 19TH ST NW,1,Robinia pseudoacacia,Black locust,,,Good,Fabaceae,Robinia
POINT (-77.043568161799996 38.940472018500003),4025 ARGYLE TER NW,4,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.086143066700004 38.9557312803),5000 blk 44TH ST NW,3,Acer species,Maple,,,Good,Aceraceae,Acer
POINT (-76.981884958500004 38.908921527799997),1300 blk MOUNT OLIVET RD NE,5,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.016368984699994 38.954511755799999),300 BLK INGRAHAM ST NW,4,Magnolia Species,Magnolia,,,Good,Magnoliaceae,Magnolia
POINT (-76.9715885536 38.862627678099997),OPP 2327 GOOD HOPE RD SE,8,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-77.035169426400003 38.933893151100001),1500 MERIDIAN PL NW,1,Ginkgo biloba (female),Ginkgo (female),,,Good,Ginkgoaceae,Ginkgo
POINT (-76.9350878236 38.889661332400003),4629 EAST CAPITOL ST SE,7,Ulmus americana 'New Harmony',New Harmony elm,,,Good,Ulmaceae,Ulmus
POINT (-76.980677899699998 38.865916256299997),1649 GOOD HOPE RD SE,8,Carpinus caroliniana,Ironwood,,,Excellent,Betulaceae,Carpinus
POINT (-77.036342924 38.984755156200002),7738 16TH ST NW/MEDIAN,4,Ulmus pumila,Siberian elm,,,Good,Ulmaceae,Ulmus
POINT (-77.077482780699995 38.959651904200001),3902 JOCELYN ST NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.081499129600004 38.925470475799997),2700 42ND ST NW,3,Prunus serrulata 'Kwanzan',,,,Excellent,,
POINT (-76.949314723100002 38.8714429893),3850 NASH ST SE,7,Gleditsia triacanthos var. inermis,Thornless honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.996480637900007 38.8600344639),1229 SUMNER RD SE,8,,,,,,,
POINT (-77.035790258800006 38.909600382699999),1530 P ST NW,2,Carpinus caroliniana,Ironwood,,,Excellent,Betulaceae,Carpinus
POINT (-77.070830805100002 38.9264892355),2805 36TH ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.941547069199999 38.902705625899998),4200 blk  MINNESOTA AVE NE,7,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.930611790200004 38.898912928599998),707 49TH PL NE,7,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-76.952627208600006 38.8836388199),,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.092979754200002 38.927584403499999),4668 GARFIELD ST NW,3,Cladrastis lutea,Yellowwood,,,Excellent,Fabaceae,Cladrastis
POINT (-76.953621904 38.883691174399999),,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.061010228800001 38.942112079700003),2949 UPTON ST NW,3,Quercus lyrata,Overcup oak,,,Excellent,Fagaceae,Quercus
POINT (-77.074473042099996 38.922030857300001),2448 TUNLAW RD NW,3,Koelreuteria bipinnata,Chinese flame tree,,,Good,Sapindaceae,Koelreuteria
POINT (-77.000892613600001 38.917050225),300 blk U ST NE/3rd st,5,,,,,,,
POINT (-77.016246349300005 38.960621422499997),5812 3RD ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.013004727400002 38.9522488705),100 blk GALLATIN ST NW,4,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-76.973514984800005 38.9126526497),2212 R ST NE,5,Amelanchier canadensis,Shadblow serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-76.990449907699997 38.954801678800003),1120 HAMILTON ST NE,5,Magnolia Species,Magnolia,,,Excellent,Magnoliaceae,Magnolia
POINT (-76.920577039500003 38.898048290399998),600 BLK 56TH ST NE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.999443364200005 38.895837717699997),439 5TH ST NE,6,Tilia americana,American linden,,,Good,Tiliaceae,Tilia
POINT (-76.969781487700004 38.846780523),3441 25TH ST SE,8,Amelanchier laevis,Alleghany serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-76.942394450500004 38.881116901200002),4312 GORMAN TER SE,7,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Cladrastis
POINT (-77.006488390399994 38.904621422200002),unit blk PIERCE ST NE,6,,,,,,,
POINT (-77.006708322099996 38.904619741399998),unit blk Pierce St NE,6,,,,,,,
POINT (-77.006870601800003 38.904619732),unit blk Pierce St NE,6,,,,,,,
POINT (-76.982325147599994 38.933922039599999),1603 NEWTON ST NE,5,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-76.958452572699997 38.931373865600001),3100 BLK EASTERN AVE NE,5,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.020406691900007 38.961368482799998),509 OGLETHORPE ST NW,4,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-76.987430680900005 38.921046900900002),1333 BRYANT ST NE,5,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-76.943466551 38.879849092900002),OPP 4010 G ST SE,7,Gymnocladus dioicus,Kentucky coffeetree,,,Good,Fabaceae,Gymnocladus
POINT (-77.035789227400002 38.978743671),OPP 1500 FLORAL ST NW,4,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-76.94746116899999 38.889902612100002),3984 EAST CAPITAL ST NE,7,Ulmus americana 'Princeton',Princeton elm,,,Good,Ulmaceae,Ulmus
