xy,address,ward,scientific_name,common_name,disease,pests,condition,fam_name,genus_name
POINT (-77.005021863300001 38.835374263699997),128 WAYNE PL SE,8,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.993240739499996 38.834260294499998),3700 BLK 9TH ST SE,8,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-76.991584054800001 38.831907176599998),844 BARNABY ST SE,8,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.0027572061 38.836521586300002),3708 2ND ST SE,8,Prunus Okame,Okame cherry,,,Good,Rosaceae,Prunus
POINT (-76.995042083 38.835384823399998),3700 9TH ST SE,8,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.004128068499995 38.885996961),131 C ST SE,6,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.0338192862 38.919734489100001),1461 FLORIDA AVE NW,1,Amelanchier arborea,Downy serviceberry,,,Excellent,Rosaceae,Amelanchier
POINT (-77.0418775375 38.919916564899999),2300 18TH ST NW,1,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Excellent,Hamamelidaceae,Liquidambar
POINT (-76.990225497200001 38.929670831400003),1214 JACKSON ST NE,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.099267127800005 38.932517625599999),4949 LOWELL ST NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.021832373199999 38.965583557899997),591 ROXBORO PL NW,4,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.952276200300005 38.888620981300001),OPP 101 ANACOSTIA RD SE,7,Celtis occidentalis,Hackberry,,,Fair,Ulmaceae,Celtis
POINT (-77.033513486900006 38.971689381200001),6700 14TH ST NW,4,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-76.994399027399993 38.897868514300001),622 PICKFORD PL NE,6,Carpinus species,Hornbeam,,,Good,Betulaceae,Carpinus
POINT (-77.032290326899997 38.933912416600002),1300 BLK OAK ST NW,1,Celtis occidentalis,Hackberry,,,Excellent,Ulmaceae,Celtis
POINT (-77.062830808900003 38.9123736182),1670 31ST ST NW,2,Quercus macrocarpa,Bur oak,,,Good,Fagaceae,Quercus
POINT (-77.001981418100002 38.883003861200002),504 3RD ST SE,6,Quercus coccinea,Scarlet oak,,,Fair,Fagaceae,Quercus
POINT (-76.940442051299996 38.868581944600002),4200 SOUTHERN AVE SE,7,,,,,,,
POINT (-76.983723138499997 38.883736927699999),413 15TH ST SE,6,Quercus rubra,Red oak,,,Fair,Fagaceae,Quercus
POINT (-77.067700606800003 38.957303187100003),5100 BLOCK OF 36TH ST NW (MID BLOCK SOUTH SIDE),3,No Tree,No Tree,,,Dead,Null,No
POINT (-76.942558469199994 38.8669320005),4100 SOUTHERN AVE SE,7,,,,,,,
POINT (-77.021352016099996 38.950924293900002),634 FARRAGUT ST NW,4,Ulmus 'Accolade',Elm (Accolade),,,Good,Ulmaceae,Ulmus
POINT (-77.0123184495 38.955929144),111 MISSOURI AVE NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.010926486599999 38.906591214099997),52 NEW YORK AVE NW,6,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.999576346799998 38.840733299),3327 5TH ST SE,8,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.0156268482 38.950134191099998),233 EMERSON ST NW,4,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.992583386700005 38.880578134),opp 723 10TH ST SE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.021547591399994 38.941466913699998),4115 7TH ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.970345922800007 38.872239125599997),2511 PALMER PL SE,7,Gleditsia triacanthos var. inermis 'Shademaster',Shademaster honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.964853771700007 38.862227885300001),OPP 2212 30TH ST SE,7,Gleditsia species,Honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-77.069265210799998 38.907688517300002),3500 O ST NW,2,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.990396321700004 38.9381612846),2932 12TH ST NE,5,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-77.092875297 38.9161034985),4734 WHITEHAVEN PKWY NW,3,Quercus phellos,Willow oak,,Scale,Fair,Fagaceae,Quercus
POINT (-76.936494759200002 38.882747751300002),4435 FALLS TER SE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.0244002835 38.973764584199998),6900 BLK 8TH ST NW,4,Quercus bicolor,Swamp white oak,,,Fair,Fagaceae,Quercus
POINT (-77.0584977189 38.937125301899997),2851 QUEBEC ST NW,3,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.044822673699997 38.900902376200001),800 blk 20TH ST NW,2,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.982584588099996 38.849168864900001),opp 3216 15TH PL SE,8,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-77.072840987199996 38.917597203500002),2023 37TH ST NW,3,Tilia tomentosa,Silver linden,,,Excellent,Tiliaceae,Tilia
POINT (-77.070215345400001 38.971226980399997),3386 STEPHENSON PL NW,4,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.922589627700006 38.886365421599997),5425 CENTRAL AVE SE,7,Prunus yedoensis,Yoshino cherry,,,Fair,Rosaceae,Prunus
POINT (-77.012086261799993 38.917399186499999),2011 1ST ST NW,5,,,,,,Fagaceae,Quercus
POINT (-76.936830145900004 38.8713907546),4321 SOUTHERN AVE SE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.94199808 38.870075893200003),4203 MASSACHUSETTS AVE SE,7,Syringa reticulata,Lilac,,,Fair,Oleaceae,Syringa
POINT (-76.951255840800002 38.870221628099998),1530 38TH ST SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.972103815099999 38.8729244186),2400 MINNESOTA AVE SE,8,Ulmus parvifolia,Chinese elm,,,Dead,Ulmaceae,Ulmus
POINT (-77.036431209100002 38.910264843699998),1519 16TH ST NW,2,Quercus robur fastigiata,Columnar English oak,,,Fair,Fagaceae,Quercus
POINT (-76.962374978699998 38.863416241199999),2133 31ST PL SE,7,Fagus sylvatica,European beech,,,Good,Fagaceae,Fagus
POINT (-77.072759241499995 38.917058249199997),3601 U ST NW,3,Morus alba,Mulberry,,,Poor,Moraceae,Morus
POINT (-77.071609220799999 38.9447377519),3626 WARREN ST NW,3,Lagerstroemia indica,Crape myrtle,,,Excellent,Lythraceae,Lagerstroemia
POINT (-77.008379865099997 38.907718564299998),OPP 7 NEW YORK AVE NE,5,Quercus nuttallii,Nuttall oak,,,Good,Fagaceae,Quercus
POINT (-77.056432955800005 38.909423913600001),2727 P ST NW,2,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.964847236699995 38.8630686666),2201 30TH ST SE,7,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-76.990438838 38.938284167),1203 RANDOLPH ST NE,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.958101593199999 38.865074288199999),2014 34TH ST SE,7,Fagus grandifolia,American beech,,,Good,Fagaceae,Fagus
POINT (-77.070502090100007 38.914502475),3532 S ST NW,2,Gleditsia triacanthos var. inermis 'Skyline',Skyline honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.9859033372 38.859600525200001),2345 PITTS PL SE,8,Ginkgo biloba,Ginkgo,,,Fair,Ginkgoaceae,Ginkgo
POINT (-77.01198391699999 38.902447565700001),unit block of K /1st STREET NW,6,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-77.075055035299997 38.920051759400003),2333 HUIDEKOPER PL NW,3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.0240952682 38.904495259299999),1100 BLK 9TH ST NW,2,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.040200867099998 38.898945584099998),1730 PENNSYLVANIA AVE NW,2,Quercus rubra,Red oak,,Scale,Good,Fagaceae,Quercus
POINT (-76.992309867399996 38.862925056800002),1100 TALBERT ST SE,8,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-77.077586258500006 38.943221233199999),3909 VAN NESS ST NW,3,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.0613444233 38.912856551399997),3048 1/2 R ST NW,2,Ginkgo biloba (female),Ginkgo (female),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.013428501600004 38.916338685699998),133 THOMAS ST NW,5,Ginkgo biloba (female),Ginkgo (female),,,Good,Ginkgoaceae,Ginkgo
POINT (-76.9179189006 38.8864870596),UNIT 57TH PL SE,7,Acer saccharinum,Silver maple,,,Fair,Aceraceae,Acer
POINT (-76.969342657200002 38.897555842899997),2750 blk BENNING RD NE,7,,,,,,Ulmaceae,Ulmus
POINT (-76.992077465400001 38.887660043499999),1014 INDEPENDENCE AVE SE,6,Pyrus calleryana 'Bradford',Bradford callery pear,,,Good,Rosaceae,Pyrus
POINT (-77.012228303699999 38.917202732500002),2004 1ST ST NW,5,Liriodendron tulipifera,Tulip poplar,,,Dead,Magnoliaceae,Liriodendron
POINT (-77.042861022899999 38.934129510299996),OPP 1851 NEWTON ST NW,1,Platanus x acerifolia,London plane tree,,,Excellent,Platanaceae,Platanus
POINT (-77.069214384299997 38.934583618600001),3512 NEWARK ST NW,3,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.033336891399998 38.952032431600003),5101 14TH ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.021346960900004 38.943017466299999),500 blk VARNUM ST NW,4,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.987909350099997 38.901278003900003),1305 I ST NE,6,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-76.949480794199999 38.862830031500003),2123 B SUITLAND TER SE,7,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.088398001 38.947968544),4400 BLK ALBEMARLE ST NW,3,,,,,,,
POINT (-76.981771812800005 38.862141999800002),OPP 2319 GREEN ST SE,8,Cercis species,Redbud,,,Excellent,Fabaceae,Cercis
POINT (-76.985256668 38.86136852),1451 CEDAR ST SE,8,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-77.039296222700003 38.932561339300001),1700  PARK RD NW @ 17th ST,1,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.086268861199997 38.956895365500003),Opp 5123 44TH ST NW,3,Prunus Okame,Okame cherry,,,Excellent,Aceraceae,Acer
POINT (-76.981700589799999 38.862653846599997),1600 BLK GALEN ST SE,8,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.987036854300001 38.858290425600003),1448 HOWARD RD SE,8,Carpinus caroliniana,Ironwood,,,Good,Betulaceae,Carpinus
POINT (-76.966358898799996 38.862544478300002),2939 FORT BAKER DR SE,7,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-77.087111354100003 38.947965287099997),4417 ALBEMARLE ST NW,3,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.978924748300003 38.889413159),2 18TH ST SE,6,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-76.977984118799995 38.938364109),1900 RANDOLPH ST NE,5,Prunus species,Cherry,,,Fair,Rosaceae,Prunus
POINT (-76.996105471 38.950607484599999),715 FARADAY PL NE,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.032633806800007 38.944682820399997),4413 14TH ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.030311772900006 38.899757974499998),1300 BLK H ST NW,2,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.966624336199999 38.857242307200003),2803 ERIE ST SE,7,Quercus coccinea,Scarlet oak,Butt Rot,,Poor,Fagaceae,Quercus
POINT (-77.006834463399997 38.820477143399998),162 JOLIET ST SW,8,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.010478878900003 38.825273780099998),121 FORRESTER ST SW,8,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.0394845414 38.903140114499998),1025 CONNECTICUT AVE NW,2,Quercus alba,White oak,,,Good,Fagaceae,Quercus
POINT (-77.007763120700005 38.829034688900002),OPP 4200 SOUTH CAPITOL ST SW,8,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-76.976290811799998 38.9344691127),3606 20TH ST NE/Newton St,5,Malus 'Snowdrift',Snowdrift crabapple,,,Good,Rosaceae,Malus
POINT (-77.002623758300004 38.905701507899998),200 BLK M ST NE,6,Ulmus americana 'Princeton',Princeton elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.040915837 38.910357111099998),1770 CHURCH ST NW,2,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.000899500900005 38.886789862900002),,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.081337247700006 38.958075745800002),4111 INGOMAR ST NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.023822256200006 38.949138382900003),803 DELAFIELD PL NW,4,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-77.039830937900007 38.8983870514),1709 G ST NW,2,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.993454109799998 38.861848288099999),OPP 2427 MARTIN LUTHER KING JR AVE SE,8,Ulmus pumila,Siberian elm,,,Good,Ulmaceae,Ulmus
POINT (-76.960094651899993 38.872773094899998),OPP 3220 HIGHWOOD DR SE,7,,,,,,,
POINT (-77.008159907199996 38.832495080299999),3900 BLK SOUTH CAPITOL ST BN,8,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.99659427 38.830034114900002),667 BRANDYWINE ST SE,8,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.003190930900004 38.8250824916),opp 4502 LIVINGSTON RD SE,8,Robinia pseudoacacia,Black locust,,,Good,Fabaceae,Robinia
POINT (-76.997901419499996 38.833607991199997),525 FOXHALL PL SE,8,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.068989800699995 38.952054195300001),3520 DAVENPORT ST NW,3,Cercidiphyllum japonicum,Katsuratree,,,Good,Cercidiphyllaceae,Cercidiphyllum
POINT (-76.988814205799997 38.88589064),OPP 1249 SOUTH CAROLINA AVE SE,6,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.038251165899993 38.988742445900002),1643 PRIMROSE RD NW,4,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.076169413299993 38.956319236900001),3815 GRAMERCY ST NW,3,Ginkgo biloba (male),Ginkgo (male),,,Excellent,Ginkgoaceae,Ginkgo
POINT (-76.988234961700002 38.886384526599997),212 13TH ST SE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.027033084 38.967660756800001),6401 PINEY BRANCH RD NW,4,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-76.92125022 38.887336123600001),113 56TH ST SE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.938255377 38.8875379192),4453 B ST SE,7,Fraxinus pennsylvanica lanceolata,Green ash,,EAB,Poor,Oleaceae,Fraxinus
POINT (-77.099107153899993 38.9325557652),4943 LOWELL ST NW,3,Quercus bicolor,Swamp white oak,,,Excellent,Fagaceae,Quercus
POINT (-77.063945570200005 38.965255909100001),5604 32ND ST NW,4,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.071759312699996 38.952057032299997),3700 DAVENPORT ST NW,3,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Good,Platanaceae,Platanus
POINT (-76.957582658 38.886382062700001),200 BLK 34TH ST SE,7,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-76.920466725699995 38.889020160299999),6 56TH PL SE,7,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-76.999887083399997 38.859305815200003),1255 STEVENS RD SE,8,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.104647446900003 38.935683012399998),5120 LOUGHBORO RD NW,3,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-77.106134313699997 38.926637499400002),5400 blk ARIZONA AVE NW,3,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.025990678699998 38.9530093917),903 HAMILTON ST NW,4,Cercis species,Redbud,,,Excellent,Fabaceae,Cercis
POINT (-76.941030535500005 38.870650052800002),4216 BARKER LN SE,7,,,,,,,
POINT (-76.937131105800006 38.886508674799998),4475 C ST SE,7,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.063566444599999 38.925299950899998),2740 32ND ST NW,3,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.0777019282 38.965777745700002),3904 NORTHAMPTON ST NW,3,,,,,,,
POINT (-76.97149182699999 38.861606143),2316 24TH ST SE,8,Lagerstroemia indica,Crape myrtle,,,Excellent,Lythraceae,Lagerstroemia
POINT (-76.9486746117 38.863198181900003),2106 SUITLAND TER SE,7,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.035196158900007 38.9014253207),1555 I ST NW,2,Gleditsia triacanthos var. inermis 'Skyline',Skyline honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.991614435100004 38.836006371),3900 BLK COLE BLVD SE,8,,,,,,Oleaceae,Fraxinus
POINT (-77.066836649 38.905905400899996),3338 PROSPECT ST NW,2,Tilia americana,American linden,,,Good,Tiliaceae,Tilia
POINT (-76.973252631299999 38.871119131500002),1527 23RD ST SE,8,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.980837331800004 38.883330199600003),445 17TH ST SE,6,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.032248782600007 38.907192528),1400  BLK N ST NW,2,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.992413151600005 38.942923573),opp 1001 VARNUM ST NE/URELL PL,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.034280897 38.990462076500002),8220 EASTERN AVE NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.044347575200007 38.919582345400002),1882 COLUMBIA RD NW,1,Ulmus americana 'Augustine',Augustine elm,,,Good,Ulmaceae,Ulmus
POINT (-76.9797842272 38.885299150500003),1725 C ST SE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.932834506899994 38.886938776100003),4839 B ST SE,7,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.956595816100005 38.886856469900003),3432 CROFFUT PL SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.924122328300001 38.881327153400001),5300 BLK SOUTHERN AVE SE,7,,,,,,,
POINT (-76.967858115699997 38.875989959599998),2913 NASH PL SE,7,Liquidambar styraciflua,Sweetgum,,,Excellent,Hamamelidaceae,Liquidambar
POINT (-77.027515444100004 38.929145760300003),3113 11TH ST NW,1,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.957478184400003 38.875424687900001),1210 34TH ST SE,7,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-76.978448822499999 38.857976199900001),"north of Erie St., between Pearson Pl. & 16th St.*",8,,,,,,,
POINT (-77.069662775699996 38.947141328299999),3552 ALTON PL NW,3,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Good,Platanaceae,Platanus
POINT (-77.024507010899995 38.9170892239),909 U ST NW,1,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.008870961900001 38.873192214100001),1300 BLOCK SOUTH CAPITOL ST BN,6,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Good,Hamamelidaceae,Liquidambar
POINT (-76.9994490447 38.8850973411),308 5TH ST SE,6,Celtis laevigata,Sugarberry,,,Good,Ulmaceae,Celtis
POINT (-76.989288534099998 38.8334297424),opp 4201 WHEELER RD SE,8,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.002722326799997 38.824475779799997),OPP 4516 LIVINGSTON RD SE,8,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.9940944266 38.834907542300002),3700 9TH ST SE,8,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-76.991354757799996 38.834075989299997),920 WAHLER PL SE,8,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.9516938676 38.871995058700001),3729 NASH ST SE,7,,,,,,,
POINT (-76.986124994700006 38.880773055500001),1348 PENNSYLVANIA AVE SE,6,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.020843469699997 38.961364718799999),519 OGLETHORPE ST NW,4,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-77.069650726399999 38.923385893199999),opp 57 OBSERVATORY CIR NW,3,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.970474213499998 38.8722383506),2505 PALMER PL SE,7,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.0301028823 38.919139100400002),1306 W ST NW,1,Betula nigra 'Dura heat',Dura heat' river birch,,,Excellent,Betulaceae,Betula
POINT (-77.073203940100001 38.9555931505),5019 RENO RD NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.043145336500004 38.923733996),1790 LANIER PL NW,1,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.067976298 38.934589230199997),3432 NEWARK ST NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.939175002499994 38.908053803),1326 45TH PL NE,7,Celtis laevigata,Sugarberry,,,Good,Ulmaceae,Celtis
POINT (-76.957865841599997 38.886754870899999),3347 CROFFUT PL SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.989816288699998 38.946229003600003),1200 blk BUCHANAN ST NE,5,Quercus marilandica,Chestnut oak,,,Excellent, Fagaceae ,Quercus
POINT (-76.947551926499997 38.884248913599997),424 RIDGE RD SE,7,Platanus x acerifolia,London plane tree,,,Fair,Platanaceae,Platanus
POINT (-77.072817260799994 38.931593840600001),3140 WISCONSIN AVE NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.030581117400004 38.887451062),1200 BLOCK INDEPENDENCE AVE SW,2,Zelkova serrata 'Green Vase',Green Vase Japanese zelkova,,,Excellent,Ulmaceae,Zelkova
POINT (-77.082600816500005 38.943939605),4222 42ND ST NW,3,Quercus rubra,Red oak,,,Fair,Fagaceae,Quercus
POINT (-76.918049577 38.886589375900002),86 57TH PL SE,7,Acer saccharinum,Silver maple,,,Fair,Aceraceae,Acer
POINT (-76.963214334400007 38.865092699100003),2013 31ST ST SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.035169081800007 38.921997729399997),2407 15TH ST NW,1,Betula nigra,River birch,,,Excellent,Betulaceae,Betula
POINT (-76.923356694 38.886265527),186 54TH ST SE,7,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.013732469700003 38.881222228600002),200 blk G ST SW,6,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-76.989995888300001 38.902752890099997),1200 FLORIDA AVE NE,5,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.972225847399997 38.862766063499997),opp 2410 GOOD HOPE RD SE,8,Ulmus species,Elm,,,Fair,Ulmaceae,Ulmus
POINT (-76.996113356699993 38.889532471800003),UNIT BKOCK 7TH ST SE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.935039431 38.8842037764),0 BENNING RD SE,7,Quercus acutissima,Sawtooth oak,,,Fair,Fagaceae,Quercus
POINT (-76.955891966199999 38.885753834399999),3513 MINNESOTA AVE SE,7,Carpinus caroliniana,Ironwood,,,Fair,Betulaceae,Carpinus
POINT (-76.930690780700004 38.884908116299997),OPP 309 50TH ST SE,7,Quercus bicolor,Swamp white oak,,,Excellent,Fagaceae,Quercus
POINT (-77.06151345 38.974631442099998),6460 32ND ST NW,4,,,,,,Aceraceae,Acer
POINT (-76.990164409 38.946106156399999),4633 12TH ST NE/Allison St,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.021236699799999 38.961176037900003),5800 BLK 6TH ST NW,4,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-76.970707708 38.846454540300002),3452 24TH ST SE,8,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.044991410799994 38.901116682),OPP 825 20TH ST NW,2,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.977530980300003 38.904339653699999),1745 LANG PL NE,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.004821933599999 38.848861554599999),op 214 NEWCOMB ST SE,8,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.015889840699998 38.916388313299997),1914 3RD ST NW,1,Quercus palustris,Pin oak,Ganoderma Root Rot,,Good,Fagaceae,Quercus
POINT (-76.943121093 38.880014289499996),702 BURNS ST SE,7,Koelreuteria paniculata,Goldenrain tree,,,Fair,Sapindaceae,Koelreuteria
POINT (-77.020158181 38.875767175699998),1200 block 6TH ST SW,6,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.937009103700007 38.874153653699999),4408 ALABAMA AVE SE,7,Magnolia virginiana,Sweetbay magnolia,,,Good,Magnoliaceae,Magnolia
POINT (-77.050903702300005 38.914048439699997),2306 S ST NW,2,Zelkova serrata 'Green Vase',Green Vase Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.969261922 38.84630377),opp 2501 SOUTHERN AVE SE,8,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.068169253799994 38.906812109400001),3405 N ST NW,2,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.019265035900006 38.9499091044),446 EMERSON ST NW,4,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-76.942608254800007 38.878041649899998),4206 HILDRETH ST SE,7,Ulmus americana 'Princeton',Princeton elm,,,Good,Ulmaceae,Ulmus
POINT (-76.960242713400007 38.859750075299999),2431 33RD ST SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.034294377699993 38.956180211099998),1408 KENNEDY ST NW,4,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.069964844500007 38.913696183900001),3513 R ST NW,2,Malus species,Crabapple,,,Fair,Rosaceae,Malus
