xy,address,ward,scientific_name,common_name,disease,pests,condition,fam_name,genus_name
POINT (-76.988932438399999 38.860359451800001),2511 HIGH ST SE,8,Acer buergeranum,Trident maple,,,Good,Aceraceae,Acer
POINT (-77.048232279600001 38.898384306899999),2131 G ST NW,2,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.981907544400002 38.862258452399999),2311 GREEN ST SE,8,,,,,,,
POINT (-77.035934379300002 38.969987195900003),1517 VAN BUREN ST NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.986101085300007 38.884938435499997),310 KENTUCKY AVE SE,6,Zelkova serrata 'Green Vase',Green Vase Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.967595263600003 38.8499574055),2800 SHIPLEY TER SE,8,Acer ginnala,Amur maple,,,Good,Aceraceae,Acer
POINT (-76.982710205499998 38.848005719600003),opp 3244 15TH PL SE,8,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-76.975852834400001 38.848500982899999),2000 SAVANNAH TER SE,8,Other (See Notes),Other (See Notes),,,Fair,Null,Other
POINT (-77.039911337899994 38.912667655),1727 R ST NW,2,,,,,,Null,
POINT (-76.976905397400003 38.845971925800001),OPP 3402 19TH ST SE,8,Carpinus caroliniana,Ironwood,,,Good,Betulaceae,Carpinus
POINT (-76.965630798299998 38.851582590100001),3122 BUENA VISTA TER SE,8,Prunus virginiana,Chokecherry,,,Dead,Rosaceae,Prunus
POINT (-76.968350220700003 38.851268779400002),2723 JASPER ST SE,8,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.972765959900002 38.844915499899997),3639 22ND ST SE,8,Acer species,Maple,,,Good,Aceraceae,Acer
POINT (-77.092133151100001 38.938800003799997),3724 UNIVERSITY AVE NW,3,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.045379660799995 38.935196883099998),2000 blk triangle PARK RD NW,1,Magnolia Species,Magnolia,,,Good,Magnoliaceae,Magnolia
POINT (-77.020624969599993 38.967346037600002),521 TUCKERMAN ST NW,4,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.020587665400001 38.941147193500001),4101 NEW HAMPSHIRE AVE NW,4,Quercus lyrata,Overcup oak,,,Excellent,Fagaceae,Quercus
POINT (-76.986560150499997 38.939613494299998),1339 SHEPHERD ST NE,5,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-77.041522195699997 38.934219926899999),1803 NEWTON ST NW,1,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.069930291600002 38.940051381700002),3535 SPRINGLAND LN NW,3,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.995544057800004 38.9401048418),4025 7TH ST NE,5,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.059552486399994 38.949635631699998),2910 BRANDYWINE ST NW,3,Pyrus calleryana 'Whitehouse',Whitehouse callery pear,,,Good,Rosaceae,Pyrus
POINT (-76.978298289400001 38.866303169200002),OPP 1818 U PL SE,8,Gleditsia triacanthos var. inermis 'Shademaster',Shademaster honeylocust,,,Fair,Fabaceae,Gleditsia
POINT (-77.058878992399997 38.979931530800002),3238 CHESTNUT ST NW,4,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.102875356 38.935804790100001),5053 LOUGHBORO RD NW,3,Metasequoia glyptostroboides,Dawn redwood,,,Excellent,Cupressaceae,Metasequoia
POINT (-77.027947240200007 38.912970097600002),R and Vermont Ave.,2,,,,,,,
POINT (-77.101420393 38.934720327199997),5021 GLENBROOK RD NW,3,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.103352051599998 38.934946469099998),5014 GLENBROOK TER NW,3,Taxodium distichum,Dawn redwood,,,Excellent,Cupressaceae,Metasequoia
POINT (-77.106924298099997 38.928644839),OPP 5417 SHERIER PL NW,3,Pistacia chinensis,Chinese pistachio,,,Excellent,Anacardiaceae,Pistacia
POINT (-77.050172256300002 38.9061256106),1230 23RD ST NW,2,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.004571710199997 38.942223990099997),136 URELL PL NE/1st st,5,Acer saccharinum,Silver maple,,,Fair,Aceraceae,Acer
POINT (-77.079151045499998 38.957660112900001),3918 HUNTINGTON ST NW,3,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.9693359969 38.9331659323),2610 MONROE ST NE,5,Platanus species,Plane tree,,,Good,Platanaceae,Platanus
POINT (-76.994737665100004 38.877576935599997),800 blk L ST SE,6,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.025367008700002 38.946577792299998),4610 9TH ST NW,4,Acer species,Maple,,,Good,Aceraceae,Acer
POINT (-77.024821270299995 38.9627574067),800 PEABODY ST NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.977133902199995 38.905757421),1200 blk 18TH PL NE,5,,,,,,,
POINT (-76.986630876600003 38.9502345565),1300 EMERSON ST NE,5,Acer saccharum,Sugar maple,,,Poor,Aceraceae,Acer
POINT (-77.0891490339 38.956980036799997),4506 HARRISON ST NW,3,Cornus florida,Flowering Dogwood,,,Good,Cornaceae,Cornus
POINT (-77.062175042500002 38.929066316799997),3107 CATHEDRAL AVE NW,3,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-76.981769530199998 38.921897723100003),1614 MONTANA AVE NE,5,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.010056774 38.959491863700002),17 MILMARSON PL NW,4,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-77.024320481900006 38.972407735499999),743 ASPEN ST NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.993944509200006 38.877875863200003),800 blk VIRGINIA AVE SE,6,,,,,,,
POINT (-76.981759624600002 38.947947761400002),4837 QUEENS CHAPEL TER NE/Crittenden St,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.029490454099999 38.901078482300001),800 BLK 13TH ST NW,2,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-76.985972646600004 38.897394339),1370 F ST NE,6,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-77.029623143600006 38.939927222199998),OPP 4000 13TH ST NW,4,Betula nigra,River birch,,,Excellent,Betulaceae,Betula
POINT (-77.026610231 38.946760158799997),4615 GEORGIA AVE NW,4,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.038009117800001 38.944059026799998),1629 WEBSTER ST NW,4,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-77.028674510399995 38.938047387399997),3809 KANSAS AVE NW,4,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.012078815799995 38.923143685200003),2500 1ST ST NW,5,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-76.978004220700001 38.906733764599998),1241 18TH ST NE,5,Quercus bicolor,Swamp white oak,,,Poor,Fagaceae,Quercus
POINT (-76.9904904845 38.938466309399999),1100 blk MICHIGAN AVE NE/Randolph,5,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.000645542900003 38.829217009899999),4205 4TH ST SE,8,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.033788507099999 38.902843879099997),1000 BLOCK VERMONT AVE NW (OFFSET),2,Amelanchier species,Serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-76.988365141 38.938472730900003),opp 4001 13TH ST NE,5,,,,,,,
POINT (-77.0214269505 38.963209390899998),608 POWHATAN PL NW,4,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-76.982156897099998 38.891278893799999),115 16TH ST NE,6,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.972861722299996 38.8496676257),2234 SAVANNAH TER SE,8,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.97946023 38.847363219800002),1700 BLK ALABAMA AVE SE,8,Eucommia ulmoides,Hardy Rubber Tree,,,Good,Eucommiaceae,Eucommia
POINT (-77.012233356699994 38.904923577399998),1146 1ST ST NW,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.977742128 38.843611974799998),1790 MISSISSIPPI AVE SE,8,Pistacia chinensis,Chinese pistachio,,,Excellent,Anacardiaceae,Pistacia
POINT (-77.001097885199997 38.963717599799999),335 QUACKENBOS ST NE,4,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-77.010700272500003 38.969045315400002),54 underwood pl nw,4,Gleditsia species,Honeylocust,,,Excellent,Fabaceae,Gleditsia
POINT (-77.078388701199998 38.9597417552),3909 JOCELYN ST NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.999299313799995 38.879584722899999),400 BLK VIRGINIA AVE SE,6,,,,,,Aceraceae,Acer
POINT (-76.983872834 38.878354521),1400 BLK K ST SE,6,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-76.938105282199999 38.8780999162),4549 ALABAMA AVE SE,7,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-76.996122032499997 38.880854344100001),708 7TH ST SE,6,Cladrastis lutea,Yellowwood,,,Fair,Fabaceae,Cladrastis
POINT (-76.962436458200003 38.924785885600002),3171 BANNEKER DR NE,5,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.999431715599997 38.890190966399999),UNIT BLOCK 5TH ST NE,6,Tilia americana,American linden,,,Fair,Tiliaceae,Tilia
POINT (-76.917861221400003 38.892611011),278 58TH ST NE,7,,,,,,Ulmaceae,Ulmus
POINT (-76.9936780548 38.940434028200002),4000 blk 9TH ST NE/Randolph St,5,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-77.015662048400003 38.940070950900001),305 SHEPHERD ST NW,4,Quercus falcata,Southern red oak,,,Good,Fagaceae,Quercus
POINT (-77.074328383099996 38.969596848199998),6021 WESTERN AVE NW,3,,,,,Excellent,,
POINT (-77.035553827800001 38.905602718700003),1550 M ST NW,2,,,,,,Rosaceae,Amelanchier
POINT (-76.986554067499995 38.889734699),1353 EAST CAPITOL ST ,6,Ulmus species,Elm,,,Good,Ulmaceae,Ulmus
POINT (-77.040253929800002 38.934132903699997),1700 BLK NEWTON ST NW,1,Carpinus caroliniana,Ironwood,,,Excellent,Betulaceae,Carpinus
POINT (-77.054028724199995 38.9682190089),5828 OREGON AVE NW,4,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.068241769400004 38.9087967193),3411 P ST NW,2,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.046567535700007 38.919774147399998),2318 20TH ST NW,1,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.019677649299993 38.886865550400003),400 BLK MARYLAND AVE SW,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.990166645 38.889008818199997),100 12TH ST SE,6,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.026052630699994 38.9075300549),1300 BLK 10TH ST NW,2,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.9995830127 38.888397505900002),107 5TH ST SE,6,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.031966270200002 38.9434340619),4306 ARKANSAS AVE NW,4,Fagus grandifolia,American beech,,,Good,,
POINT (-76.988154540400004 38.866369845500003),1241 U ST SE,8,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-76.961592580300007 38.8563359969),2801 32ND ST SE,7,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-77.018648560700001 38.947392561199997),430 CRITTENDEN ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.929986754699996 38.8902806766),unit blk 50TH ST NE,7,,Chinese pistachio,,,,Aceraceae,Acer
POINT (-77.005717027100005 38.825999258099998),21 ELMIRA ST SE,8,,,,,,,
POINT (-76.973977687300007 38.900151375599997),2101 H ST NE,5,Tilia americana,American linden,,,Fair,Tiliaceae,Tilia
POINT (-76.976293660899998 38.940040639300001),4108 20TH ST NE,5,,,,,Good,,
POINT (-77.003972206699999 38.9257899451),100 BLK FRANKLIN ST NE,5,Ginkgo biloba,Ginkgo,,,Fair,Ginkgoaceae,Ginkgo
POINT (-77.021654645799998 38.941169709900002),4118 7TH ST NW,4,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-76.996839240100002 38.883608382600002),649 SOUTH CAROLINA AVE SE,6,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.994525018 38.9596244138),opp 5810 EASTERN AVE NE,4,Quercus palustris,Pin oak,,,Dead,Fagaceae,Quercus
POINT (-77.026096496099996 38.937659649399997),923 QUINCY ST NW,4,Acer species,Maple,,,Good,Aceraceae,Acer
POINT (-76.995034514899999 38.949428407),4950 8TH ST NE/Delafield,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.023711703399997 38.937584009299997),800 QUINCY ST NW,4,Quercus nuttallii,Nuttall oak,,,Good,Fagaceae,Quercus
POINT (-77.099639273799994 38.942971444299999),5018 VAN NESS ST NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.967951509100004 38.847328627099998),2532 SOUTHERN AVE SE,8,Gymnocladus dioicus,Kentucky coffeetree,,,Good,Fabaceae,Gymnocladus
POINT (-77.102520407900002 38.947145431499997),4200 DALECARLIA PKWY NW,3,Lagerstroemia indica,Downy serviceberry,,,Excellent,Rosaceae,Amelanchier
POINT (-77.100940347800005 38.943115164399998),5050 VAN NESS ST NW,3,,,,,,,
POINT (-77.0299686802 38.983872770200001),OPP 1300 JONQUIL ST NW,4,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.0839456426 38.943226710300003),4301 VAN NESS ST NW,3,,,,,,,
POINT (-76.943109723399999 38.878166168100002),867 ADRIAN ST SE,7,Ulmus americana 'Jefferson',Jefferson Elm,,,Good,Ulmaceae,Ulmus
POINT (-76.964112294800003 38.875937471599997),3015 M ST SE,7,Pyrus calleryana 'Bradford',Bradford callery pear,,,Fair,Rosaceae,Pyrus
POINT (-76.982323676099995 38.8626787384),OPP 1612 GALEN ST SE,8,Platanus x acerifolia,London plane tree,,,Fair,Platanaceae,Platanus
POINT (-76.986174311300005 38.860480279100003),1449 BANGOR ST SE,8,,,,,,,
POINT (-76.9817497911 38.868065963799999),opp 1617 MINNESOTA AVE SE,8,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-76.975027247599996 38.869012432700004),OPP 1710 22ND ST SE,8,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-76.996166385500004 38.844313001700002),opp 653 RALEIGH PL SE,8,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-76.977236380199997 38.847041288900002),1900 BLK SAVANNAH TER SE,8,Amelanchier laevis,Alleghany serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-77.0519233407 38.9140547716),2344 S ST NW,2,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-76.989203026300004 38.892349493600001),200 blk 12th pl ne,6,Ulmus species,Elm,,,Good,,
POINT (-76.988448015200007 38.835353942899999),1115 WAHLER PL SE,8,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.041775318399999 38.905361797399998),1100 BLK 18TH ST NW,2,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.006812612100006 38.911812991600002),59 QUINCY PL NE,5,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.9919411594 38.9373858939),1100 MICHIGAN AVE NE,5,Koelreuteria paniculata,Goldenrain tree,,,Fair,Sapindaceae,Koelreuteria
POINT (-77.000002014 38.8795631347),400 BLK VIRGINIA AVE SE,6,,,,,,Fagaceae,Quercus
POINT (-77.030812296099995 38.935467513799999),3535 HOLMEAD PL NW,1,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.012251347200007 38.866422007899999),1900 blk 1ST ST SW,6,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.971205293599994 38.937283483500003),3900 25TH PL NE/Perry St,5,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.068697323199999 38.938861450399997),3718 35TH ST NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.025616122800002 38.952137055599998),5102 9TH ST NW,4,Acer griseum,Paperbark Maple,,,Poor,Aceraceae,Acer
POINT (-77.032766701499995 38.978332139099997),7308 ALASKA AVE NW,4,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-76.938589028400003 38.8896103354),4200 BLK EAST CAPITOL ST SE,7,Celtis occidentalis,Hackberry,,,Fair,Ulmaceae,Celtis
POINT (-77.036400705800006 38.957092820100002),0 16TH ST NW,4,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.009150776499993 38.954514731700002),5308 NORTH CAPITOL ST BN,4,Cornus florida,Flowering Dogwood,,,Poor,Cornaceae,Cornus
POINT (-76.939531656599996 38.912555230800002),1539 ANACOSTIA AVE NE,7,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Fair,Rosaceae,Prunus
POINT (-76.968335923500007 38.874876490299997),2500 BLK  N ST SE / MN AVE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.033683934799996 38.943966268600001),1418 WEBSTER ST NW,4,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-76.958725018699994 38.927461944699999),3100 FORT LINCOLN DR NE,5,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.977990734399995 38.9277780902),opp 1815 HAMLIN ST NE,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.066317846499999 38.965481775100002),5615 33RD ST NW,4,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.933702900300005 38.885663932299998),OPP 4810 C ST SE,7,Syringa reticulata,Lilac,,,Dead,Oleaceae,Syringa
POINT (-77.032415729700006 38.966194509499999),1377 SHERIDAN ST NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.021139384099996 38.963731725300001),522 QUACKENBOS ST NW,4,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.057206843200007 38.936199211800002),OPP 2740 PORTER ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.961716347 38.874671788500002),3116 N ST SE,7,Quercus lyrata,Overcup oak,,,Good,Fagaceae,Quercus
POINT (-76.961412092200007 38.874537636299998),3113 N ST SE,7,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-77.078393348500001 38.957738820899998),3909 HUNTINGTON ST NW,3,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-76.964840368099999 38.873702700400003),1331 30TH ST SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.012202128200002 38.953416851699998),111 HAMILTON ST NW,4,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.065940653699997 38.975748901),opp 10  PINEHURST CIR NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.971195115200004 38.848960097300001),3345 23RD ST SE,8,Quercus macrocarpa,Bur oak,,,Good,Fagaceae,Quercus
POINT (-77.005040217200005 38.9168835085),1941 SUMMIT PL NE,5,Acer platanoides,Norway maple,,,Poor,Aceraceae,Acer
POINT (-76.9983913449 38.958339791),opp 501 MADISON ST NE,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.934386167300005 38.878615533599998),4615 H ST SE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.933147613399996 38.899680795800002),4800 HAYES ST NE,7,,,,,,,
POINT (-76.999437876499996 38.904887513699997),1141 5TH ST NE,6,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-76.941292968799999 38.879813516399999),744 HILLTOP TER SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.029499692800002 38.9052263349),1100 BLK 13TH ST NW,2,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-77.056346224699993 38.905325838400003),2715 M ST NW,2,Gymnocladus dioicus,Kentucky coffeetree,,,Excellent,Fabaceae,Acer
POINT (-77.027387170200001 38.907197360300003),OPP 1105 N ST NW,2,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Other
POINT (-76.986510893100004 38.933783085899996),1360 NEWTON ST NE,5,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.009595348 38.968169804799999),14 UNDERWOOD ST NW,4,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-76.9863684659 38.886410222800002),1347 SOUTH CAROLINA AVE SE,6,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.013367542400005 38.902604907799997),100 BLOCK K ST NW,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.980539030299994 38.847343471599999),3269 STANTON RD SE,8,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.959211463200006 38.860543071899997),3300 BLK BANGOR ST SE,7,Prunus species,Cherry,,,Fair,Rosaceae,Prunus
POINT (-77.023545689900004 38.966761551),725 SOMERSET PL NW,4,Carpinus species,Hornbeam,,,Good,Betulaceae,Carpinus
POINT (-76.939357562699996 38.879503482200001),OPP 851 HILLTOP TER SE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.013700683099998 38.965754622799999),6200 2ND ST NW,4,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.065105043399996 38.9514818643),4715 32ND ST NW,3,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.059286559 38.905137951299999),3000 M ST NW,2,,,,,,,
POINT (-77.036413599 38.951262640300001),5011 16TH ST NW,4,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.027419963699998 38.949055805900002),OPP 1200 DELAFIELD PL NW,4,Ginkgo biloba,Ginkgo,,,Excellent,Ginkgoaceae,Ginkgo
POINT (-77.064145649 38.951815278799998),3116 DAVENPORT ST NW,3,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.008637971 38.946310500300001),unit block ROCK CREEK CHURCH RD NW,5,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-76.990629558199998 38.948935074600001),4926 12TH ST NE,5,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-76.987022467900005 38.950328619899999),opp 1275 EMERSON ST NE,5,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-76.9433979067 38.885646388200001),4333 DUBOIS PL SE,7,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.988883965499994 38.887661789699997),1230 INDEPENDENCE AVE SE,6,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.009801123700001 38.9104324065),17 BATES ST NW,5,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.025068814199997 38.973549793499998),812 BUTTERNUT ST NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.012874401600001 38.873016379200003),115 O ST SW,6,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.927081501700002 38.894611640500003),300 DIVISION AVE NE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.039663133100007 38.9297486193),1709 KENYON ST NW,1,Quercus rubra,Red oak,,,Excellent,Fagaceae,Quercus
POINT (-77.018353805299995 38.884541644),400 BLK VIRGINIA AVE SW,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.086885724 38.950999699299999),4412 CHESAPEAKE ST NW,3,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-77.053372365300007 38.900881610799999),902 25TH ST NW,2,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.977293467899997 38.871688394899998),1508 19TH ST SE,8,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-77.033138912200002 38.9012615611),1400 BLK I ST NW,2,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.04611677 38.9167950314),2100 BLOCK COLUMBIA RD NW(SIDE OF HILTON HOTEL),1,Platanus x acerifolia,London plane tree,,,Excellent,Platanaceae,Platanus
POINT (-77.00705674 38.916325579899997),opp 47 TODD PL NE,5,Zelkova serrata,Japanese zelkova,,,Excellent,Ulmaceae,Zelkova
POINT (-77.016970659500004 38.887692634499999),0 INDEPENDENCE AVE SW,6,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.016134687299996 38.940414891),4011 MARLBORO PL NW,4,Platanus x acerifolia,,,,Excellent,,
POINT (-77.018566396099999 38.974858013199999),OPP 406 CEDAR ST NW,4,Quercus rubra,Red oak,,,Fair,Fagaceae,Quercus
POINT (-77.033347912300002 38.9854550493),7809 14TH ST NW,4,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.022093349599999 38.937741971599998),715 QUINCY ST NW,4,,Kentucky coffeetree,,,Good,Fabaceae,Gymnocladus
POINT (-77.021539402299993 38.941517535700001),4117 7TH ST NW,4,Gleditsia species,,,,Excellent,,
POINT (-77.035054500699999 38.9234956791),1475 EUCLID ST NW,1,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.033763529500007 38.923466997200002),1452 EUCLID ST NW,1,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.013384334700007 38.951717959100002),0 2ND ST NW,4,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.988616076 38.924542674),1252 Evarts St NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.019208628100003 38.881223995399999),508 G ST SW,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.005474207 38.838913229699997),3615 MARTIN LUTHER KING JR AVE SE,8,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.005158974599993 38.879004150500002),909 NEW JERSEY AVE SE,6,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.017455936299996 38.872368888899999),1400 BLK 4TH ST SW,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.982539807099997 38.864320124400002),OPP 2102 16TH ST SE,8,,,,,,Rosaceae,Prunus
POINT (-76.995858061700005 38.898968128500002),702 G ST NE,6,,,,,,Fabaceae,Cercis
POINT (-76.930114623799994 38.877642200099999),835 51ST ST SE,7,Zelkova serrata,Japanese zelkova,,,Fair,Ulmaceae,Zelkova
POINT (-76.97732469 38.850622986399998),1887 TUBMAN RD SE,8,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
