xy,address,ward,scientific_name,common_name,disease,pests,condition,fam_name,genus_name
POINT (-77.012619724299995 38.971395687499999),6701 2ND ST NW,4,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-77.048508217600002 38.920144157),2000 blk BELMONT RD NW,1,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.024777672400006 38.937566945699999),800 QUINCY ST NW,4,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-76.991461119099995 38.901570051599997),905 11TH ST NE,6,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.033011836699998 38.914804643700002),1414 SWANN ST NW,2,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.028937931900003 38.958308210399998),1210 MADISON ST NW,4,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.969677506400004 38.873086455600003),opp 2520 PENNSYLVANIA AVE SE,7,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.087299950100004 38.933618313700002),4430 Newark St NW,3,Quercus nuttallii,Nuttall oak,,,Excellent,Fagaceae,Quercus
POINT (-77.002885099899999 38.878023881799997),1000 BLK 2ND ST SE,6,Acer saccharum,Sugar maple,,,Poor,Aceraceae,Acer
POINT (-76.950340897700002 38.866581663799998),opp 3861 ALABAMA AVE SE,7,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.00820397 38.930900749800003),IRVING TRAFFIC CIRCLE (SW),5,Liriodendron tulipifera,Tulip poplar,,,Good,Magnoliaceae,Liriodendron
POINT (-76.939939132099994 38.886508322499999),4500 BLK C ST SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.000042988900006 38.894846657800002),410 D ST NE,6,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.008422382099994 38.930928496100002),IRVING TRAFFIC CIRCLE (SW),5,Quercus alba,White oak,,,Good,Fagaceae,Quercus
POINT (-76.986211533200006 38.903164678899998),1231 TRINIDAD AVE NE,5,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.008353175500005 38.930938947800001),IRVING TRAFFIC CIRCLE (SW),5,Quercus alba,White oak,,,Good,Fagaceae,Quercus
POINT (-77.097440020700006 38.9179040032),4879 MACARTHUR BLVD NW,3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.002688854300004 38.8360607519),200 BLK WILMINGTON PL SE,8,Acer buergeranum,Trident maple,,,Fair,Aceraceae,Acer
POINT (-77.089050767800003 38.958100357299998),5243 WESTERN AVE NW,3,Acer buergeranum,Trident maple,,,Good,Aceraceae,Acer
POINT (-77.089116085399993 38.958051117300002),5239 WESTERN AVE NW,3,Acer buergeranum,Trident maple,,,Good,Aceraceae,Acer
POINT (-77.001974627400003 38.918890847599997),2125 3RD ST NE,5,Acer saccharinum,Silver maple,,,Good,Aceraceae,Acer
POINT (-77.082840380099995 38.9117583333),opp 4429 GREENWICH PKWY NW (CIRCLE),3,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.013233626399995 38.909498750600001),101 N ST NW,5,,,,,,,
POINT (-77.008035332 38.930703506199997),IRVING TRAFFIC CIRCLE (SW),5,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.008501318200004 38.930795097599997),IRVING TRAFFIC CIRCLE(SW),5,Quercus alba,White oak,,,Good,Fagaceae,Quercus
POINT (-77.008304363600004 38.930806542299997),IRVING ST TRAFFIC CIRCLE(SW),5,Liriodendron tulipifera,Tulip poplar,,,Good,Magnoliaceae,Liriodendron
POINT (-77.0085144321 38.930653135699998),IRVING ST TRAFFIC CIRCLE(SW),5,Quercus alba,White oak,,,Good,Fagaceae,Quercus
POINT (-76.982110760500007 38.872894352899998),1800 Anacostia Drive SE,8,,,,,,,
POINT (-77.076372826 38.9510145872),"Nebraska Ave., between Fessenden and Chesapeake S*",3,,,,,,,
POINT (-77.029063982400004 38.9419252259),1200 BLK UPSHUR ST NW,4,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.036599760900003 38.9178264341),2028 16TH ST NW,1,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.981960476300003 38.932061526),1608 LAWRENCE ST NE,5,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.010143957099999 38.913397373),27 RANDOLPH PL NW/N. Capitol St,5,Tilia cordata 'Greenspire',Greenspire littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.037473724600005 38.922424875200001),2480 16TH ST NW,1,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.995798995 38.855926862700002),2820 POMEROY RD SE,8,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.964264629900001 38.8738841682),3008 NASH PL SE,7,,Sugar maple,,,,Aceraceae,Acer
POINT (-76.9680271533 38.8511032523),3200 BLK 28TH ST SE,8,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-76.920269848800004 38.8965524587),5600 Eads St NE,7,Quercus rubra,Red oak,,,Excellent,Fagaceae,Quercus
POINT (-76.923240216600007 38.9000513087),801 Division Ave NE,7,Liquidambar styraciflua,Sweetgum,,,Excellent,Hamamelidaceae,Liquidambar
POINT (-76.924450741100003 38.9000053858),801 Division Ave NE,7,Acer rubrum 'October Glory',October Glory red maple,,,Excellent,Aceraceae,Acer
POINT (-77.052442210699994 38.9001882154),830 New Hampshire Avenue NW,2,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.0653897766 38.936344038599998),3097 ORDWAY ST NW,3,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.024602601699996 38.932001914600001),729 MORTON ST NW,1,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Excellent,Hamamelidaceae,Liquidambar
POINT (-77.035237455399994 38.986164701100002),1526 LOCUST RD NW,4,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.061582298 38.979562081300003),6923 WESTERN AVE NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.083031559399998 38.948866691699997),4200 BLK BUTTERWORTH PL NW,3,Tilia americana,American linden,,,Good,Tiliaceae,Tilia
POINT (-77.000513285400004 38.8890405796),16 4TH ST SE,6,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-77.030625865299996 38.964452420299999),1311 FORT STEVENS DR NW,4,,,,,,Rosaceae,
POINT (-77.045063377299996 38.986661368699998),opp 1900 PLYMOUTH ST NW/circle,4,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-76.968537272899994 38.870704454699997),2701 Q ST SE,7,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-76.995870666299993 38.896175232300003),702 E ST NE,6,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-77.014840125299997 38.908505940700003),100 BLK O ST NW,5,Betula nigra,River birch,,,Good,Betulaceae,Betula
POINT (-77.012321617300003 38.829275450499999),4104 MARTIN LUTHER KING JR AVE SW,8,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.976016185199995 38.870490744400001),1609 21ST PL SE,8,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-77.013859457799995 38.908484779600002),100 BLK O ST NW,5,Betula nigra,River birch,,,Good,Betulaceae,Betula
POINT (-76.936863322500002 38.892129055700003),200 46TH ST NE,7,Acer saccharinum,Silver maple,,,Fair,Aceraceae,Acer
POINT (-76.9762894622 38.903276579600004),1000 BLK 19TH ST NE,5,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-76.930730766799996 38.899866035),5002 HAYES ST NE,7,Amelanchier arborea,Downy serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-76.966705716899995 38.871215586700004),1530 28TH PL SE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.992406810199995 38.829161529799997),865 CHESAPEAKE ST SE,8,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-77.030465053399993 38.964458124099998),1300 FORT STEVENS DR NW,4,,,,,,Null,
POINT (-77.088509626299995 38.934354817),4430 Newark St NW,3,Acer rubrum 'October Glory',October Glory red maple,,,Excellent,Aceraceae,Acer
POINT (-77.088402337900007 38.934452877600002),4430 Newark St NW,3,Prunus yedoensis,Yoshino cherry,,,Excellent,Rosaceae,Prunus
POINT (-77.088230676600006 38.934454964099999),4430 Newark St NW,3,Prunus yedoensis,Yoshino cherry,,,Excellent,Rosaceae,Prunus
POINT (-77.088045604100003 38.934446618499997),,3,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.9236961374 38.891516650200003),5402 BLAINE ST NE,7,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-76.996433327399998 38.895508031399999),600 BLOCK LEXINGTON PL NE,6,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-77.087081686700003 38.943117907800001),4440 VAN NESS ST NW,3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-76.985439377600002 38.894938702399998),403 14TH ST NE,6,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.997454145800006 38.951804980399999),615 GALLATIN ST NE/6th Pl,5,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-77.010320733499995 38.817505874799998),100 Martin Luther King Jr Ave SW,8,Magnolia virginiana,Sweetbay magnolia,,,Excellent,Magnoliaceae,Magnolia
POINT (-76.935212270199997 38.876442448399999),4400 BLK HILLSIDE RD SE,7,Prunus virginiana,Chokecherry,,,Excellent,Rosaceae,Prunus
POINT (-76.987696915699999 38.938370355499998),1312 RANDOLPH ST NE,5,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.001339948500004 38.926293089300003),2900 blk LINCOLN RD NE,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.9887889054 38.860500937600001),2500 BLK HIGH ST SE,8,Gleditsia species,Honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-77.018142767300006 38.938822802700003),436 RANDOLPH ST NW,4,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-76.988746626600005 38.8605416117),2500 BLK HIGH ST SE,8,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-77.062578655300001 38.966772082600002),3123 OLIVER ST NW,4,Acer buergeranum,Trident maple,,,Good,Aceraceae,Acer
POINT (-77.019306299299998 38.950022998400001),OPP 446 EMERSON ST NW,4,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.975122958900002 38.9018747553),851 20TH ST NE,5,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.012968068299998 38.874109198399999),1300 CANAL ST SW,6,Magnolia Species,Magnolia,,,Fair,Magnoliaceae,Magnolia
POINT (-77.036439758200004 38.941479955600002),4125 16TH ST NW,4,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.004134328800006 38.917603020400001),166 UHLAND TER NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.006327654 38.956774445199997),5504 1ST ST NE,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.071430882599998 38.963212140700001),Opp 5503 CHEVY CHASE PKWY NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.074849278200006 38.938952898),3820 WISCONSIN AVE NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.007797183799994 38.9309921149),IRVING TRAFFIC CIRCLE (SW),5,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.007782859800002 38.9310186437),IRVING TRAFFIC CIRCLE (SW),5,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.007698930199993 38.931033255099997),IRVING TRAFFIC CIRCLE (SW),5,Pinus taeda,Loblolly Pine,,,Good,Pinaceae,Pinus
POINT (-77.007831708099999 38.931060595600002),IRVING TRAFFIC CIRCLE (SW),5,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.007766106600002 38.930947102300003),IRVING TRAFFIC CIRCLE (SW),5,Pinus taeda,Loblolly Pine,,,Good,Pinaceae,Pinus
POINT (-77.080397725200001 38.924576377800001),2626 41ST ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.036371485100005 38.931871615),3305 16TH ST NW,1,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.0023228254 38.959335755),0 CHILLUM PL NE,4,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.091535872199998 38.913245131),4711 MACARTHUR BLVD NW,3,Pyrus calleryana 'Bradford',Bradford callery pear,,,Good,Rosaceae,Pyrus
POINT (-77.072480353200007 38.940367242900003),3950 37TH ST NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.937568836799997 38.8983294453),4463 GRANT ST NE,7,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.952865970199994 38.906088818400001),3592 HAYES ST NE,7,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.917861220899994 38.895114635299997),416 58TH ST NE,7,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.922517695 38.900299178300003),5400 JAMES PL NE,7,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-76.998155664899997 38.961055981),600 blk OGLETHORPE ST NE,4,Lagerstroemia indica,Crape myrtle,,,Excellent,Lythraceae,Lagerstroemia
POINT (-77.036655911300002 38.925632527799998),2800 16th st nw,1,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.051079534500005 38.902859385699998),2300 BLK PENNSYLVANIA AVE NW,2,Amelanchier species,,,,Fair,Rosaceae,Pyrus
POINT (-76.966381166199994 38.932922467899999),3042 MONROE ST NE/Rhode Island Ave,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.999435197500006 38.905399123899997),1167 5TH ST NE,6,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-77.017522375599995 38.964895281799997),322 RITTENHOUSE ST NW,4,,,,,,Aceraceae,
POINT (-76.999966561400001 38.961349388899997),502 OGLETHORPE ST NE,4,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-77.069024901700004 38.909002466),1505 35TH ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.028548973100001 38.9835885655),7711 12TH ST NW,4,Acer saccharinum,Silver maple,,,Good,Aceraceae,Acer
POINT (-77.024738359599993 38.939340058299997),3919 GEORGIA AVE NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.962547554 38.9232971757),2428 S. DAKOTA AVE NE,5,Ulmus pumila,Siberian elm,,,Good,Ulmaceae,Ulmus
POINT (-77.089751543700004 38.9251657059),4557 DEXTER ST  NW,3,Cladrastis lutea,Yellowwood,,,Excellent,Fabaceae,Cladrastis
POINT (-76.997081540300002 38.952935406599998),5100 blk S. DAKOTA AVE NE/Galloway,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.054635265800002 38.976804213900003),,4,Other (See Notes),Other (See Notes),,,Fair,Null,Other
POINT (-77.007659251700005 38.926057956400001),26 GIRARD ST NE ,5,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.00369600499999 38.922618179499999),"Lincoln Rd.,2nd St. ,Channing St.,NE",5,,,,,,,
POINT (-76.9932506026 38.9012806864),913 I ST NE,6,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-76.975285919800001 38.843735551100004),"Mississippi Ave., between 1st St. and Southern Av*",8,,,,,,,
POINT (-76.959210446699998 38.891243929600002),3333 ALDEN PL NE,7,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.988393918200003 38.8843553572),339 13TH ST SE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.964747437300005 38.856628976700001),2704 30TH ST SE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.034916844700007 38.905596212100001),OPP 1501 M ST NW,2,Pyrus calleryana 'Bradford',Bradford callery pear,,,Fair,Rosaceae,Pyrus
POINT (-77.019952506099997 38.974619961199998),6916 5TH ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.026923722199996 38.908219883100003),1329 11TH ST NW,2,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.019176067199993 38.9500230198),,4,Acer saccharum,Sugar maple,,,Excellent,Aceraceae,Acer
POINT (-76.922314086200004 38.885070472599999), Bass Pl SE,7,Quercus lyrata,Overcup oak,,,Fair,Fagaceae,Quercus
POINT (-76.991637859600004 38.941222777699998),1015 Taussig Pl NE,5,Carpinus caroliniana,Ironwood,,,Good,Betulaceae,Carpinus
POINT (-76.991082774800006 38.941225528899999),opp 1022 Taussig Pl NE,5,Carpinus betulus,Hornbeam (European) (Common),,,Excellent,Betulaceae,Carpinus
POINT (-76.990553611799996 38.941226883600002),1000 blk Taussig Pl NE,5,Carpinus caroliniana,Ironwood,,,Good,Betulaceae,Carpinus
POINT (-76.990464215800003 38.941305059900003),1000 blk Taussig Pl NE,5,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.086403534900001 38.928929441299999),4400 Blk HAWTHORNE ST NW,3,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.017151092199995 38.940025982),401 SHEPHERD ST NW,4,Quercus palustris,Pin oak,,,Poor,Fagaceae,Quercus
POINT (-76.992466019800005 38.836831914100003),903 VALLEY AVE SE,8,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.06018478199999 38.9084349018),3022 O ST NW,2,Platanus x acerifolia,London plane tree,,,Fair,Platanaceae,Platanus
POINT (-76.998379927399995 38.898024085700001),623 6TH ST NE,6,Acer saccharinum,Silver maple,,,Fair,Aceraceae,Acer
POINT (-77.007873237 38.930980377200001),IRVING TRAFFIC CIRCLE (SW),5,Taxodium distichum,Bald cypress,,,Good,Cupressaceae,Taxodium
POINT (-77.0077915719 38.930910596),IRVING TRAFFIC CIRCLE (SW),5,Pinus taeda,Loblolly Pine,,,Excellent,Pinaceae,Pinus
POINT (-77.060164143700007 38.9386409468),3703 CONNECTICUT AVE NW,3,,,,,,,
POINT (-77.008251282299995 38.930973181600002),IRVING TRAFFIC CIRCLE (SW),5,Liriodendron tulipifera,Tulip poplar,,,Good,Magnoliaceae,Liriodendron
POINT (-77.089174269500006 38.958000954600003),5235 WESTERN AVE NW,3,Acer buergeranum,Trident maple,,,Good,Aceraceae,Acer
POINT (-76.991765900100006 38.939706472300003),opp 1007 SHEPHERD ST NE,5,,,,,,,
POINT (-77.08923245699999 38.9579535763),5231 WESTERN AVE NW,3,Acer buergeranum,Trident maple,,,Good,Aceraceae,Acer
POINT (-76.920396503099994 38.896072936800003),5600 Eads St NE,7,Liriodendron tulipifera,Tulip poplar,,,Excellent,Magnoliaceae,Liriodendron
POINT (-76.920399185299999 38.896442428100002),5600 Eads St NE,7,Quercus nuttallii,Nuttall oak,,,Excellent,Fagaceae,Quercus
POINT (-77.007811593699998 38.968135665600002),unit blk UNDERWOOD ST NE,4,,,,,Good,,
POINT (-77.024214340900002 38.9529583741),800 HAMILTON ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.033333285799998 38.952651910699998),5113 14TH ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.013250129200003 38.920190048899997),130 ADAMS ST NW/1st St,5,Quercus nuttallii,Nuttall oak,,,Good,Fagaceae,Quercus
POINT (-76.969955291600002 38.929652158499998),opp 3021 S. Dakota Ave NE,5,,,,,,,
POINT (-76.9295793987 38.903923757699999),OPP 1008 50TH PL NE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.929582839899993 38.904077267700004),1011 50TH PL NE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.939017095099999 38.878611482099998),4329 H ST SE,7,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-77.022096451500005 38.943098245900003),707 VARNUM ST NW,4,,,,,,,
POINT (-76.975901384099998 38.870977557400003),2108 MINNESOTA AVE SE,8,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.958498422600002 38.930228079899997),3200 BLK BLADENSBURG RD NE (MEDIAN),5,Ulmus carpinifolia,Smooth-leaf Elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.092279168600001 38.938547797200002),3718 UNIVERSITY AVE NW,3,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-77.048134451 38.898388818800001),2131 G ST NW,2,Quercus phellos,Willow oak,,,Excellent,Fagaceae,Quercus
POINT (-76.929581985 38.904417068400001),1000 BLK 50TH PL NE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.995170800899999 38.949212073399998),700 blk DELAFIELD ST NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.054072448900001 38.9765373141),6706 Oregon Ave NW,4,Quercus alba,White oak,,,Fair,Fagaceae,Quercus
POINT (-77.0537666771 38.97629335),3007 Oregon Knolls Dr NW,4,Quercus species,Oak,,,Fair,Fagaceae,Quercus
POINT (-76.967304145100002 38.855464626200003),2824 BUENA VISTA TER SE,8,Syringa reticulata,Lilac,,,Excellent,Oleaceae,Syringa
POINT (-77.024588108800003 38.941299582600003),"Taylor St., between 8th and 9th Sts., NW",4,,,,,,,
POINT (-76.976648439900003 38.850141232699997),1882 ALABAMA AVE SE,8,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-76.990890558399997 38.950218157800002),1100 blk EMERSON ST NE,5,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.025331183899993 38.946010397599998),4528 9TH ST NW,4,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.969080146500005 38.848267421400003),2500 BLK SAVANNAH ST SE,8,Acer saccharinum,Silver maple,,,Fair,Aceraceae,Acer
POINT (-77.033322785799996 38.981088323100003),7517 14TH ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.989916733 38.8961795739),1200 E ST NE,6,Acer rubrum,Red maple,,,Excellent,Aceraceae,Acer
POINT (-76.982919439599996 38.849863525700002),0 HENSON RD SE,8,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.0024712644 38.8843363513),200 BLK D ST SE,6,Gleditsia triacanthos var. inermis 'Skyline',Skyline honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.991581537100004 38.941303749500001),1016 Taussig Pl NE,5,Quercus bicolor,Swamp white oak,,,Excellent,Fagaceae,Quercus
POINT (-76.991703995799995 38.941300267899997),1014 Taussig Pl NE,5,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.066868497100003 38.966472703100003),,4,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.067042002500003 38.967309426600004),,4,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.969930898699999 38.852822291099997),OPP 2460 ALABAMA AVE SE,8,Carpinus species,Hornbeam,,,Good,Betulaceae,Carpinus
POINT (-76.969142970700005 38.851735264299997),2700 BLK JASPER ST SE,8,Betula nigra 'Dura heat',Dura heat' river birch,,,Good,Betulaceae,Betula
POINT (-77.066895654500001 38.967591016599997),,4,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.983290752100004 38.9075675172),1660 TRINIDAD AVE NE,5,Platanus species,Plane tree,,,Good,Platanaceae,Platanus
POINT (-77.0230521979 38.898993859900003),0PP 701 8TH ST NW,2,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.002109750800003 38.874752323400003),300 BLK TINGEY ST SE,6,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.0458454523 38.990023188199999),2249 SUDBURY RD NW,4,Amelanchier laevis,Alleghany serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-77.011952798899998 38.898984819900001),UNIT BLOCK G ST NW,6,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.920401867500004 38.896210713400002),5600 Eads St NE,7,Liriodendron tulipifera,Tulip poplar,,,Excellent,Magnoliaceae,Liriodendron
POINT (-76.920396503099994 38.896344314799997),5600 Eads St NE,7,Magnolia virginiana,Sweetbay magnolia,,,Excellent,Magnoliaceae,Magnolia
POINT (-76.922577139 38.891223786700003),5611 Blaine St NE,7,Quercus phellos,Willow oak,,,Excellent,Fagaceae,Quercus
POINT (-76.979460405500006 38.930290699399997),3200 BLK 18TH ST NE,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.980089831200004 38.940016664700003),4111 18TH ST NE/Shepherd St,5,,,,,,,
POINT (-77.093176198099997 38.938689728600004),3713 COREY PL NW,3,Liquidambar styraciflua,Sweetgum,,,Excellent,Hamamelidaceae,Liquidambar
POINT (-76.922724488100002 38.891109927),5611 Blaine St NE,7,Quercus phellos,Willow oak,,,Excellent,Fagaceae,Quercus
POINT (-77.008902594099993 38.949378533900003),opp 4813 NORTH CAPITOL ST BN,4,Ulmus americana,American elm,DED,,Poor,Ulmaceae,Ulmus
POINT (-76.921774986200006 38.890727882),5611 Blaine St NE,7,Nyssa sylvatica,Tupelo,,,Excellent,Nyssaceae,Nyssa
POINT (-77.0657593281 38.959700615599999),5326 BROAD BRANCH RD NW,3,Prunus Okame,Okame cherry,,,Excellent,Rosaceae,Prunus
POINT (-77.0681404499 38.966032406099998),5701 Broad Branch Rd NW,4,Betula nigra,River birch,,,Excellent,Betulaceae,Betula
POINT (-76.9824952118 38.862794042499999),1600 BLK GALEN ST SE,8,,,,,,,
POINT (-76.930103841 38.877560248499996),841 51ST ST SE,7,,,,,,,
POINT (-76.929703268699996 38.903703394899999),1000 BLK 50TH PL NE,7,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.982639670599994 38.921085396),2311 15TH ST NE,5,Lagerstroemia indica,Crape myrtle,,,Excellent,Null,
POINT (-76.929701380699996 38.903802703499998),1000 BLK 50TH PL NE,7,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-77.029738346100004 38.985469937799998),7900 13TH ST NW,4,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.027234490799998 38.922303300400003),1200 CLIFTON STREET NW,1,,,,,,,
POINT (-76.9825599638 38.921006006500001),opp 2311 15TH ST NE,5,Cercis species,Redbud,,,Dead,Fabaceae,Cercis
POINT (-77.033681206899999 38.935804525599998),"1424 Parkwood Pl, NW",1,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
