xy,address,ward,scientific_name,common_name,disease,pests,condition,fam_name,genus_name
POINT (-76.930680047 38.890718056),4900 BLK AMES ST NE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.964075645899996 38.862840750099998),3007 W ST SE,7,Amelanchier species,Serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-76.937976148700002 38.908604988),4446 ORD ST NE,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.069171077899995 38.913037846),1675 35TH ST NW,2,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.9821726805 38.856426024100003),2420 16TH ST SE,8,Prunus species,Cherry,,Borer,Fair,Rosaceae,Prunus
POINT (-77.037839736500004 38.961072742100001),5800 MANCHESTER PL NW,4,Quercus macrocarpa,Bur oak,,,Good,Fagaceae,Quercus
POINT (-77.032849498700003 38.930631564199999),3308 14TH ST NW,1,Quercus rubra,Red oak,,,Excellent,Fagaceae,Quercus
POINT (-77.037831767699998 38.9612299112),5800 BLK MANCHESTER PL NW,4,Taxodium ascendens,Pond cypress,,,Good,Cupressaceae,Taxodium
POINT (-77.038268407399997 38.962502753899997),OPP 5916 17TH ST NW,4,Liriodendron tulipifera,Tulip poplar,,,Good,Magnoliaceae,Liriodendron
POINT (-77.072503156 38.958998938100002),3724 JENIFER ST NW,3,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Good,Platanaceae,Platanus
POINT (-77.036379260100006 38.964464291200002),OPP 6045 16TH ST NW(MEDIAN),4,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.031550021300006 38.966810114200001),1338 SOMERSET PL NW,4,Prunus 'Snow Goose',Cherry (Snowgoose),,,Poor,Rosaceae,Prunus
POINT (-77.032554532700004 38.982339666500003),1357 IRIS ST NW,4,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.072430619100004 38.959079433299998),OPP 3722 JENIFER ST NW,3,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Good,Platanaceae,Platanus
POINT (-77.030259163799997 38.9461845509),1303 BUCHANAN ST NW,4,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.041133636 38.943963887700001),1738 WEBSTER ST NW,4,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.01507656699999 38.897916120399998),633 3RD ST NW,6,,,,,,,
POINT (-77.038762842599994 38.943815591400003),4325 17TH ST NW,4,Platanus x acerifolia,London plane tree,,,Fair,Platanaceae,Platanus
POINT (-77.038729695699999 38.9397105129),1702 SHEPHERD ST NW,4,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.035328216300002 38.952963161600003),1503 HAMILTON ST NW,4,Prunus cerasifera,Purple leaf plum,,,Good,Rosaceae,Prunus
POINT (-77.038283298400003 38.939709382899999),1700 SHEPHERD ST NW,4,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.061133430699996 38.905734413300003),1215  31ST ST NW,2,Tilia species,Linden,,,Fair,Tiliaceae,Tilia
POINT (-77.061136591299999 38.905863118699997),1215 31ST ST NW,2,Other (See Notes),Other (See Notes),,,Fair,Null,Other
POINT (-77.052659191299995 38.899826014299997),800 BLOCK NEW HAMPSHIRE AVE / MEDIAN,2,Lagerstroemia indica,Crape myrtle,,,Fair,Lythraceae,Lagerstroemia
POINT (-77.061212616199995 38.908903306),1415 31ST ST NW,2,Gleditsia triacanthos var. inermis 'Skyline',Skyline honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-77.066176195500006 38.910676512199998),1572 33RD ST NW,2,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-77.067984508500004 38.914270336199998),1716 34TH ST NW,2,Zelkova serrata 'Village Green',Village Green Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.061317752500003 38.909245842300002),3052 P ST NW,2,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-77.067784762800002 38.908916502099999),1500 block 34TH ST NW,2,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.069076102300002 38.912638040099999),3400 block RESERVOIR RD NW,2,Acer rubrum,Red maple,,,Poor,Aceraceae,Acer
POINT (-76.995227503799995 38.896074363399997),715 E ST NE,6,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-77.090677902600007 38.953621599199998),4906 46TH ST NW,3,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.074925048899999 38.922604099799997),3801 CALVERT ST NW,3,Pyrus calleryana 'Bradford',Bradford callery pear,,,Good,Rosaceae,Pyrus
POINT (-77.019829740199995 38.879608136500003),opp 827 6TH ST SW,6,Tilia cordata 'Greenspire',Greenspire littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.019822208199997 38.879797849299997),opp 821 6TH ST SW,6,Betula nigra,River birch,,,Excellent,Betulaceae,Betula
POINT (-77.081489114799993 38.959087943900002),4125 JENIFER ST NW,3,Ulmus species,Elm,,,Dead,Ulmaceae,Ulmus
POINT (-77.028864173299993 38.951831533700002),1218 GALLATIN ST NW,4,Zelkova serrata,Japanese zelkova,,,Excellent,Ulmaceae,Zelkova
POINT (-77.059267133099993 38.970387159799998),6126 29TH ST NW,4,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.03645510299999 38.978460552100003),OPP 7229 16TH ST NW,4,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-76.921587838799994 38.887630394299997),5500 BLK AYERS PL SE,7,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.04546630199999 38.932929979199997),3200 BLK WALBRIDGE PL NW,1,Pyrus calleryana 'Bradford',Bradford callery pear,,,Dead,Rosaceae,Pyrus
POINT (-77.022516118400006 38.969656441300003),6528 7TH ST NW,4,Malus species,Crabapple,,,Dead,Rosaceae,Malus
POINT (-76.995890628500007 38.948729173399997),opp 4915 7TH PL NE/Decatur St,5,Amelanchier arborea,Downy serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-77.024432972599996 38.934191548400001),801 OTIS PL NW,1,Quercus bicolor,Swamp white oak,,,Excellent,Fagaceae,Quercus
POINT (-77.081585183900003 38.958983519100002),4122 JENIFER ST NW,3,Prunus virginiana,Chokecherry,,,Dead,Rosaceae,Prunus
POINT (-77.077205424300004 38.9591453229),5308 39TH ST NW,3,Tilia americana,American linden,,,Poor,Tiliaceae,Tilia
POINT (-77.022717381800007 38.923964446100001),,1,Metasequoia glyptostroboides,Dawn redwood,,,Dead,Cupressaceae,Metasequoia
POINT (-77.022779072600002 38.924012440299997),,1,Metasequoia glyptostroboides,Dawn redwood,,,Poor,Cupressaceae,Metasequoia
POINT (-77.022703970799995 38.923603445),,1,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-77.022915865300007 38.924039567400001),,1,Ulmus americana 'Jefferson',Jefferson Elm,,,Good,Ulmaceae,Ulmus
POINT (-76.944598753899996 38.868815288900002),"41st St., between Fort Davis St. & Fort Davis Pl.*",7,,,,,,,
POINT (-77.023009742599996 38.923991573199999),,1,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.978452263199998 38.938202713599999),,5,Acer saccharum,Sugar maple,,,Excellent,Aceraceae,Acer
POINT (-76.998320249700001 38.8426198489),,8,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.022679830800001 38.9235241497),,1,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.998309520899994 38.842385869700003),,8,Quercus species,Oak,,,Good,Fagaceae,Quercus
POINT (-76.978589055800001 38.938236094099999),,5,Fagus grandifolia,American beech,,,Excellent,Fagaceae,Fagus
POINT (-76.978513953900006 38.938211058699999),,5,Ostrya virginiana,American hop hornbeam,,,Excellent,Betulaceae,Ostrya
POINT (-77.013692582900006 38.953421915100002),"Ingraham and Hamilton Sts., to 2nd & 3rd Sts., NW",4,,,,,,,
POINT (-77.022650326499999 38.923680653399998),,1,Eucommia ulmoides,Hardy Rubber Tree,,,Good,Eucommiaceae,Eucommia
POINT (-77.022666419900006 38.923778729),,1,Eucommia ulmoides,Hardy Rubber Tree,,,Good,Eucommiaceae,Eucommia
POINT (-76.948650711400006 38.888977030600003),,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.9576296332 38.9267922497),,5,Quercus shumardi,Shumard oak,,,Excellent,Fagaceae,Quercus
POINT (-76.9574526074 38.926587760399997),,5,Quercus phellos,Willow oak,,,Excellent,Fagaceae,Quercus
POINT (-76.957602811100003 38.926558547600003),,5,Cladrastis lutea,Yellowwood,,,Excellent,Fabaceae,Cladrastis
POINT (-76.9574526074 38.9262580722),,5,Prunus virginiana,Chokecherry,,,Excellent,Rosaceae,Prunus
POINT (-76.986672592399998 38.949735130800001),,5,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.093176110100003 38.953524443500001),4711 ellicott st nw alley,3,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.986565304099997 38.949171922600001),,5,Fagus grandifolia,American beech,,,Excellent,Fagaceae,Fagus
POINT (-76.986318540799999 38.949155234899997),,5,Liriodendron tulipifera,Tulip poplar,,,Excellent,Magnoliaceae,Liriodendron
POINT (-77.065261939699994 38.925430948200002),3300 block FULTON ST NW,3,Other (See Notes),Other (See Notes),,,Dead,Null,Other
POINT (-76.978268679300001 38.935363143700002),,5,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Good,Platanaceae,Platanus
POINT (-76.979036339700002 38.933240376299999),,5,Acer species,Maple,,,Good,Aceraceae,Acer
POINT (-76.976493605599998 38.933586723399998),,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.977620133399995 38.933674353100002),,5,Ulmus americana 'Princeton',Princeton elm,,,Excellent,Ulmaceae,Ulmus
POINT (-76.97803855799999 38.934012352400003),,5,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.97803855799999 38.934012352400003),,5,Taxodium distichum,Bald cypress,,,Good,Cupressaceae,Taxodium
POINT (-76.997086227300002 38.838000360800002),,8,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.995359347800004 38.939637588099998),4009 7th St NE,5,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-76.9331102907 38.911545921799998),1607 EASTERN AVE NE,7,,,,,,Ulmaceae,Ulmus
POINT (-76.983744071199993 38.887337817099997),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.984226868799993 38.887546595),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.984226868799993 38.887546595),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.984098122800006 38.887494400599998),,6,Tilia americana 'Redmond',Redmond American Linden,,,Excellent,Tiliaceae,Tilia
POINT (-76.985624299700007 38.887792952300003),,6,Aesculus flava,Yellow buckeye,,,Excellent,Hippocastanaceae,Aescululs
POINT (-76.983958648 38.887544507299999),1400 blk Indep. Ave,6,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.985742316900001 38.8876927393),,6,Syringa reticulata,Lilac,,,Excellent,Oleaceae,Syringa
POINT (-76.986533568599995 38.888580037),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.983786986499993 38.885168577400002),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.983795033199996 38.884995285899997),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.9837977153 38.884836609),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.984108851599999 38.887500663899999),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.984098122800006 38.887496488399997),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.984108851599999 38.887500663899999),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.978371108100006 38.843183380500001),,8,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.065235175500007 38.950935908600002),4700 32ND ST NW,3,,,,,,,
POINT (-76.977601314200001 38.843463316700003),,8,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.065567611600002 38.957364242899999),5191 LINNEAN TER NW,3,,,,,,,
POINT (-76.978515947399998 38.843175024200001),,8,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.017451640800004 38.884245305900002),400 BLK 4th St SW,6,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.055839174799999 38.970502364399998),OPP 2718 STEPHENSON LN NW,4,Robinia pseudoacacia,Black locust,,,Dead,Fabaceae,Robinia
POINT (-76.942144757099996 38.879247551399999),750 BURNS ST SE,7,Carpinus betulus,Hornbeam (European) (Common),,,Good,Betulaceae,Carpinus
POINT (-77.021936251300005 38.968686028100002),617 UNDERWOOD ST NW,4,Gymnocladus dioicus,Kentucky coffeetree,,,Excellent,Fabaceae,Gymnocladus
POINT (-76.933567257899995 38.892405332199999),4742 BLAINE ST NE,7,Acer saccharinum,Silver maple,,,Dead,Aceraceae,Acer
POINT (-77.0560656392 38.970533463700001),OPP 2718 Stephenson LN NW  ,4,Acer negundo,Boxelder maple,,,Good,Aceraceae,Acer
POINT (-77.030876510900001 38.970782341800003),,4,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.929691225200003 38.901240672500002),5005 HUNT ST NE,7,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-76.929160506399995 38.900992543199997),5009 HUNT ST NE,7,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-76.916628388600003 38.897841539700003),5823 FIELD PL NE,7,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.044966219499997 38.924502982200003),,1,Platanus species,Plane tree,,,Excellent,Platanaceae,Platanus
POINT (-76.978066743799999 38.917477122),1700 BLK NEW YORK AVE NE,5,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.059264659500002 38.964575466600003),2908 LEGATION ST NW,4,,,,,,Rosaceae,Prunus
POINT (-76.9920142398 38.894842894200004),1016 D ST NE,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.033589128399996 38.969380092400002),opp 6501 14th St NW,4,,,,,,Fagaceae,Quercus
POINT (-77.066692139699995 38.963958429199998),OPP 3307 MORRISON ST NW,4,,,,,,Fagaceae,Quercus
POINT (-77.045020285700005 38.924057692600002),,1,Betula nigra,River birch,,,Excellent,Betulaceae,Betula
POINT (-77.044904950700001 38.924051432500001),,1,Betula nigra,River birch,,,Excellent,Betulaceae,Betula
POINT (-77.044958594899995 38.924128640500001),,1,Betula nigra,River birch,,,Excellent,Betulaceae,Betula
POINT (-77.0072406699 38.931682331099999),IRVING TRAFFIC CIRCLE (NW),5,Pinus taeda,Loblolly Pine,,,Good,Pinaceae,Pinus
POINT (-77.007178456199995 38.931784111),IRVING TRAFFIC CIRCLE (NW),5,Pinus strobus,White pine,,,Good,Pinaceae,Pinus
POINT (-77.005950389399999 38.935936568300001),SCALE GATE RD NW,5,Pinus taeda,Loblolly Pine,,,Good,Pinaceae,Pinus
POINT (-76.982472205700006 38.855324077500001),,8,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.979226732800001 38.857454543499998),,8,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.985458804800004 38.850805100800002),,8,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.984479798500004 38.851807744699997),,8,Quercus species,Oak,,,Excellent,Fagaceae,Quercus
POINT (-77.072982841400005 38.966773242199999),3701 OLIVER ST NW,3,,,,,,,
POINT (-76.982390357599996 38.851298069099997),,8,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.982390357599996 38.851298069099997),,8,Gleditsia triacanthos var. inermis,Thornless honeylocust,,,Excellent,Fabaceae,Gleditsia
POINT (-76.982173098700002 38.851314779900001),,8,Aesculus flava,Yellow buckeye,,,Excellent,Hippocastanaceae,Aescululs
POINT (-76.983799809199994 38.884441807199998),1445 C St SE,6,Quercus species,Oak,,,Good,Fagaceae,Quercus
POINT (-76.983791762699994 38.884711141700002),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.983791762699994 38.884312359299997),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.985232702199994 38.884581694300003),1445 C St SE,6,Carpinus betulus,Hornbeam (European) (Common),,,Excellent,Betulaceae,Carpinus
POINT (-76.968157430100007 38.9306057975),2643 Myrtle Ave NE,5,Quercus lyrata,Overcup oak,,,Good,Fagaceae,Quercus
POINT (-76.968548633699996 38.930564846199999),2630 Myrtle Ave NE,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.01148351099999 38.953939254),Opposite 5214 1st ST NW,4,Lagerstroemia indica,Crape myrtle,,,Excellent,Lythraceae,Lagerstroemia
POINT (-77.008487830799993 38.8850196693),11 D ST SE,6,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.983193463199996 38.924563206800002),opp 1445 EVARTS ST NE,5,Quercus nuttallii,Nuttall oak,,,Good,Fagaceae,Quercus
POINT (-76.9253252261 38.883949782400002),,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.967801912699997 38.9308462885),opp 2649 Myrtle Ave NE,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.9679970424 38.930772776700003),2646 Myrtle Ave NE,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.9688967 38.930443264600001),2618 Myrtle Ave NE,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.019825138100003 38.8797037207),OPP 827 6TH ST SW,6,Betula nigra,River birch,,,Excellent,Betulaceae,Betula
POINT (-77.025163401 38.941200319399996),"Georgia Ave.,9th St.,Upshur St.,NW",4,,,,,,,
POINT (-77.026016713 38.922815525300003),3500 R STREET NW,1,,,,,,,
POINT (-76.985873164699996 38.844592854200002),,8,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-76.985937537799998 38.844576141899999),,8,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-76.986270131599994 38.844028811500003),,8,Quercus nuttallii,Nuttall oak,,,Good,Fagaceae,Quercus
POINT (-76.986422247500002 38.8443436584),,8,Quercus nuttallii,Nuttall oak,,,Good,Fagaceae,Quercus
POINT (-76.983412348 38.841382597),,8,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.983517858599996 38.841374716600001),,8,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.983372823699995 38.841487199399999),,8,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.983595454899998 38.841289100399997),,8,Liriodendron tulipifera,Tulip poplar,,,Good,Magnoliaceae,Liriodendron
POINT (-76.985527159699998 38.844688949899997),,8,Quercus phellos,Willow oak,,,Excellent,Fagaceae,Quercus
POINT (-76.985553981899997 38.844555251499997),,8,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.985315265200001 38.844369326699997),,8,Ulmus americana 'Jefferson',Jefferson Elm,,,Poor,Ulmaceae,Ulmus
POINT (-77.017888424299997 38.966198899299997),,4,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.942155885899993 38.876886318300002),700 blk Ridge Road SE,7,Crataegus phaenopyrum,Washington hawthorn,,,Excellent,Rosaceae,Crataegus
POINT (-76.942054931800001 38.876842709800002),,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.922247863799996 38.894657673300003),5400 blk DIX ST NE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.971589345500007 38.851450894899997),OPP 2410 ALABAMA AVE SE,8,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-76.927519699100003 38.880046321199998),,7,Malus species,Crabapple,,,Excellent,Rosaceae,Malus
POINT (-76.942052272200002 38.879195432400003),756 BURNS ST SE,7,Cladrastis lutea,Yellowwood,,,Fair,Fabaceae,Cladrastis
POINT (-76.941827136200004 38.879071336800003),700 BLK BURNS ST SE,7,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.940293539699994 38.875810340800001),800 RIDGE RD SE,7,,,,,,,
POINT (-77.056333206399998 38.970581280300003),2724 STEPHENSON LN NW,4,Acer negundo,Boxelder maple,,,Excellent,Aceraceae,Acer
POINT (-76.943672624399994 38.905680897099998),4138 MEADE ST NE,7,Aesculus pavia,Red Buckeye,,,Good,Sapindaceae,Aesculus
POINT (-77.056376981699998 38.927067807699999),2809 28TH ST NW,3,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.0018171161 38.825704403899998),4415 3RD ST SE,8,Prunus cerasifera,Purple leaf plum,,,Fair,Rosaceae,Prunus
POINT (-77.001914360900003 38.8262126228),OPP 4405 3RD ST SE,8,Prunus yedoensis,Yoshino cherry,,,Fair,Rosaceae,Prunus
POINT (-77.002405607300005 38.826908975199999),4327 3RD ST SE,8,Magnolia Species,Magnolia,,,Fair,Magnoliaceae,Magnolia
POINT (-76.977692201599993 38.893189561),1800 BLK C ST NE,6,Ulmus americana 'New Harmony',New Harmony elm,,,Fair,Ulmaceae,Ulmus
POINT (-76.992281987300004 38.887657723700002),1006 INDEPENDENCE AVE SE,6,Prunus cerasifera,Purple leaf plum,,,Good,Rosaceae,Prunus
POINT (-77.003139166699995 38.885125157799997),200 block D ST SE,6,Zelkova serrata 'Green Vase',Green Vase Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.014539036800002 38.877600059199999),OPP 216 L ST SW,6,Platanus x acerifolia,London plane tree,,,Fair,Platanaceae,Platanus
POINT (-76.976450690199997 38.935572970400003),,5,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-76.978135117500003 38.936549382300001),,5,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.977056869500004 38.935631388600001),,5,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.978655466099994 38.935860888100002),,5,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.977351912499998 38.935410233699997),,5,Taxodium distichum,Bald cypress,,,Excellent,Cupressaceae,Taxodium
POINT (-76.976351448499997 38.935241237600003),,5,Acer species,Maple,,,Excellent,Aceraceae,Acer
POINT (-76.976348766300006 38.9354540474),,5,Acer species,Maple,,,Excellent,Aceraceae,Acer
POINT (-76.976423868099999 38.935675202100001),,5,Prunus species,Cherry,,,Excellent,Rosaceae,Prunus
POINT (-76.976515063299999 38.935808729100003),,5,Quercus imbricaria,Shingle oak,,,Excellent,Fagaceae,Quercus
POINT (-76.976603576100004 38.9359026152),,5,Taxodium distichum,Bald cypress,,,Excellent,Cupressaceae,Taxodium
POINT (-76.976954945499998 38.936123768500003),,5,Taxodium distichum,Bald cypress,,,Excellent,Cupressaceae,Taxodium
POINT (-76.977121242400003 38.935852542600003),,5,Ulmus americana 'Jefferson',Jefferson Elm,,,Excellent,Ulmaceae,Ulmus
POINT (-76.977056869500004 38.935631388600001),,5,Liquidambar styraciflua,Sweetgum,,,Excellent,Hamamelidaceae,Liquidambar
POINT (-76.978757389899997 38.935923478699998),,5,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.022610093400004 38.923438594099999),,1,Ilex opaca,American Holly,,,Poor,Aquifoliaceae,Ilex
POINT (-77.022703970799995 38.923290436800002),,1,Taxodium distichum,Bald cypress,,,Fair,Cupressaceae,Taxodium
POINT (-77.023363794199994 38.923432334099999),,1,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.022687877500005 38.923428160500002),,1,Acer rubrum,Red maple,,,Excellent,Aceraceae,Acer
POINT (-76.948666804699997 38.889077241800003),,7,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-76.948763364200005 38.889075154),,7,Quercus acutissima,Sawtooth oak,,,Excellent,Fagaceae,Quercus
POINT (-76.948130362800001 38.889498962300003),,7,Ulmus americana 'Jefferson',Jefferson Elm,,,Excellent,Ulmaceae,Ulmus
POINT (-76.947127216599995 38.889421716699999),,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.948656075800002 38.888536517200002),,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.947973933599997 38.8896176326),OPP 3962 EAST CAPITOL ST SE,7,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.947688102499995 38.889627492),OPP 3962 EAST CAPITOL ST SE,7,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.947135263299998 38.889363260499998),,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.111776763899996 38.930412673699998),Canal Rd. at Chainbridge Rd. NW,3,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.001516737299994 38.923298838),311 DOUGLAS ST NE,5,Acer negundo,Boxelder maple,,,Poor,Aceraceae,Acer
POINT (-76.957806659 38.926840242),,5,Quercus species,Oak,,,Excellent,Fagaceae,Quercus
POINT (-77.07505851 38.953424274699998),3815 FORT DRIVE NW,3,,,,,,,
POINT (-76.957720828199996 38.926911187100004),,5,Ulmus americana 'Jefferson',Jefferson Elm,,,Excellent,Ulmaceae,Ulmus
POINT (-76.957905900699998 38.926854848399998),,5,Quercus bicolor,Swamp white oak,,,Excellent,Fagaceae,Quercus
POINT (-76.958026600099998 38.926869454699997),,5,Quercus bicolor,Swamp white oak,,,Excellent,Fagaceae,Quercus
POINT (-76.957688641800004 38.926744257300001),,5,Quercus shumardi,Shumard oak,,,Excellent,Fagaceae,Quercus
POINT (-77.054520393900006 38.899712717100002),"above Virginia Ave., between 26th & H Sts., NW",2,,,,,,,
POINT (-76.997174740199995 38.902661938),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.027465068500007 38.960404239399999),5701 Georgia Avenue NE,4,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.027825005400004 38.960481012700001),,4,Pinus taeda,Loblolly Pine,,,Poor,Pinaceae,Pinus
POINT (-77.027822480899999 38.960330152099999),,4,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-77.027078830299999 38.959828602100004),,4,Tilia americana 'Redmond',Redmond American Linden,,,Excellent,Tiliaceae,Tilia
POINT (-77.027191483099998 38.959578323499997),,4,Platanus species,Plane tree,,,Excellent,Platanaceae,Platanus
POINT (-77.027127463499994 38.959555240299999),,4,Tilia americana,American linden,,,Good,Tiliaceae,Tilia
POINT (-77.027577721200004 38.959411470600003),,4,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.027706467200005 38.959323872799999),,4,Quercus species,Oak,,,Good,Fagaceae,Quercus
POINT (-77.027894221899999 38.959403128),,4,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.026751600799997 38.959273816699998),,4,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.026746236400001 38.9585146298),,4,Ulmus americana 'Jefferson',Jefferson Elm,,,Excellent,Ulmaceae,Ulmus
